id,acceptedanswerid,owneruserid
"4004","",""
"18943","",""
"29357","",""
"39135","",""
"69309","",""
"58621","",""
"87694","",""
"96382","",""
"111451","",""
"114052","",""
"123976","",""
"129629","",""
"132113","",""
"118910","",""
"153220","",""
"153329","",""
"201505","",""
"206438","",""
"215498","",""
"221040","",""
"223395","",""
"229596","",""
"230994","",""
"237816","",""
"239194","",""
"260236","",""
"265180","",""
"273452","",""
"281618","",""
"307495","",""
"311389","",""
"300334","",""
"323245","",""
"324904","",""
"347056","",""
"347088","",""
"357567","",""
"379445","",""
"382353","",""
"386386","",""
"376551","",""
"411037","",""
"415310","",""
"419563","",""
"426463","",""
"427821","",""
"452664","",""
"455220","",""
"471800","",""
"506939","",""
"447785","",""
"545179","",""
"575157","",""
"630670","",""
"606324","",""
"654239","",""
"655691","",""
"682306","",""
"696793","",""
"699264","",""
"703963","",""
"723129","",""
"724950","",""
"793932","",""
"795717","",""
"802459","",""
"804969","",""
"823746","",""
"828172","",""
"836281","",""
"834932","",""
"848788","",""
"855394","",""
"861221","",""
"872929","",""
"877562","",""
"884207","",""
"900763","",""
"888346","",""
"897157","",""
"938920","",""
"939040","",""
"941837","",""
"934171","",""
"946019","",""
"978350","",""
"983964","",""
"994487","",""
"1001179","",""
"1002627","",""
"1003960","",""
"992408","",""
"1007066","",""
"1038904","",""
"1040724","",""
"1048439","",""
"1052184","",""
"1057871","",""
"1081976","",""
"1077466","",""
"1078397","",""
"1090615","",""
"1091106","",""
"1116101","",""
"1122324","",""
"1126684","",""
"1163985","",""
"1096400","",""
"1188732","",""
"1193578","",""
"1197888","",""
"1206494","",""
"1213224","",""
"1238023","",""
"1262331","",""
"1277276","",""
"1298450","",""
"1299845","",""
"1302113","",""
"1305354","",""
"1315604","",""
"1327690","",""
"1338972","",""
"1345691","",""
"1364487","",""
"1392074","",""
"1394616","",""
"1408492","",""
"1426984","",""
"1428341","",""
"1448455","",""
"1463182","",""
"1469899","",""
"1471654","",""
"1478887","",""
"1492878","",""
"1496549","",""
"1499283","",""
"1504097","",""
"1534489","",""
"1536035","",""
"1548053","",""
"1556056","",""
"1558287","",""
"1559705","",""
"1560875","",""
"1562548","",""
"1586602","",""
"1597727","",""
"1602880","",""
"1622495","",""
"1631406","",""
"1638434","",""
"1651442","",""
"1688484","",""
"1700882","",""
"1704264","",""
"1706613","",""
"1757341","",""
"1798381","",""
"1800922","",""
"1802264","",""
"1843771","",""
"1853945","",""
"1867445","",""
"1872592","",""
"1859473","",""
"1902453","",""
"1925104","",""
"1927246","",""
"1907590","",""
"1954971","",""
"1962852","",""
"1973748","",""
"1998176","",""
"2006473","",""
"2082262","",""
"2086288","",""
"2108047","",""
"2116655","",""
"2121867","",""
"2128243","",""
"2130267","",""
"2140713","",""
"2141808","",""
"2142475","",""
"2145121","",""
"2151580","",""
"2159724","",""
"2161198","",""
"2175651","",""
"2187322","",""
"2197689","",""
"2189408","",""
"2191078","",""
"2214843","",""
"2254673","",""
"2252966","",""
"2289708","",""
"2300952","",""
"2323471","",""
"2294642","",""
"2333196","",""
"2350559","",""
"2351791","",""
"2347964","",""
"2360861","",""
"2386189","",""
"2403197","",""
"2414569","",""
"2415310","",""
"2419412","",""
"2445217","",""
"2460911","",""
"2466401","",""
"2513279","",""
"2514439","",""
"2522754","",""
"2524013","",""
"2524796","",""
"2528622","",""
"2533262","",""
"2540332","",""
"2556015","",""
"2563676","",""
"2568841","",""
