id,favorite
"328","181"
"1284","1"
"2525","95"
"2688",""
"5611","3"
"10731","5"
"20227","44"
"23102","46"
"23270","1"
"23713",""
"25546","2"
"25999","20"
"28965","11"
"31882","3"
"34638",""
"34896","12"
"36296",""
"38846","4"
"39772",""
"39929","1"
"41169","3"
"43992","2"
"49226","3"
"49473","2"
"51094","344"
"55010",""
"55556","14"
"55572","1"
"59656","8"
"60757","1"
"61057",""
"64258",""
"64631","5"
"65734","2"
"66870","5"
"70170",""
"71756",""
"72166","43"
"76210","3"
"76408","15"
"76581",""
"78380",""
"87431",""
"89285",""
"91304","1"
"93771",""
"96624","9"
"97614",""
"98026",""
"99001",""
"102788",""
"106001","1"
"110575","126"
"113090","4"
"113423","29"
"116415",""
"117129","4"
"119926","3"
"121354","1"
"130585",""
"131902","3"
"134658","1"
"137212","68"
"137254","2"
"138175",""
"138705","3"
"142431","1"
"142722","6"
"143750","4"
"145540","10"
"148964","1"
"149876",""
"152093",""
"153461",""
"154844","3"
"157924","1"
"158257","1"
"159114","1"
"159282",""
"162159","93"
"162764","9"
"162915",""
"172486","11"
"172739","4"
"173329","15"
"173727","5"
"175309",""
"176195",""
"178479","115"
"180870","23"
"184265","1"
"185149",""
"185211","2"
"185262","9"
"187736","21"
"193002",""
"195175",""
"195648","11"
"198462","168"
"204440",""
"210069","2"
"210490",""
"211099",""
"211483",""
"214431",""
"216069",""
"220437","16"
"225475","3"
"228476","2"
"228577",""
"231592","2"
"234590","1"
"239905","5"
"241953",""
"242976",""
"244952","1"
"245600","2"
"247110","85"
"247304","185"
"249318","1"
"252156","1"
"253238","1"
"253724","1"
"258299","16"
"258994","6"
"259534",""
"260664","5"
"266255","1"
"266606","1"
"269253","2"
"271090","2"
"272409","2"
"272503","53"
"272806",""
"273652","3"
"274560","61"
"276832","7"
"278571","2"
"281970",""
"284163",""
"285400","4"
"286938","22"
"287517","58"
"290630","1"
"295436","4"
"295628","7"
"299475",""
"300933",""
"301024","12"
"301948","1"
"302279","3"
"302357","0"
"303028",""
"305044","5"
"306668","32"
"308406","5"
"308980",""
"313730","14"
"316390","5"
"321061","3"
"321787","7"
"325587","2"
"327512",""
"329956","2"
"331468","1"
"335677","0"
"335888","1"
"336057","37"
"341271","16"
"342245","2"
"343078","1"
"343488","1"
"346826","3"
"347238","3"
"347945","0"
"348109","164"
"353698","1"
"354472",""
"356116",""
"356562","12"
"357491","1"
"362401","1"
"365495","2"
"368329","0"
"372933",""
"373071",""
"374748",""
"375390","4"
"376071","1"
"380772",""
"382113","4"
"382386",""
"386374","1"
"388699","2"
"390359",""
"396164","53"
"398179",""
"403174","47"
"403489","2"
"407977","3"
"407990",""
"409807",""
"411410",""
"412440","1"
"412969",""
"413279",""
"413626","1"
"413802","4"
"416856","3"
"419738",""
"420843","108"
"420854",""
"421848",""
"431698","5"
"433558",""
"433707","2"
"437146","3"
"439870","77"
"441052",""
"442862","40"
"444181","4"
"446501","1"
"446551","1"
"448963","71"
"451623","2"
