id,score
"657","34"
"6847","11"
"14350","2"
"14617","228"
"16003","2"
"16861","58"
"19956","2"
"22880","124"
"23988","2"
"24468","11"
"24723","24"
"31865","1"
"32369","425"
"32991","2"
"38779","6"
"38838","14"
"40853","31"
"41220","8"
"44391","16"
"45093","7"
"46415","2"
"47323","11"
"49455","3"
"51124","5"
"52239","11"
"52830","1"
"53728","65"
"54200","15"
"55862","21"
"57384","4"
"57800","3"
"59022","6"
"64432","3"
"70450","47"
"71328","65"
"75057","44"
"77686","0"
"80291","2"
"87365","18"
"92561","5"
"93451","41"
"95852","1"
"97765","3"
"99999","8"
"101337","25"
"103203","3"
"108518","32"
"108838","1"
"109293","8"
"111576","26"
"111763","10"
"113526","7"
"117920","0"
"118463","11"
"120206","3"
"120977","1"
"121490","3"
"123159","0"
"134988","2"
"135802","23"
"136837","8"
"138311","19"
"139046","3"
"139053","5"
"139199","140"
"139483","0"
"141399","2"
"141427","5"
"143632","6"
"144696","17"
"146520","0"
"147491","0"
"148059","24"
"148068","17"
"154242","1"
"155400","4"
"157938","129"
"162296","0"
"166411","2"
"183656","10"
"184319","0"
"184328","35"
"188114","3"
"188491","11"
"188835","4"
"195717","3"
"196150","5"
"196845","0"
"197268","3"
"197835","0"
"198071","4"
"198803","2"
"199017","17"
"200545","22"
"201863","4"
"205070","36"
"205153","2"
"205468","2"
"205668","2"
"210820","2"
"211001","12"
"211385","3"
"212858","2"
"213380","99"
"215302","4"
"215306","19"
"216324","3"
"223480","31"
"226316","1"
"228138","16"
"232484","0"
"232500","15"
"232990","0"
"235759","6"
"241040","6"
"242648","2"
"248789","1"
"252180","27"
"255723","18"
"258721","13"
"259372","0"
"261202","0"
"262145","3"
"263367","8"
"263818","3"
"265305","-1"
"267451","5"
"267607","8"
"269713","6"
"270453","7"
"272112","0"
"273165","19"
"273396","29"
"276132","0"
"276177","1"
"277695","3"
"278273","3"
"279418","3"
"284796","0"
"290460","0"
"291102","1"
"292276","1"
"295156","26"
"295910","1"
"296193","2"
"297136","8"
"298535","12"
"299826","5"
"303096","4"
"304616","8"
"304658","2"
"306703","1"
"307448","1"
"309497","7"
"310476","1"
"312254","0"
"315240","5"
"317175","7"
"317788","5"
"319508","3"
"327097","8"
"332833","1"
"333812","1"
"340568","10"
"341585","0"
"342378","52"
"343995","7"
"344314","1"
"344719","5"
"347056","5"
"347948","8"
"348090","1"
"350588","2"
"350697","1"
"353799","10"
"353968","6"
"354323","3"
"355632","0"
"360348","12"
"360520","142"
"362948","2"
"365158","0"
"367180","12"
"373761","2"
"375524","20"
"381890","4"
"384489","20"
"386047","2"
"387104","5"
"390908","0"
"395045","12"
"402705","3"
"403394","2"
"404806","16"
"409725","1"
"410253","1"
"412184","2"
"413137","0"
"413677","5"
"421458","7"
"422903","3"
"426294","3"
"427598","26"
"434776","1"
"437962","5"
"442443","20"
"442995","2"
"443988","6"
"444698","13"
"448431","1"
"450160","5"
"456109","24"
"457471","7"
"460519","19"
"461120","1"
"461886","2"
"465997","2"
"466506","6"
"467391","9"
