id,acceptedanswerid,owneruserid
"3027","",""
"4004","",""
"18943","",""
"29357","",""
"49455","",""
"58621","",""
"69309","",""
"87694","",""
"96382","",""
"111451","",""
"114052","",""
"118910","",""
"123976","",""
"129629","",""
"131017","",""
"132113","",""
"141399","",""
"153329","",""
"186789","",""
"174225","",""
"201505","",""
"206438","",""
"208007","",""
"215498","",""
"221040","",""
"223395","",""
"229596","",""
"230994","",""
"237816","",""
"239194","",""
"260236","",""
"272112","",""
"273452","",""
"274533","",""
"281068","",""
"281618","",""
"265180","",""
"300334","",""
"307495","",""
"311389","",""
"323245","",""
"324904","",""
"355418","",""
"357567","",""
"347088","",""
"379445","",""
"386386","",""
"419563","",""
"426463","",""
"427821","",""
"415310","",""
"447785","",""
"452664","",""
"455220","",""
"471800","",""
"506939","",""
"545179","",""
"601300","",""
"606324","",""
"613962","",""
"630670","",""
"616161","",""
"654239","",""
"655691","",""
"680206","",""
"682306","",""
"696741","",""
"703963","",""
"723129","",""
"724950","",""
"735001","",""
"770635","",""
"789599","",""
"793932","",""
"795717","",""
"802459","",""
"804969","",""
"823746","",""
"824215","",""
"828172","",""
"834932","",""
"848788","",""
"855394","",""
"861221","",""
"872929","",""
"877392","",""
"877562","",""
"877820","",""
"884207","",""
"893959","",""
"897157","",""
"897293","",""
"905029","",""
"906316","",""
"907302","",""
"909035","",""
"912761","",""
"918676","",""
"901279","",""
"938920","",""
"939040","",""
"941837","",""
"934171","",""
"946019","",""
"954521","",""
"978350","",""
"986244","",""
"992408","",""
"983964","",""
"995501","",""
"1007066","",""
"1003960","",""
"1040724","",""
"1043271","",""
"1045183","",""
"1048439","",""
"1048549","",""
"1052184","",""
"1054117","",""
"1038904","",""
"1039200","",""
"1057871","",""
"1062589","",""
"1077466","",""
"1078397","",""
"1081976","",""
"1090615","",""
"1091106","",""
"1096400","",""
"1103203","",""
"1116101","",""
"1126684","",""
"1145164","",""
"1163985","",""
"1188732","",""
"1193578","",""
"1197888","",""
"1213224","",""
"1220046","",""
"1226213","",""
"1238023","",""
"1262331","",""
"1263750","",""
"1277226","",""
"1277276","",""
"1298450","",""
"1299845","",""
"1305354","",""
"1327690","",""
"1315604","",""
"1334651","",""
"1338546","",""
"1338972","",""
"1345691","",""
"1364487","",""
"1392074","",""
"1394616","",""
"1394916","",""
"1408492","",""
"1426984","",""
"1428341","",""
"1430095","",""
"1448455","",""
"1460546","",""
"1463182","",""
"1465638","",""
"1469899","",""
"1471654","",""
"1478887","",""
"1486056","",""
"1492878","",""
"1496549","",""
"1499283","",""
"1504097","",""
"1509154","",""
"1534489","",""
"1536035","",""
"1537478","",""
"1546447","",""
"1554970","",""
"1558287","",""
"1559705","",""
"1560875","",""
"1562548","",""
"1597727","",""
"1598231","",""
"1602880","",""
"1586602","",""
"1617277","",""
"1631406","",""
"1638434","",""
"1651442","",""
"1656426","",""
"1688484","",""
"1704264","",""
"1706613","",""
"1757341","",""
"1795060","",""
"1798381","",""
"1800922","",""
"1802264","",""
"1843771","",""
"1853945","",""
"1859473","",""
"1867445","",""
"1872592","",""
"1902453","",""
"1925104","",""
"1927246","",""
"1951487","",""
"1954971","",""
"1956846","",""
"1962852","",""
"1973748","",""
"1998684","",""
"2006473","",""
"2022033","",""
"2037072","",""
"2037162","",""
"2082262","",""
"2086288","",""
"2079336","",""
"2100632","",""
"2103001","",""
"2104936","",""
"2108047","",""
"2106680","",""
"2116655","",""
"2121867","",""
"2128243","",""
"2130267","",""
"2133594","",""
"2140713","",""
"2141808","",""
"2142475","",""
"2145121","",""
"2151580","",""
"2159724","",""
"2161198","",""
"2173465","",""
"2175651","",""
"2187322","",""
"2189408","",""
"2197689","",""
"2214843","",""
"2226883","",""
"2228407","",""
"2252966","",""
"2300952","",""
"2333196","",""
"2342816","",""
"2347964","",""
"2350559","",""
"2351791","",""
"2360861","",""
"2378060","",""
"2398946","",""
"2399125","",""
"2386189","",""
"2431991","",""
"2415310","",""
"2414569","",""
"2444057","",""
"2445217","",""
"2464914","",""
"2494207","",""
"2460911","",""
"2513279","",""
"2522754","",""
"2524013","",""
"2524796","",""
"2528622","",""
"2530818","",""
"2533262","",""
"2536007","",""
"2548475","",""
"2556015","",""
"2563676","",""
"2568112","",""
"2568841","",""
"2569360","",""
"2547555","",""
"2584630","",""
"2597047","",""
"2621706","",""
"2622555","",""
"2632699","",""
"2650073","",""
"2654144","",""
"2624779","",""
"2676732","",""
"2686877","",""
"2685592","",""
"2715368","",""
"2720171","",""
"2735811","",""
"2737095","",""
"2741588","",""
"2703863","",""
"2708389","",""
"2743944","",""
"2743973","",""
"2746932","",""
"2757937","",""
"2761458","",""
"2769144","",""
"2770550","",""
"2775595","",""
"2776385","",""
"2777833","",""
"2792084","",""
"2811420","",""
"2815523","",""
"2836820","",""
"2832938","",""
"2833221","",""
"2854364","",""
"2861132","",""
"2882651","",""
"2889680","",""
"2900731","",""
"2911313","",""
"2926704","",""
"2935449","",""
"2931262","",""
"2944194","",""
"2945393","",""
"2962038","",""
"2972055","",""
"2973993","",""
"2979964","",""
"2986626","",""
"2990537","",""
"3047393","",""
"3048078","",""
"3049413","",""
"3052212","",""
"3058290","",""
"3062609","",""
"3063316","",""
"3073477","",""
"3087215","",""
"3087270","",""
"3107522","",""
"3108490","",""
"3110153","",""
"3129100","",""
"3129646","",""
"3130459","",""
"3139759","",""
"3142602","",""
"3151407","",""
"3175737","",""
"3181535","",""
"3181583","",""
"3186199","",""
"3194040","",""
"3195608","",""
"3204928","",""
"3219896","",""
"3224983","",""
"3226886","",""
"3236088","",""
"3240026","",""
"3247471","",""
"3249100","",""
"3255234","",""
"3261880","",""
"3283425","",""
"3305760","",""
"3317675","",""
"3319288","",""
"3327423","",""
"3331548","",""
"3334237","",""
"3334349","",""
"3335364","",""
"3315866","",""
"3363943","",""
"3413297","",""
"3423999","",""
"3426814","",""
"3443356","",""
"3455472","",""
"3462701","",""
"3469468","",""
"3470431","",""
"3471093","",""
"3474610","",""
"3496807","",""
"3515694","",""
"3529126","",""
"3529346","",""
"3549633","",""
"3570655","",""
"3577289","",""
"3579199","",""
"3594517","",""
"3623236","",""
"3623610","",""
"3625658","",""
"3604673","",""
"3638281","",""
"3640561","",""
"3661960","",""
"3655012","",""
"3678190","",""
"3679521","",""
"3684898","",""
"3690396","",""
"3691587","",""
"3693741","",""
"3748039","",""
"3757474","",""
"3760504","",""
"3774556","",""
"3795209","",""
"3797115","",""
"3796749","",""
"3812449","",""
"3873156","",""
"3875183","",""
"3848521","",""
"3894748","",""
"3817267","",""
"3925173","",""
"3928920","",""
"3936515","",""
"3947947","",""
"3944405","",""
"3970429","",""
"3972693","",""
"3987776","",""
"3999733","",""
"4007390","",""
"4008013","",""
"4014128","",""
"4024843","",""
"4029956","",""
"4033553","",""
"4040964","",""
"4052676","",""
"4069647","",""
"4094459","",""
"4111808","",""
"4122623","",""
"4122690","",""
"4134335","",""
"4155394","",""
"4193442","",""
"4196456","",""
"4199818","",""
"4207485","",""
"4213453","",""
"4222967","",""
"4229660","",""
"4229966","",""
"4231018","",""
"4243386","",""
"4254632","",""
"4258539","",""
"4287689","",""
"4317720","",""
"4323205","",""
"4342347","",""
"4343403","",""
"4343529","",""
"4335264","",""
"4336905","",""
"4339734","",""
"4357394","",""
"4395813","",""
"4397479","",""
"4416417","",""
"4425821","",""
"4445812","",""
"4458726","",""
"4460135","",""
"4476979","",""
"4495236","",""
"4497311","",""
"4500753","",""
"4506252","",""
"4508749","",""
"4521119","",""
"4533898","",""
"4536368","",""
"4548253","",""
"4549253","",""
"4557926","",""
"4560314","",""
"4561466","",""
"4573776","",""
"4600106","",""
"4603512","",""
"4606299","",""
"4609669","",""
"4635749","",""
"4632992","",""
"4652372","",""
"4654020","",""
"4662202","",""
"4695396","",""
"4697984","",""
"4706559","",""
"4710247","",""
"4717814","",""
"4718646","",""
"4723368","",""
"4730967","",""
"4755238","",""
"4772470","",""
"4774805","",""
"4779417","",""
"4811519","",""
"4821001","",""
"4866125","",""
"4877075","",""
"4882352","",""
"4868836","",""
"4907890","",""
"4915459","",""
"4921285","",""
"4933187","",""
"4938522","",""
"4943467","",""
"4945573","",""
"4946122","",""
"4947544","",""
"4948576","",""
"4940943","",""
"4966893","",""
"4972821","",""
"4976581","",""
"4977042","",""
"4992222","",""
