id,acceptedanswerid,owneruserid
"38838","",""
"52344","",""
"95213","",""
"155751","",""
"141427","",""
"205468","",""
"250932","",""
"271031","",""
"291665","",""
"292362","",""
"295566","",""
"334259","",""
"339732","",""
"381042","",""
"406415","",""
"447537","",""
"454813","",""
"479499","",""
"512825","",""
"516127","",""
"553485","",""
"572107","",""
"593593","",""
"641713","",""
"724950","",""
"686455","",""
"718611","",""
"798785","",""
"801506","",""
"805887","",""
"824040","",""
"834988","",""
"839983","",""
"841984","",""
"844719","",""
"779959","",""
"856047","",""
"859306","",""
"877727","",""
"897157","",""
"900115","",""
"904442","",""
"906900","",""
"884209","",""
"957884","",""
"1040724","",""
"1058338","",""
"1062254","",""
"1063876","",""
"1085236","",""
"1097427","",""
"1097923","",""
"1099697","",""
"983977","",""
"1149611","",""
"1150111","",""
"1162521","",""
"1163985","",""
"1172045","",""
"1180512","",""
"1192716","",""
"1214974","",""
"1216640","",""
"1216903","",""
"1206390","",""
"1221371","",""
"1241181","",""
"1253396","",""
"1275888","",""
"1276647","",""
"1297025","",""
"1301117","",""
"1282949","",""
"1283909","",""
"1292792","",""
"1333648","",""
"1350748","",""
"1352169","",""
"1368164","",""
"1371333","",""
"1375393","",""
"1415205","",""
"1415218","",""
"1432592","",""
"1447499","",""
"1457793","",""
"1460915","",""
"1463182","",""
"1484671","",""
"1485020","",""
"1519735","",""
"1526233","",""
"1534166","",""
"1534489","",""
"1555149","",""
"1638248","",""
"1666650","",""
"1675383","",""
"1706433","",""
"1712503","",""
"1651118","",""
"1652178","",""
"1655626","",""
"1646822","",""
"1750214","",""
"1781071","",""
"1791288","",""
"1793993","",""
"1795615","",""
"1851995","",""
"1826893","",""
"1838366","",""
"1902833","",""
"1914409","",""
"1942199","",""
"1945248","",""
"1964714","",""
"1998341","",""
"2019790","",""
"2060750","",""
"2092143","",""
"2082262","",""
"2118882","",""
"2137505","",""
"2151166","",""
"2167310","",""
"2173465","",""
"2189408","",""
"2199638","",""
"2222355","",""
"2225257","",""
"2265991","",""
"2272207","",""
"2287652","",""
"2299899","",""
"2300146","",""
"2325420","",""
"2329346","",""
"2353830","",""
"2363283","",""
"2381296","",""
"2382130","",""
"2384643","",""
"2372316","",""
"2447451","",""
"2452318","",""
"2461776","",""
"2470694","",""
"2477862","",""
"2494728","",""
"2497935","",""
"2512849","",""
"2513863","",""
"2533049","",""
"2543966","",""
"2544235","",""
"2546134","",""
"2561564","",""
"2561999","",""
"2576734","",""
"2578645","",""
"2583065","",""
"2509013","",""
"2604674","",""
"2621706","",""
"2622658","",""
"2626639","",""
"2636322","",""
"2645464","",""
"2647935","",""
"2656765","",""
"2665820","",""
"2666839","",""
"2660629","",""
"2672165","",""
"2688382","",""
"2688624","",""
"2688980","",""
"2740831","",""
"2743107","",""
"2758027","",""
"2778768","",""
"2781574","",""
"2784782","",""
"2813478","",""
"2825144","",""
"2831921","",""
"2839663","",""
"2850074","",""
"2855826","",""
"2860879","",""
"2890218","",""
"2903879","",""
"2905745","",""
"2916338","",""
"2943892","",""
"2951738","",""
"2952710","",""
"2962038","",""
"2969719","",""
"2973993","",""
"2980327","",""
