id,nanswers
"328","13"
"657","8"
"1284","8"
"2688","11"
"6847","14"
"11762","9"
"14350","3"
"16003","1"
"19956","1"
"20227","5"
"22880","12"
"23270","4"
"23988","2"
"24468","4"
"25546","11"
"25999","10"
"31865","3"
"31882","8"
"34638","2"
"38779","2"
"38838","13"
"40853","4"
"41220","10"
"44391","12"
"47262","2"
"49226","6"
"51124","3"
"52239","2"
"54200","4"
"55556","11"
"57384","3"
"59022","14"
"64258","2"
"64432","5"
"66870","5"
"70450","10"
"71328","20"
"78380","3"
"80291","2"
"89285","4"
"91304","5"
"92561","13"
"93451","7"
"95852","5"
"96624","13"
"97765","9"
"98026","5"
"99999","6"
"101337","7"
"102788","8"
"103203","4"
"108838","2"
"111763","5"
"113526","6"
"120206","3"
"120977","3"
"121354","1"
"121490","4"
"134988","3"
"135802","9"
"136219","1"
"136837","7"
"137254","2"
"139053","6"
"139199","18"
"139483","1"
"141399","3"
"141427","3"
"145540","11"
"146520","1"
"147491","2"
"148068","3"
"149876","1"
"152093","1"
"153461","3"
"154242","1"
"155400","1"
"159282","2"
"162764","4"
"166411","2"
"172739","6"
"183656","12"
"184319","2"
"185211","11"
"185262","13"
"188491","15"
"188835","3"
"195175","3"
"195717","8"
"196150","4"
"196845","4"
"197268","3"
"197388","7"
"197835","2"
"199017","4"
"200545","6"
"205153","3"
"210069","2"
"210820","3"
"211001","6"
"211385","4"
"216069","1"
"226316","4"
"228476","4"
"232500","5"
"244952","7"
"248789","2"
"253238","3"
"254980","2"
"255723","4"
"259372","1"
"261202","3"
"263818","7"
"266255","21"
"266606","2"
"267451","2"
"270010","1"
"272112","2"
"273165","2"
"273396","5"
"276132","3"
"276177","2"
"279418","3"
"281843","2"
"281970","1"
"284796","1"
"286938","5"
"287517","16"
"290460","1"
"291744","2"
"292276","1"
"297136","4"
"297498","2"
"298535","6"
"299475","3"
"300582","6"
"303096","3"
"304616","4"
"306703","1"
"308756","3"
"309497","3"
"313730","5"
"315240","2"
"317175","5"
"321787","7"
"327097","3"
"331468","4"
"332833","2"
"333812","4"
"340568","5"
"342378","5"
"343488","3"
"344719","6"
"347238","9"
"350588","1"
"350697","5"
"353698","2"
"353799","1"
"353968","1"
"355632","3"
"360348","3"
"362948","2"
"365158","3"
"367180","1"
"373071","3"
"373761","3"
"375390","16"
"380336","5"
"380772","2"
"381890","5"
"382386","1"
"386047","5"
"387104","7"
"388699","5"
"395045","3"
"396164","7"
"403489","8"
"409725","2"
"410253","4"
"412184","2"
"412969","4"
"413137","7"
"413626","4"
"413802","10"
"416856","3"
"420843","10"
"421458","4"
"422903","6"
"427598","2"
"430386","7"
"433558","6"
"433707","4"
"437962","5"
"438142","1"
"438704","3"
"439870","14"
"441052","1"
"442443","7"
"442862","6"
"442995","3"
"443411","3"
"443988","4"
"446501","2"
"448431","2"
"450160","3"
"451623","7"
"454771","3"
"460519","5"
"461120","3"
"466506","5"
"466672","6"
"467391","7"
"471257","4"
"473687","5"
"474259","4"
"478455","1"
"479233","16"
"479838","1"
"481098","4"
"482341","4"
"487739","2"
"488637","1"
"492340","4"
"493531","3"
"495392","3"
"497156","6"
"498521","5"
"499418","8"
"507124","1"
"508538","2"
"519781","6"
"522778","6"
"523627","3"
"525156","1"
"525734","5"
"527360","2"
"527973","2"
"529997","3"
"534664","4"
"535175","1"
"539812","5"
"540496","3"
"542149","3"
"545849","3"
"547049","1"
"549987","4"
"551406","2"
"558360","8"
"559600","4"
"559995","2"
"565425","9"
"568609","3"
"568657","8"
"568924","3"
"571669","2"
"578679","4"
"580534","8"
"585919","3"
"587638","4"
"588327","6"
"592238","2"
"592523","7"
"594443","3"
"596057","4"
"597788","5"
"602539","10"
"604290","3"
"604718","7"
"604978","5"
"605589","2"
"606091","1"
"606099","2"
"606179","13"
"606830","19"
"611471","2"
"619991","13"
"622061","4"
"625720","1"
"627918","7"
"631661","2"
"632503","1"
"637090","8"
"637126","1"
"638057","2"
"639125","2"
"641810","1"
"641875","2"
"642515","3"
"642673","5"
"643414","1"
"643445","6"
"647514","4"
"654758","6"
"655137","4"
"660335","5"
"663768","1"
"664673","7"
"668958","1"
"669295","4"
"669849","2"
"671512","5"
"672506","2"
"675172","4"
"675380","3"
"678471","2"
"680753","2"
"681928","3"
"682698","1"
"684662","2"
"685470","1"
"690473","4"
"691533","3"
"693786","1"
"694057","4"
"695813","3"
"696629","11"
"699379","3"
"701192","1"
"703450","3"
"703856","4"
"706924","1"
"708965","2"
"709580","3"
"713600","2"
"714631","7"
"718190","2"
"726837","1"
"727812","3"
"728899","1"
"729041","8"
"733753","1"
"735001","4"
"738776","4"
"742089","5"
"747538","2"
"753801","9"
"759069","2"
"760358","2"
"761613","4"
"762221","6"
"763316","1"
"763450","6"
"765448","4"
"767010","4"
"767310","9"
"769634","1"
"771315","8"
"773622","2"
"773899","4"
"775924","3"
"777305","1"
"780214","4"
"781658","7"
"781766","1"
"782733","3"
"782785","8"
"783523","1"
"785016","9"
"785574","2"
"786139","1"
"786651","3"
"788834","1"
"788844","5"
"791626","3"
"792522","6"
"795553","4"
"797764","2"
"798615","3"
"801347","5"
"801458","4"
"802879","3"
"805141","3"
"805686","4"
"806739","3"
"807943","1"
"812894","2"
"815297","5"
"815563","1"
"815740","7"
"816224","3"
"816882","5"
"820030","7"
"820645","1"
"821375","2"
"824055","4"
"830472","4"
"834155","3"
"840929","1"
"841984","3"
"847188","2"
"847377","3"
"851093","1"
"858678","8"
"858773","6"
"859589","3"
"860954","4"
"862571","2"
"868078","1"
"868482","7"
"869361","4"
"877317","3"
"883499","3"
"885540","2"
"890447","1"
"890907","7"
"895385","1"
"895586","8"
"897550","4"
"898319","7"
"898683","1"
"901251","3"
"901639","17"
"901946","3"
"903770","4"
"904344","5"
"909750","2"
"910241","2"
"915039","3"
"915786","4"
"915811","5"
"918004","1"
"918022","1"
"919733","1"
"929744","8"
"929746","2"
"932793","2"
"938031","6"
"938978","4"
"939159","5"
"942139","4"
"945015","9"
"945584","1"
"946141","2"
"946547","4"
"948177","3"
"949543","1"
"949570","2"
"952847","1"
"954518","2"
"955915","2"
"956993","7"
"962354","5"
"964324","7"
"965987","2"
"967181","2"
"967514","1"
"967762","1"
"968337","3"
"970114","0"
"970600","6"
"974947","4"
"976696","4"
"981226","1"
"985199","1"
"986192","7"
"992944","1"
"994291","4"
"994371","6"
"995379","3"
"999328","1"
"1000347","2"
"1008601","3"
"1008779","4"
"1011777","3"
"1013581","8"
"1015697","4"
"1019204","2"
"1020320","7"
"1026483","22"
"1026965","5"
"1031772","6"
"1031856","6"
"1034415","1"
"1035283","7"
"1035342","9"
"1037798","1"
"1037813","1"
"1040679","1"
"1045245","5"
"1046234","2"
"1046635","3"
"1048537","3"
"1053316","3"
"1053940","1"
"1055677","3"
"1057571","4"
"1059603","1"
"1059689","3"
"1061063","3"
"1063138","1"
"1071106","2"
"1074932","4"
"1080468","4"
"1085236","3"
"1085860","2"
"1089342","1"
"1090999","4"
"1100299","1"
"1102726","1"
"1105493","2"
"1106049","4"
"1108937","4"
"1109277","5"
"1109731","1"
"1110152","10"
"1114229","3"
"1117401","1"
"1121222","2"
"1121450","3"
"1122337","3"
"1129639","3"
"1131733","2"
"1133519","3"
"1133724","5"
"1134848","2"
"1135186","13"
"1137904","2"
"1139360","6"
"1142670","5"
"1146059","3"
"1146274","6"
"1146810","7"
"1147830","3"
"1151802","1"
"1161751","1"
"1162258","1"
"1162484","1"
"1162584","1"
"1163319","4"
"1164118","1"
"1168052","2"
"1168983","5"
"1170294","2"
"1170957","4"
"1171206","3"
"1171583","1"
"1172709","5"
"1175008","5"
"1176006","4"
"1181421","9"
"1184789","2"
"1186385","2"
"1188798","3"
"1190251","4"
"1193697","11"
"1196312","5"
"1197191","2"
"1201651","3"
"1202508","1"
"1211236","6"
"1211248","2"
"1211487","1"
"1211552","1"
"1212652","1"
"1214011","4"
"1214151","6"
"1222974","7"
"1225528","8"
"1226513","1"
"1228439","3"
"1229588","2"
"1233622","3"
"1234829","11"
"1236481","1"
"1240718","5"
"1240852","24"
"1242925","1"
"1243259","1"
"1244486","2"
"1245387","2"
"1246416","4"
"1248575","3"
"1248740","2"
"1249902","3"
"1250332","4"
"1251463","7"
"1253059","1"
"1262758","2"
"1263125","5"
"1263291","1"
"1264367","5"
"1265969","3"
"1266145","2"
"1267122","3"
"1267195","1"
"1269290","2"
"1275196","8"
"1278400","1"
"1281652","1"
"1284412","1"
"1285832","4"
"1286391","1"
"1286837","1"
"1293741","6"
"1295346","2"
"1299315","2"
"1300890","4"
"1302854","5"
"1303761","2"
"1306251","2"
"1307204","3"
"1307482","4"
"1313223","7"
"1314213","6"
"1315221","4"
"1317598","6"
"1318721","3"
"1320725","2"
"1321111","1"
"1324829","4"
"1326858","3"
"1327742","8"
"1330223","3"
"1332934","1"
"1333807","12"
"1334675","1"
"1338001","9"
"1339673","4"
"1341622","1"
"1341899","3"
"1347810","2"
"1349474","4"
"1350998","1"
"1352501","1"
"1359939","2"
"1359973","4"
"1361705","4"
"1364114","5"
"1364922","7"
"1366357","1"
"1366383","2"
"1372243","4"
"1373813","2"
"1374701","1"
"1375017","1"
"1378902","4"
"1379434","3"
"1380231","1"
"1382116","2"
"1383845","3"
"1384807","3"
"1388718","9"
"1391532","1"
"1391613","8"
"1392089","1"
"1392142","2"
"1392876","2"
"1396435","4"
