id,nanswers
"3027","5"
"4004","6"
"8318","4"
"14617","16"
"18943","9"
"19471","1"
"20841","5"
"22519","4"
"23961","4"
"24723","8"
"29357","8"
"30946","14"
"32369","34"
"32991","3"
"34708","6"
"45093","5"
"46415","5"
"47323","6"
"50142","9"
"52830","4"
"53728","9"
"55845","8"
"55862","5"
"56709","3"
"57800","2"
"61622","3"
"68792","3"
"73947","18"
"75057","15"
"77686","3"
"87365","12"
"87694","1"
"95297","4"
"96382","5"
"101362","43"
"102496","8"
"108518","9"
"109293","8"
"111451","1"
"111576","27"
"117352","6"
"117920","4"
"118463","7"
"118910","6"
"120380","10"
"121493","5"
"123159","2"
"131017","5"
"132113","1"
"138311","2"
"138432","5"
"139046","7"
"144696","3"
"148059","7"
"162296","1"
"166639","9"
"167917","8"
"170844","2"
"174131","2"
"174225","4"
"174348","3"
"177331","2"
"177560","3"
"184328","11"
"186789","8"
"188114","3"
"190771","10"
"194358","3"
"194869","5"
"195509","7"
"198071","3"
"198803","3"
"201863","4"
"202011","29"
"205070","5"
"205468","4"
"205668","2"
"205887","1"
"206438","10"
"208007","10"
"210832","5"
"211263","5"
"211895","8"
"211941","2"
"212510","12"
"212858","2"
"213380","10"
"215302","5"
"215306","8"
"216324","3"
"221040","3"
"223395","4"
"223480","4"
"224049","6"
"224272","1"
"228138","5"
"229596","3"
"232228","3"
"232484","2"
"232990","7"
"235759","2"
"237816","7"
"239262","3"
"240713","6"
"241040","3"
"242648","3"
"243744","4"
"246822","6"
"252180","3"
"252974","2"
"253545","4"
"258721","2"
"259897","3"
"262145","15"
"263367","7"
"265305","3"
"267607","9"
"270453","3"
"274533","1"
"274659","5"
"275444","6"
"277100","1"
"277695","1"
"278273","13"
"279693","2"
"281068","4"
"281618","11"
"290236","3"
"291102","3"
"291294","2"
"295156","7"
"295825","3"
"295910","6"
"296193","3"
"297850","3"
"299826","3"
"300268","2"
"304284","1"
"304658","3"
"306489","1"
"307448","7"
"307495","7"
"307722","4"
"310476","3"
"311064","11"
"312254","2"
"313859","3"
"317788","9"
"319508","5"
"322262","1"
"337663","2"
"339180","5"
"341585","2"
"343995","5"
"344314","2"
"344774","3"
"347056","4"
"347088","4"
"347948","16"
"348090","4"
"348589","3"
"350177","8"
"354021","1"
"354068","3"
"354323","2"
"355418","2"
"357567","3"
"358967","2"
"359342","9"
"360520","11"
"365309","8"
"369291","2"
"369312","3"
"372268","6"
"372980","5"
"375524","6"
"379445","1"
"382464","4"
"384489","9"
"384725","1"
"386386","1"
"388985","7"
"390677","1"
"390908","1"
"392928","4"
"401656","14"
"402705","5"
"403394","5"
"404806","11"
"406179","8"
"408431","3"
"412753","6"
"413677","5"
"414034","4"
"415310","2"
"419288","2"
"427821","3"
"432291","8"
"432753","2"
"434776","3"
"435408","2"
"441777","10"
"442594","1"
"442898","6"
"442923","6"
"444698","4"
"445177","7"
"446467","3"
"447638","2"
"447785","3"
"449650","5"
"452664","6"
"455234","2"
"456109","3"
"456546","3"
"457471","10"
"461886","4"
"465997","6"
"473531","1"
"476576","4"
"476701","3"
"477649","2"
"478251","10"
"481845","2"
"483197","4"
"485866","2"
"488804","5"
"489119","7"
"491109","2"
"494211","5"
"500586","2"
"503666","3"
"507753","1"
"512174","15"
"516438","3"
"519872","3"
"521101","6"
"522967","7"
"523629","3"
"526576","4"
"528938","5"
"529971","3"
"532070","2"
"533965","14"
"534742","11"
"536584","9"
"538059","1"
"538435","3"
"539348","2"
"540524","7"
"543947","3"
"544239","7"
"544463","10"
"545172","2"
"550742","2"
"552681","3"
"553353","3"
"555076","7"
"555222","4"
"558877","6"
"564632","2"
"564684","3"
"568970","1"
"568995","4"
"575817","5"
"579224","1"
"583592","3"
"589834","8"
"590708","4"
"599509","5"
"599535","7"
"601209","4"
"601300","9"
"602625","2"
"604210","6"
"607372","3"
"612178","3"
"612728","6"
"613962","4"
"615144","2"
"615954","1"
"617109","1"
"622930","6"
"624012","1"
"626303","1"
"627395","4"
"629695","7"
"629755","10"
"632300","7"
"636912","9"
"637727","8"
