id,ParentId,owneruserid,score
"113606","113526","372","4"
"113611","113526","17053","0"
"113684","113526","11181","1"
"114164","113526","10080","2"
"120026","119926","1119","1"
"120105","119926","11662","1"
"120209","120206","893","3"
"120223","120206","19990","5"
"120267","120206","6899","5"
"120282","119926","15490","2"
"121076","120977","2603","1"
"121100","120977","13005","7"
"127662","121354","4539","1"
"127853","103203","15296","0"
"127946","102788","15296","2"
"128204","38838","15296","1"
"135025","134988","4230","3"
"135180","134988","10080","0"
"135836","135802","21450","2"
"136312","136219","1638","2"
"136862","136837","14728","1"
"136863","136837","68336","1"
"136874","136837","1965","11"
"137033","136837","14033","3"
"137263","137254","781","6"
"137286","136837","22491","1"
"138333","135802","9403","7"
"138345","135802","9567","1"
"138622","136837","7211","4"
"139042","136837","16954","4"
"139215","139199","18505","-2"
"139218","139199","507","-1"
"139219","139199","14663","6"
"139221","139199","17832","1"
"139235","139199","3743","1"
"139247","139199","419","4"
"139264","139199","15769","8"
"139270","139199","12030","28"
"139274","139199","20402","10"
"139577","139483","8143","2"
"139810","139199","10080","88"
"141445","139199","9610","6"
"142325","102788","22465","4"
"142753","135802","3501","2"
"145450","25999","22244","40"
"145469","25999","13724","2"
"145543","145540","15534","3"
"145548","145540","9425","0"
"145550","145540","23156","15"
"145567","145540","115","3"
"145844","145540","16724","3"
"145897","145540","15690","4"
"146326","145540","1496728","0"
"146383","145540","7053","3"
"146597","146520","18529","1"
"147502","147491","1196","3"
"147559","147491","10387","2"
"148076","148068","15031","14"
"148983","148964","7516","4"
"149002","148964","14606","2"
"149011","148964","619","2"
"149016","148964","3226","2"
"149028","148964","16724","3"
"150101","139199","22422","6"
"150232","113526","19267","0"
"151548","149876","16076","3"
"152144","152093","11673","1"
"153111","135802","7365","14"
"153499","153461","1450","0"
"153918","134988","1245","0"
"154753","153461","9365","1"
"154878","154844","8815","0"
"154884","154844","6521","7"
"154892","154844","","1"
"155141","154844","20903","0"
"155212","154844","","0"
"156377","155400","23897","4"
"157838","153461","19079","1"
"159785","159282","3150","1"
"162414","159282","4725","2"
"162830","162764","21576","0"
"162914","162764","24500","5"
"169200","148068","24950","2"
"172492","172486","23034","13"
"172749","172739","10703","1"
"172763","172739","1582786","1"
"172771","172739","1622","0"
"172775","172486","20789","4"
"175316","175309","4418","0"
"177715","172739","1622","0"
"178003","175309","7211","1"
"184334","184319","9504","2"
"185188","185149","20946","0"
"185189","185149","12579","0"
"185226","185211","26227","0"
"185228","185211","21204","0"
"185229","185211","21297","0"
"185280","185262","1490","1"
"185294","185262","1061","6"
"185319","185262","26240","0"
"185331","185262","3528","1"
"185340","185262","893","0"
"185373","185262","1278","0"
"185403","185211","15534","0"
"185430","185211","20","1"
"185622","185211","324306","0"
"185650","185262","10629","1"
"185833","185211","12040","0"
"185839","185211","8217","0"
"186287","185211","25098","1"
"187249","185211","4725","0"
"187308","185211","22987","0"
"187821","187736","25853","2"
"188357","187736","9361","11"
"188431","187736","18077","0"
"188527","188491","4337","2"
"188529","188491","3631","0"
"188531","188491","","0"
"188536","188491","9941","1"
"188540","188491","18893","0"
"188541","188491","619","16"
"188542","188491","21724","2"
"188604","188491","8562","2"
"188613","188491","22114","0"
"188618","188491","10174","0"
"188785","188491","","0"
"188794","188491","13447","0"
"193233","185149","9254","2"
"195178","195175","3560","0"
"195271","195175","9220","1"
"195662","195648","26829","4"
"195670","195648","5190","7"
"195671","195648","23283","3"
"195677","195648","1902010","10"
"195687","195648","12870","1"
"195703","195648","27009","48"
"195712","195648","22003","2"
"195720","195717","3978","0"
"195723","195717","7190","19"
"195725","195717","23071","4"
"195730","195717","8297","4"
"196195","196177","19762","5"
"196237","196177","","1"
"196304","196177","11388","3"
"196540","195175","1470","0"
"196853","196845","18771","3"
"196863","196845","","0"
"196922","196845","18187","-1"
"198074","195648","20486","3"
"198208","195648","8127","1"
"199192","196845","1155","1"
"199610","188491","14069","0"
"199666","188491","27646","0"
"200052","2688","17734","0"
"200548","200545","227","30"
"200558","200545","18745","11"
"200559","200545","984","5"
"200563","200545","18745","1"
"200567","200545","15862","7"
"200572","200545","12870","3"
"201599","55556","26227","1"
"204203","91304","28163","3"
"209543","205153","27898","0"
"209743","71328","27009","4"
"210042","185262","25544","-7"
"210117","210069","4481","5"
"210135","205153","28158","3"
"210162","210069","14048","1"
"210279","64631","3676","0"
"210492","210490","8454","2"
"210878","210820","27025","0"
"210883","210820","24215","0"
"211033","211001","11112","0"
"211038","211001","11753","1"
"211079","211001","332","5"
"211120","210490","23512","5"
"211140","211099","3087","0"
"211146","211099","9396","2"
"211233","211099","80075","1"
"211303","211001","28158","3"
"211503","211483","13","1"
"211506","211483","","6"
"211507","211001","7211","3"
"211509","211483","15124","-1"
"212625","185262","25820","10"
"212976","211099","3267","2"
"213000","211099","27929","0"
"213009","211099","9815","1"
"216091","216069","1987","2"
"217107","175309","27898","1"
"219992","139199","2199","4"
"225813","139199","7211","4"
"228488","228476","615","8"
"228490","228476","30572","-5"
"228491","228476","18590","18"
"228615","228577","14971","3"
"229088","228577","16724","0"
"229187","228577","28158","2"
"232521","232500","11039","0"
"232547","232500","2660","0"
"232838","232500","26396","10"
"233077","232500","2525","4"
"233687","228577","7159","0"
"235830","175309","29786","1"
"238564","234590","31600","3"
"242285","55556","29157","2"
"244036","243995","26286","1"
"244798","243995","22835","6"
"244956","244952","31582","1"
"245003","244952","5441","0"
"245008","244952","8435","1"
"245017","244952","28260","1"
"245051","244952","13925","1"
"245074","244952","31319","-2"
"247314","247304","22114","7"
"247320","247304","25375","1"
"247328","247304","2567","9"
"247348","247304","20178","13"
"247353","247304","12234","3"
"247379","247304","12349","3"
"247627","247304","20860","451"
"248933","16861","6760","21"
"251742","162764","24522","102"
"253241","253238","15310","3"
"253313","253238","8435","2"
"253320","253238","14160","1"
"254006","38838","10558","0"
"254045","38838","21640","0"
"258303","258299","2976","2"
"258312","258299","5381","0"
"258314","258299","","4"
"258316","258299","11917","3"
"258346","258299","14663","17"
"258360","258299","27708","0"
"258536","258299","8709","0"
"258785","145540","19979","1"
"258894","258889","30913","2"
"259034","258994","4418","1"
"259458","258994","5542","7"
"259566","258889","4425","1"
"261858","258994","29742","10"
"266274","266255","578","1"
"266277","266255","17766","1"
"266295","266255","13263","0"
"266333","266255","27393","14"
"266344","266255","1245","2"
"266650","266606","","-1"
"270051","270010","5460","3"
"272173","258994","2779","0"
"272835","272806","3381","2"
"272899","272806","16340","4"
"274426","272806","598","1"
"274562","274560","16076","1"
"274570","274560","33006","18"
"274622","274560","33006","48"
"274662","274560","17324","260"
"274672","274560","1288","7"
"276553","276132","12950","1"
"276651","276132","5551","1"
"278621","278571","30443","3"
"278628","278571","20860","2"
"278664","278571","18180","6"
"279423","279418","10897","0"
"279454","279418","34880","3"
"279548","279418","2119","5"
"280138","278571","","1"
"280912","274560","35675","53"
"281996","281970","22656","3"
"284862","284796","999","1"
"286954","286938","4950","8"
"286986","286938","1444511","-2"
"287008","286938","4309","1"
"287015","286938","22224","67"
"287522","287517","31345","-5"
"287537","287517","4083","2"
"287538","287517","15667","19"
"287539","287517","5190","-1"
"287544","287517","14444","2"
"287550","287517","36754","0"
"287568","287517","12711","4"
"287569","287517","8954","3"
"287578","287517","8015","1"
"287724","287517","413049","0"
"287738","287517","3474","38"
"287883","287517","37020","49"
"288224","205153","7111","3"
"290677","286938","6272","4"
"290705","287517","37723","0"
"290775","287517","19038","1"
"291198","139199","37749","4"
"292188","154242","23235","1"
"292300","292276","3553","4"
"295631","295628","8681","-1"
"295636","295628","16076","5"
"295652","295628","3253","12"
"296216","295628","12030","3"
"296530","295628","7671","1"
"297553","297498","30225","1"
"297708","297498","489","1"
"298547","298535","16511","2"
"298566","298535","27528","1"
"298567","298535","33036","19"
"298681","187736","38432","0"
"299481","299475","8220","0"
"299503","299475","22656","3"
"300781","300582","10292","1"
"300782","300582","2199","0"
"300942","300933","36384","2"
"300945","300933","29157","8"
"301445","300933","6329","3"
"301969","301948","7855","2"
"302005","301948","3540161","1"
"304073","302357","36397","1"
"308182","306703","12030","2"
"308862","308756","17034","14"
"309429","308756","25319","14"
"313750","313730","34088","3"
"314511","313730","26056","0"
"315565","313730","30958","17"
"318573","299475","27989","0"
"321587","321061","1464654","3"
"321803","321787","4223","12"
"321810","321787","33857","3"
"321825","321787","21348","9"
"322195","321787","17871","5"
"324586","313730","19347","2"
"325597","325587","39933","1"
"325633","325587","20074","0"
"325638","325587","11522","0"
"331726","321061","4233","1"
"332838","332833","39975","0"
"332915","332833","729","4"
"335908","335888","15031","1"
"335911","335888","36365","11"
"335913","335888","20860","4"
"336063","336057","10585","1"
"336068","336057","20860","35"
"336072","336057","14388","8"
"336126","336057","38458","14"
"336131","336057","39420","6"
"338002","23270","","1"
"339177","336057","36975","0"
"341343","341271","35296","0"
"341357","341271","13018","17"
"341366","341271","5274","1"
"341400","341271","20186","3"
"341473","341271","28882","2"
"341532","341271","17832","1"
"341806","341271","43332","1"
"342071","341271","37036","15"
"342353","341271","43402","1"
"343090","343078","29515","0"
"343121","343078","39068","3"
"344720","344719","11208","0"
"344725","344719","26932","-1"
"344727","344719","13913","-1"
"344739","344719","6782","5"
"344757","344719","31582","1"
"344790","344719","5551","1"
"347243","347238","31641","-1"
"347245","347238","4653","0"
"347263","347238","39430","1"
"347438","347238","23354","7"
"348114","348109","16511","10"
"348124","348109","24181","-1"
"348129","348109","36384","1"
"348140","348109","3474","270"
"348148","348109","20860","3"
"348163","348109","26335","2"
"348165","348109","15962","0"
"348271","341271","26334","0"
"348347","348109","37020","52"
"348436","348109","10432","-1"
"348449","348109","19704","0"
"350708","350697","31641","0"
"350716","350697","34548","0"
"350724","350697","3043","0"
"350733","350697","42975","2"
"351211","350697","9034","0"
"353704","353698","33708","1"
"354382","353968","41624","20"
"355734","355632","44931","1"
"355856","355632","44544","0"
"358126","313730","2049208","6"
"361164","360348","37020","11"
"361413","360348","18933","4"
"361720","360348","14356","1"
"362657","362401","24443","5"
"365515","365495","43496","1"
"365547","365495","22704","1"
"365586","365495","17595","1"
"367139","362401","17428","1"
"368337","368329","28144","4"
"368339","368329","15880","5"
"368423","368329","11649","2"
"368461","368329","18180","8"
"368711","368329","26155","0"
"368757","368329","8611","10"
"370360","347238","31641","-1"
"370408","347238","7705","-2"
"370441","347238","14957","0"
"370447","347238","17187","1"
"371308","347238","42404","0"
"373058","368329","45144","2"
"373075","373071","106","4"
"373152","373071","40322","1"
"373176","373071","15168","0"
"374993","374748","43311","1"
"376674","139199","10080","41"
"377684","375390","27393","0"
"378767","375390","","0"
"381939","381890","32465","1"
"381943","381890","47529","-1"
"382396","382386","38426","2"
"383238","266255","578","1"
"386081","386047","30056","1"
"386777","386047","37494","1"
"386840","386047","17871","0"
"387497","386047","13163","0"
"387593","386047","1572436","0"
"387656","321787","10165","0"
"388713","388699","16026","4"
"388725","388699","24995","3"
"388764","388699","30366","5"
"390360","390359","9021","1"
"390364","390359","46947","5"
"390467","390359","48773","1"
"390473","390359","","5"
"390553","381890","1142","6"
"392206","185262","","0"
"394006","375390","49194","0"
"394614","135802","745","5"
"394622","135802","49287","0"
"394776","135802","14924","2"
"396175","396164","10639","7"
"396177","396164","19594","26"
"396180","396164","36866","32"
"396566","396164","23691","6"
"396581","396164","3474","109"
"396592","396164","14768","16"
"397155","375390","49720","0"
"398650","398179","6703","2"
"400027","145540","","1"
"400047","145540","50049","1"
"403499","403489","22459","5"
"403503","403489","10369","2"
"403504","403489","10792","0"
"403512","403489","15394","0"
"403518","403489","49968","2"
"403531","403489","34796","-1"
"403534","403489","636","7"
"407412","287517","49709","3"
"408904","355632","1074","4"
"411433","411410","3827","7"
"411450","411410","2906","1"
"412254","412184","4958","6"
"412521","411410","7672","5"
"412956","412184","29903","2"
"412998","412969","12950","0"
"413112","412969","26507","0"
"413151","413137","6521","4"
"413153","413137","50866","2"
"413156","413137","10585","4"
"413167","413137","50023","0"
"413168","413137","51649","0"
"413195","412969","46204","1"
"413206","413137","50003","0"
"413761","413137","12799","0"
"413810","413802","43089","6"
"413818","413802","50776","0"
"413822","413802","13803","20"
"413823","413802","50447","5"
"413831","413802","47020","0"
"413832","413802","46387","4"
"413855","413626","46914","2"
"413860","413802","1834","1"
"413880","413802","42404","3"
"413914","413802","419","0"
"415773","413626","41759","3"
"416889","416856","2443","2"
"416936","416856","7903","14"
"418784","412969","10080","0"
"420865","420843","2095","86"
"420889","420843","44743","3"
"420893","420843","36897","1"
"420917","420843","4834","12"
"420979","420843","50526","-2"
"421081","420843","29173","241"
"421147","420843","","119"
"421684","258299","43864","10"
"421867","421848","49942","4"
"421914","375390","52555","1"
"422744","420843","332","10"
"422941","422903","14343","5"
"422964","422903","35092","0"
"423117","422903","33795","5"
"425841","421848","","0"
"428266","427598","41783","38"
"429626","422903","53495","0"
"430133","195648","20394","3"
"431262","420843","29157","35"
"433573","433558","48383","3"
"433576","433558","19165","0"
"433606","433558","79101","1"
"433616","433558","53964","0"
"433635","433558","","0"
"434370","433707","2443","1"
"434831","433707","53870","1"
"438714","438704","23354","8"
"438723","438704","47366","10"
"438879","438704","47366","9"
"439879","439870","24545","45"
"439880","439870","54650","137"
"439887","439870","53495","12"
"439892","439870","54501","4"
"439895","439870","16883","205"
"439898","439870","52573","13"
"439919","439870","12460","4"
"439962","439870","17312","15"
"440116","439870","1288","6"
"440646","439870","","9"
"442868","442862","16143","15"
"442872","442862","2405","122"
"442928","442862","4276","3"
"442935","442862","53270","0"
"443435","443411","23354","1"
"443490","443411","27414","1"
"444038","443988","31318","3"
"444043","443988","51760","-1"
"444091","443988","43816","5"
"444325","443411","29244","27"
"444337","443988","5298","0"
"446525","446501","45664","1"
"448447","448431","10639","0"
"448970","448963","18393","32"
"448993","448963","20848","18"
"449030","448963","40161","21"
"449051","448963","28776","8"
"449875","442995","55773","1"
"450490","450160","33051","5"
"450588","450160","191","0"
"450981","450160","53162","3"
"451642","451623","54680","3"
"451651","451623","6388","1"
"452107","451623","3896","1"
"452185","451623","12605","0"
"452242","451623","27009","2"
"457973","381890","","0"
"458662","458647","37020","3"
"458741","458647","16143","2"
"465188","465180","23354","6"
"465193","465180","51275","1"
"465742","465180","740","0"
"465797","465180","15592","0"
"466349","465180","39420","0"
"466536","466506","56855","11"
"466551","466506","15592","0"
"466713","466672","34796","0"
"466720","466672","56066","0"
"466762","466737","57660","0"
"466772","466737","40410","2"
"466794","466737","8024","2"
"466845","466737","1469605","1"
"466865","466737","26","1"
"466895","466737","44041","1"
"466942","466737","18936","36"
"466970","466737","27009","1"
"467443","467391","57729","1"
"467472","467391","26620","23"
"467519","467391","2635","16"
"467689","467391","16883","2"
"468295","468288","12950","123"
"468299","468288","51021","61"
"470788","300582","16892","0"
"471278","471257","52450","7"
"474066","465180","29084","1"
"474288","474259","22656","2"
"474301","474259","26682","2"
"474321","474259","58099","0"
"474325","474259","","0"
"475322","300582","38242","0"
"479288","479233","132162","4"
"479372","479233","3978","1"
"479955","479838","48478","0"
"480216","479233","4737","11"
"481904","479233","12930","9"
"482031","479233","10659","0"
"482534","479233","57068","69"
"484352","466506","58142","2"
"486069","479233","52534","17"
"488929","466506","","0"
"489044","466506","2385","1"
"489648","479233","4737","5"
"489746","479233","20760","6"
"491337","380772","5197","0"
"491962","491930","36352","1"
"492364","492340","50776","0"
"492379","492340","24181","5"
"492400","492340","20860","1"
"492423","492340","12161","0"
"492689","300582","5542","0"
"493551","493531","24181","6"
"493576","493531","54680","1"
"493597","493531","59461","2"
"494946","211001","","1"
"497199","497156","22704","6"
"497201","497156","4555","18"
"497206","497156","2199","2"
"497207","497156","8435","12"
"497211","497156","59655","1"
"497349","497156","51568","4"
"498707","498630","10138","17"
"498798","498630","10661","30"
"499065","498630","46043","0"
"499421","499418","4918","13"
"499443","499418","33213","2"
"499454","499418","5845","4"
"499475","499418","2915","1"
"499476","499418","35958","1"
"499500","499418","1179","0"
"499505","498630","43490","1"
"499525","499418","12711","0"
"499586","499418","20029","1"
"499599","498630","985","8"
"499670","498630","49407","4"
"508713","508538","1139600","1"
"509051","508538","1742702","4"
"514166","375390","","1"
"515910","466672","2287","1"
"516845","516802","17","2"
"516846","516802","34211","7"
"516895","516802","49544","2"
"519794","519781","43582","2"
"519796","519781","60561","0"
"519803","519781","54170","5"
"519835","519781","28882","2"
"519855","519781","34771","1"
"520148","519781","62544","1"
"520189","433707","12388","0"
"521542","422903","36330","5"
"522741","422903","62596","0"
"523631","523627","745","4"
"523673","523627","6694","9"
"524144","523627","30966","33"
"524682","524676","24995","10"
"524800","524778","38426","0"
"524813","524778","55847","2"
"524959","524908","53114","6"
"524970","524908","115","4"
"525005","524908","411075","0"
"525006","524676","61249","2"
"525553","524908","62551","1"
"525738","525734","20029","2"
"525739","525734","15168","2"
"525745","525734","2119","7"
"525782","525734","62459","4"
"530056","529997","50009","4"
"530277","529997","4725","3"
"531336","446501","18615","0"
"534714","534664","10387","1"
"534953","534664","27423","0"
"535104","534664","","1"
"535117","534664","","0"
"538003","537989","24545","4"
"538011","537989","27012","7"
"538016","537989","3542","1"
"538035","537989","34065","1"
"538040","537989","5287","1"
"538074","537989","44330","2"
"539820","539812","64626","3"
"539825","539812","13675","20"
"541560","541517","21634","0"
"542184","542149","8391","0"
"542208","542149","48486","5"
"544487","544433","56541","0"
"544625","544433","64349","2"
"545237","544433","5542","24"
"545249","544433","5700","1"
"545884","545849","22184","1"
"545899","545849","59279","4"
"546060","545849","","0"
"546476","544433","36330","29"
"547125","547049","12950","4"
"549859","448963","10080","92"
"551415","551406","11525","1"
"551460","551406","22656","2"
"552548","448963","34880","9"
"552553","448963","40322","2"
"553537","553485","42136","0"
"557796","557746","40294","9"
"557833","557746","49018","3"
"557894","557746","14148","2"
"557915","557746","13531","10"
"557916","557746","2309","3"
"558032","557746","66801","1"
"558380","558360","13447","5"
"558381","558360","37213","3"
"558396","558360","71","8"
"558421","558360","12349","4"
"558426","558360","10661","1"
"558472","558360","40655","1"
"559608","559600","21632","0"
"559640","559600","50394","2"
"559643","559600","5023","7"
"560604","535175","67407","1"
"561328","559600","7679","1"
"564766","139199","34585","20"
"565436","565425","51275","7"
"565448","565425","15861","0"
"565451","565425","5640","12"
"565452","565425","31505","4"
"565457","565425","34211","2"
"565464","565425","18565","0"
"565473","565425","20310","-3"
"565501","565425","31191","0"
"567785","448963","24587","11"
"568872","568609","6244","0"
"568878","568609","52109","1"
"568971","568924","44541","1"
"569028","568924","58276","5"
"569156","119926","6469","1"
"569231","119926","57686","7"
"570509","568924","11289","0"
"571674","571669","12716","2"
"571676","568609","38458","16"
"571677","571669","5445","0"
"578690","578679","53114","0"
"578704","578679","66372","1"
"578706","578679","30594","1"
"579173","579130","10661","-1"
"579188","579130","62985","0"
"579575","579130","25714","4"
"580283","579130","6742","4"
"581373","101337","13227","1"
"585488","25546","","0"
"585938","585919","32037","1"
"585960","585919","41420","1"
"586016","585919","17516","5"
"587833","195717","71050","2"
"587858","195717","54283","6"
"588344","588327","8209","15"
"588374","588327","18936","19"
"588432","588327","24229","3"
"588481","588327","2541","2"
"589401","527360","16352","0"
"590434","588327","2208","4"
"592526","592238","67392","0"
"592532","592523","65070","1"
"592547","592523","61164","6"
"592565","592523","22517","1"
"592566","592523","58880","1"
"592568","592523","43427","0"
"592571","592523","1942","1"
"593524","593086","","7"
"594111","592523","34771","0"
"595050","592238","76337","1"
"596092","539812","21501","14"
"597796","597788","429","2"
"597797","597788","14860","4"
"597807","597788","22656","8"
"599345","597788","","1"
"600392","600349","11208","2"
"602556","602539","69572","9"
"602559","602539","11208","2"
"602567","602539","47351","1"
"602578","602539","53114","15"
"602608","602539","1585","1"
"602904","602539","18936","66"
"603282","603271","33708","1"
"603300","603271","39461","0"
"603327","603271","64262","0"
"603742","597788","66502","6"
"603955","602539","68131","2"
"604313","604290","20801","4"
"604322","604290","56940","7"
"604987","604978","14860","0"
"604992","604978","56541","1"
"604994","604978","69572","1"
"604997","604978","55637","3"
"605038","604978","14660","0"
"605135","604718","13532","0"
"605190","539812","62970","3"
"605496","604290","72519","0"
"605637","605589","24054","0"
"606201","606179","18393","17"
"606203","606179","10080","26"
"606204","606179","69802","2"
"606206","606179","60711","0"
"606540","606179","58668","1"
"607018","605589","1237","1"
"607794","541517","62970","3"
"610925","541517","10080","1"
"611495","611471","3055","5"
"611904","611471","18936","2"
"612071","602539","20010","1"
"613744","541517","20267","0"
"616477","616421","34502","4"
"616770","539812","62621","0"
"616938","479233","73807","0"
"616969","328","71964","9"
"617223","527360","43850","1"
"617411","616421","18938","1"
"622109","398179","65868","1"
"624084","448431","55611","0"
"625827","625768","75525","-1"
"626136","541517","58926","5"
"627074","625768","18936","0"
"627941","627918","11492","1"
"627946","627918","74805","6"
"628142","627918","46235","7"
"628190","627918","51881","-1"
"628199","627918","6336","-2"
"628253","627918","33226","4"
"629279","541517","34880","2"
"634424","627918","71371","1"
"634488","625720","71371","0"
"634818","553485","33604","0"
"636971","636947","16076","2"
"637113","637090","36269","0"
"637136","637126","13986","2"
"639216","639125","20774","-2"
"639420","637090","77310","1"
"640237","637090","419","0"
"641765","641713","9128","0"
"641768","641713","73681","0"
"641899","641875","60761","4"
"642523","642515","66372","4"
"642536","642515","10080","8"
"642540","642515","55351","4"
"642681","642673","9034","3"
"642693","642673","3171","26"
"642779","642673","70187","1"
"642813","642673","41420","0"
"643469","643445","23072","22"
"643471","643445","22668","0"
"643479","643445","24333","6"
"643487","643414","6088","1"
