Topic ID,Category,Sub-Category,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04
TOPIC 0,Authentication,Tokens,0.03475226799200755,0.042160803959834285,0.022791049837228367,0.03386954923455671,0.021206593585454604,0.03820193343302374,0.04072149847747318,0.023921608890498432,0.051075486147173624,0.029513892727517223,0.029316451570096737,0.026834903200465242,0.022730384340607805,0.02241957991786083,0.03821110781374467,0.03992536698753202,0.03757439483080008,0.045218710907195564,0.041088338467670835,0.040946976149235086,0.030538690682014397,0.03801394951565621,0.04124155119593938,0.03934399339465512,0.029423651123602696,0.03308346434809769,0.04349369668699028,0.04224408424291693,0.034461962932837195,0.043478802031422424,0.04294425558918796,0.036562199085126756,0.044911740477072394,0.05039734068707855,0.029407144642487094,0.037598859749534135,0.03659609555176299,0.045624678729990174,0.04635025627598154,0.044798777372333926,0.04198731811882805,0.03746449711414041,0.03726189937530021,0.037425332809096504,0.035011359946463205,0.03727460635442866,0.03376776789751501,0.04328755824008436,0.03492717992550501,0.03405255830272257,0.037909741793482055,0.04736236930427479,0.03253621232408263,0.03444952369128742,0.03790656210502669,0.04359693764262784,0.038038414038933946,0.047012865860301976,0.04399292848488369,0.03400283772515389,0.03468424780722296,0.04063934369423805,0.03705430614964559,0.0422154698874232,0.04749653674688254,0.039105203982654504,0.047030286241305806,0.0430221675492395,0.04544681338157838,0.049927431983219736,0.04553941126332384,0.034712405438197085,0.04539495632715499,0.0462844922624665,0.042797720056289686,0.04789107889268178,0.05222325737345607,0.04930864444964486,0.05153646073770449,0.05114122130215541,0.05494403156317555,0.0515456876051238,0.04518853540129557,0.04262282303266508,0.04292682400753542,0.04249666493814894,0.0407017516659107,0.04501605049796019,0.04559725132156683,0.04079427548784578,0.0504871117593666,0.05119799599935699,0.05818152460019116,0.059788702437484555,0.06079972161808482,0.053298606404126,0.048003018616280875,0.06244343552994542,0.05050212868393294,0.04868676992671201,0.053207826026967574,0.055520710706601945,0.05443822232330957,0.042548503418291195,0.04500005278643099,0.05544974389351465,0.060943322892453404,0.04989633261098845,0.06303541541315162,0.04626086776881181,0.04406091115803961,0.04666086325151701,0.044160571936408245,0.05126790422390299,0.061670250330906604,0.06308404849225874,0.05348619333362167,0.05300641404622159,0.052634590061188646,0.06271912935993723,0.05205881047991819,0.04475011701296987,0.05255029148310828,0.05649619516844631,0.06407629500399761,0.07351999173269975,0.06292212793709798,0.08113941494021455,0.09198625571453242,0.0414302899406743,0.04760501993089412,0.060271659038595056,0.057395697870389624,0.053868945034992066,0.05959271361805602,0.056137384209090244
TOPIC 1,Network Security,Exploits,0.012492601501677806,0.00796864859121679,0.014071837508156165,0.01309424389945911,0.028769749597730963,0.013505038557271821,0.019022160906590417,0.017975516313565598,0.012429017385618543,0.012801901830713294,0.015987625339184887,0.011260923984030944,0.021906983726423055,0.019199325794401076,0.017413611680683793,0.018038326031492316,0.017441048643781362,0.01398491401903155,0.019253828889195575,0.02064108861008414,0.020732288309270243,0.016222398823372668,0.021702114756490944,0.014182806089221798,0.021030720905524658,0.021971395201701882,0.01779666441154994,0.015260535747850062,0.01258935710194055,0.01744566715037732,0.016532040508866353,0.01660374053455215,0.01867233382956754,0.012321639027076718,0.017888737501236488,0.015105482174232566,0.012773183810466859,0.015981450607483048,0.016044599817265828,0.013131745236536457,0.013799725484902433,0.012339196164703026,0.015381187192471214,0.014896795116810073,0.01735666374644964,0.01583910382782749,0.011270186764156472,0.015486847863862377,0.01641843169193311,0.014316147701058733,0.015984321096294725,0.01722471395797996,0.016008759132134454,0.015443799757104403,0.013036878190422117,0.01786114830898881,0.013452657483368448,0.015786492404109544,0.014819615691175429,0.014329360437352069,0.014013738685296666,0.01454332912606498,0.015288294125786356,0.014504204454546237,0.015198298106140814,0.017295451683890975,0.01196203313967216,0.01191823640575392,0.013816996775497352,0.016741622653041435,0.015419599473443032,0.01516342642694237,0.017335592083780632,0.015861001725316678,0.012302105896199312,0.014236858534096772,0.016201982279393685,0.012885537743349457,0.012861913961733447,0.0171289335437861,0.01458177292620978,0.016607866584256822,0.015920632635636534,0.016507951601589514,0.015367830149148037,0.013480185434903319,0.01868158244344938,0.016758969772947205,0.015634061099082698,0.016362238012706618,0.020769973344840764,0.014099519257033812,0.017935696367924945,0.013927855604056886,0.015108378233040745,0.01638190314818619,0.014531061809975654,0.015627645085100086,0.014989434171025008,0.013076435084814621,0.015407364122493715,0.011438601184501615,0.017729383692350276,0.0195751122030528,0.015578108379591124,0.01751666823381572,0.014062588967179043,0.011954885032245108,0.014930544651857853,0.015307176293675739,0.015122072063230477,0.017486242242664138,0.021162701799919467,0.017931736341718154,0.016238443206746354,0.01264513558228774,0.016218753922870532,0.01502395798892689,0.017012527979659353,0.015507660456933081,0.01507116116616609,0.017740658813184408,0.018594981619452996,0.016651295375973613,0.015253034586394987,0.015082392967694128,0.015329392660087312,0.015125523485401264,0.01430519125123745,0.01685271513837861,0.01785370754269503,0.01637829682560608,0.02144803260149353,0.016202667065044807,0.014818833419364333,0.02035374938100622
TOPIC 2,Network Security,Exploits,0.0420113816401378,0.06457997882130763,0.047390376330083965,0.03901978290608584,0.04319143298463049,0.015943889511808224,0.03190853144183671,0.035377446634192115,0.02956885036923375,0.024291991029136255,0.023152934088914966,0.03432876859507917,0.0359515855125848,0.03291676916879465,0.043275725260676016,0.03179526168292626,0.042466461523973625,0.041370085172700286,0.024683050783569343,0.0382067092708444,0.04164767627636833,0.026539994105965328,0.03429091921299749,0.04264702683755658,0.03665243850344733,0.038446982785166776,0.0346521792020888,0.049641642589374924,0.044089045968721624,0.04509853379676977,0.033157363346312585,0.04710957005940336,0.03381243746006283,0.0417099515060602,0.0434463595647685,0.04202006017793482,0.03315556777872096,0.05042484312821642,0.03497892316903206,0.039053946481845875,0.0425542195561871,0.032101046749933936,0.043214326100528236,0.03536217577994274,0.031696437894669874,0.040898112148443314,0.03824151020626074,0.037164925336709335,0.036647803964941016,0.03331159670634323,0.0436205485938751,0.0407495205004345,0.04985965349555686,0.03880531835744797,0.0385825535398322,0.03394405575954307,0.04412419096392114,0.038832946013924126,0.038431067465006935,0.044199148837370764,0.03389330919098404,0.03996799684682628,0.04653531738233252,0.043052445265104246,0.03945101813117285,0.030703020149058013,0.0308517123119577,0.046277954396904415,0.033151689816533804,0.04418854402088486,0.040557490226098704,0.03173589982450757,0.031285765785313266,0.030857015106506052,0.03949626194044061,0.036317328028218625,0.03017261700968581,0.037422356820066074,0.03643262553568399,0.038657078007604304,0.032328274097078696,0.03522574124357821,0.04077737030663254,0.0378825891814712,0.033194740571937255,0.02653801901710565,0.03502094365618957,0.042835346929125225,0.030437992729827612,0.040148115669800616,0.032663324390682646,0.03890743585461608,0.030548835835883293,0.03494597894554833,0.02401868652644729,0.03842800185186077,0.03838221422440773,0.026465878571849316,0.02817129595298048,0.035854754837764166,0.03065469698220003,0.04021170662559194,0.027927620077605766,0.03293040029080376,0.0294816612842138,0.03501330048984254,0.026059262553796966,0.03134431280654136,0.03817975407282105,0.026759824816040424,0.04163627059540921,0.031857796240154015,0.04228224971070178,0.0405527150856522,0.038769297983880346,0.0321615563104655,0.04581749334749191,0.03305945993476623,0.03253102891494564,0.044326621000003626,0.02918614878771699,0.04031737218399278,0.03724575646937529,0.03781021082446141,0.03045003194275485,0.026235148893456538,0.035551391452888416,0.024800739520500353,0.03173728221473971,0.04783042354836475,0.03934652565888092,0.03136690998023065,0.041956933127949014,0.03128402116522011,0.025525312462276715,0.038646208933427906
TOPIC 3,Data Security,Password/Data Storage,0.07483566312391,0.05419343344746502,0.042368603907651084,0.03331156703004636,0.032930077240576575,0.07041628716457914,0.059076149626586506,0.048089022012836144,0.056815714129205684,0.07118593624033163,0.0555368382910577,0.05320446968650852,0.07435291111413103,0.059971530469713326,0.03473716121042957,0.056796134811421754,0.037778748445917804,0.05388910737499655,0.05943926188541809,0.056524551370494384,0.07127847391735379,0.057158582169228256,0.05050163214615499,0.07611479867095523,0.07868038612960322,0.05625539121841717,0.062374799927947824,0.07300683059925252,0.04979802678443957,0.04439659623391958,0.059503644814104584,0.06317311829317125,0.06496813325957271,0.06275887025654882,0.061178846204137174,0.06327749646860452,0.06982392146584347,0.065902295161319,0.053135809806490714,0.06976827647599972,0.06933939733092279,0.08979114155373383,0.07777727637648571,0.07937838699872372,0.055486654807297635,0.07290184016277489,0.08593941766507875,0.06320225665777891,0.07051263609574906,0.07828206095031089,0.0657240371328429,0.06120061600481975,0.08118017038804656,0.08326703178713778,0.07071155427020252,0.08477526320955923,0.07702601922384929,0.06398955475474856,0.049602535359770716,0.06915984093781755,0.06618411239555023,0.06863493293258216,0.07615992175976656,0.08196925940798239,0.06611003201579659,0.08021644266170391,0.06748216642559392,0.0832567040931486,0.0715956031202408,0.05548064311261004,0.06330487465962582,0.08315985067485028,0.06566784148233337,0.05622817480889639,0.05301718255506615,0.07018213704092584,0.08119314175555498,0.06861821540730252,0.06388561417771736,0.05951134438474988,0.06554335579061164,0.05920466367928644,0.051803852726250724,0.056897896126703554,0.06019466554242875,0.07678801573947776,0.058209579269335204,0.059783202501659104,0.057752571225846795,0.06038581244409203,0.05660173370023358,0.06667186623752003,0.047022463315174394,0.049191954407147055,0.052888566222328556,0.06887636376406783,0.055124692342763126,0.06054673219833057,0.05532326206636474,0.06747321002381503,0.05313488906275862,0.07164372538358697,0.05687323080694249,0.0663761833611198,0.05960416541016095,0.05386339456612834,0.06393244096387676,0.04921576990221188,0.057296157838610556,0.06298713091559041,0.05261923357316306,0.048282206214124754,0.052677581608033354,0.059182084337520424,0.05090035295194712,0.05880306352046318,0.05342461619903742,0.04419453643117654,0.04322668800887186,0.053198393282299444,0.0536296700681435,0.04730609075684862,0.04670049267683087,0.062013714568554736,0.05598975979990722,0.05874721758408231,0.040522316146888865,0.05579840998731728,0.06004403421982596,0.04326736646961341,0.041583353039306145,0.04346673330061123,0.03882805158407765,0.040493593789051374,0.05108079487763462,0.05340378246453874
TOPIC 4,Development,Libraries,0.021450682144010594,0.017045714929635223,0.009077296149745747,0.014965111995967695,0.011629111673700567,0.009208307546996095,0.014143088612399879,0.008973608540977597,0.01566598675066523,0.008622924382272627,0.018729809035236637,0.013998693448178222,0.01925801965658218,0.012466418968060763,0.014905499479670941,0.01211295804686126,0.012148314295195127,0.01619869256287072,0.010636592057053348,0.012231675504116322,0.01350332203300615,0.008860314863201123,0.013293626249916006,0.014539397475960315,0.018394734466601996,0.016152550437090216,0.00990497767409906,0.01017494040078433,0.013194737962330692,0.013219510575223454,0.011757923560271714,0.014088136236032847,0.00930938956213589,0.012674752872080003,0.017080662974206604,0.011802560019229228,0.018531175590091365,0.012985881638285016,0.014926326714601694,0.016326766606509977,0.010536362306468563,0.01544807068229501,0.016662005888359727,0.024688900652108714,0.020021825559438843,0.016894849069342997,0.017377367787828137,0.020549868905997182,0.01749649576055978,0.019504796914795654,0.01879271337696551,0.017388204502835146,0.023701336936039083,0.02344008754359229,0.01434063026847571,0.026472590115800203,0.023227477737153616,0.026432042819468062,0.03300103648048423,0.025278374575660904,0.03172402945946327,0.023925711483777624,0.02673762920922588,0.02108191945995982,0.02312406102230411,0.028339225744917606,0.02845118688782338,0.025672740370200405,0.030549675904475285,0.04153542071544035,0.031328158345544824,0.029966891150380596,0.03922089162056785,0.03989749314248406,0.029885908782517765,0.024487685098507826,0.029105888510486646,0.027469730938910315,0.034632945721739195,0.03681273633330683,0.0306392047810816,0.030126573174441416,0.03598444796414303,0.03578740840025675,0.030719364208095717,0.03763858806478206,0.03112696349471142,0.028687154661728605,0.028637500964040254,0.030013643429402086,0.02960589202467645,0.03703974871375226,0.03204253491334507,0.042487465823367127,0.040065035216865316,0.032906479104854724,0.034699962784539864,0.031779529654420914,0.031718756891999954,0.02970741488623276,0.031121909096989177,0.03317854215270523,0.03971609245088098,0.03296281144653998,0.03361244268772675,0.04355565700448942,0.03856702790988006,0.03546026977740585,0.041033744254529894,0.036099224080284785,0.03447301126278505,0.02701839318117754,0.038704383506071485,0.04774259732630015,0.049841087406928664,0.03603668065180125,0.0251270990241198,0.03213525716517423,0.02524059657980615,0.02983723830171613,0.031149917278093027,0.035139273768149765,0.024258728017309255,0.03866413211236771,0.03015504709551596,0.03543467087926987,0.030244112581220898,0.044368055694714754,0.04012340933206628,0.034205152560344884,0.038046975887195196,0.05004258857973452,0.05267814379328848,0.04936614645589543,0.0398541036217163,0.04889087525824674
TOPIC 5,Cryptography,Algorithmns,0.004126608524529729,0.015409502176529108,0.01200365156817533,0.02038146188076608,0.008371912774622835,0.008336694810670668,0.0056133040923466776,0.009447474909935177,0.013858646369600833,0.007346468804571878,0.015154635966076361,0.01381857089946722,0.01176841122881007,0.007998537581209457,0.013508626254066273,0.01495185533758206,0.01292308587107982,0.010851327837339792,0.01237846151998383,0.010756474257655052,0.010871728400011575,0.016432671121620866,0.007523166401411304,0.008960896152849078,0.014845089134116201,0.008973018842444037,0.009056543162701792,0.010795387427651059,0.009426732429506956,0.011261093144874851,0.014016105154987843,0.012513277957288281,0.01375064817142574,0.01590822551781243,0.01206066322600619,0.01284830172659278,0.01093252133554694,0.013657653345638138,0.013412369465510813,0.011410169082132672,0.011796838693780988,0.014333748102368796,0.011412715589174411,0.012748642466698691,0.0133237879904009,0.011395496218445446,0.013073064211663913,0.011180481027214775,0.014015626154993707,0.015678505503997672,0.015903707181927327,0.014159223212558874,0.010085454690338605,0.015450415427632348,0.011896313487225127,0.013542801472595074,0.011528614571392868,0.012524214470033547,0.01110656344592696,0.013282491057971288,0.013836482121744256,0.012448254064731207,0.00989657476009487,0.015474328160757812,0.013477067146225466,0.015031481509348282,0.012304951330993907,0.010834720881370406,0.016045008765691263,0.01279209148603289,0.010981103907143078,0.01490529368280013,0.012457835442905726,0.013799739958362563,0.014241282481585746,0.012564177059656446,0.017684691408001923,0.012823729647068398,0.010149097317019183,0.017359815648690647,0.011908691552234814,0.015335284820165336,0.015569920728110545,0.013904341647035575,0.015576278306288499,0.012921999777408301,0.01147797356945895,0.01898468494809231,0.012979977734049209,0.012468029076316325,0.0144591635782092,0.014078149712868462,0.02061154742602147,0.014144717189176264,0.016885841969825895,0.01413153197942276,0.01368883609770118,0.018206225714297034,0.013838513297989605,0.011110811534801654,0.01066591477430131,0.013980768830690606,0.011639972483224048,0.015444264561280976,0.0195188466992829,0.018419820273320786,0.013515181332168228,0.019664255616033733,0.014320239552666713,0.016378483704026767,0.014975895264431606,0.019494986664648578,0.009591545451829254,0.01224378754149042,0.01604535207103065,0.017834731556221787,0.011408020308845626,0.01606653556644577,0.024866912349921222,0.01930671424206738,0.01962538877792429,0.011680411736332727,0.02168092832028418,0.021542990488556783,0.029405073438594005,0.02715437350321107,0.020930462406679437,0.019111219155316224,0.017035102820000994,0.01829118760857765,0.021678574417149463,0.02277350879994051,0.029416961965540868,0.015616328217106457,0.03392656674350292,0.01815695725086056
TOPIC 6,Cryptography,Encoding,0.01132979670073837,0.015098405688250851,0.026280119255306107,0.017384408839705694,0.030487844358889783,0.034032819482042634,0.014213737928002956,0.011987247900136975,0.014037142122020561,0.01383007697343904,0.012572717560494008,0.02170171861640919,0.013323275477185297,0.026711363498947354,0.014954537925441993,0.019587907626211477,0.019011130489363696,0.02458444542451121,0.02322368644658127,0.028010690073961557,0.017351216986443273,0.013839622799516805,0.022921486855673058,0.020792429386347067,0.01753469255264908,0.016357817947777617,0.019958801958500593,0.019896356094011667,0.02122190769133158,0.019625657156644764,0.018233818853185698,0.016097586893489568,0.023552862440804886,0.017520620201043238,0.018865232828973507,0.023639794378472273,0.02359852376754054,0.014237568094804953,0.01772256530066121,0.02025221188549815,0.021190148874438004,0.019979208083390806,0.016479934654254104,0.0223254393946263,0.02236027889795835,0.021211826248678678,0.020882512656280217,0.018918585900782384,0.021855866775371102,0.020585240362544773,0.025058583756491927,0.019685761036957943,0.0212456557134454,0.02467323783836297,0.017731693238650852,0.01567964634063633,0.021137468492046795,0.020042043493257538,0.015002653088664547,0.017762845212662436,0.023001118064320168,0.016295392619585156,0.018942491774754617,0.016509282395365414,0.01996933796795428,0.019754974141609805,0.023966201484078818,0.023187988822164406,0.021314170446035497,0.021475709454298577,0.01922177564547319,0.018596672177812378,0.01774893783556198,0.01823209287543276,0.01948252161154319,0.022658243099958154,0.017562203660749415,0.016219080628385275,0.01866380573403505,0.020023908753281864,0.017871007614930233,0.02006025151994046,0.018959875389555236,0.0162387417161852,0.019801139529702323,0.018862495334412845,0.01755210059985984,0.014272271391520585,0.02252262884743033,0.02352278204381836,0.02124829787692306,0.022356641876403748,0.024770379865778815,0.020650405184788386,0.016719141163505338,0.0187858532466699,0.020662295299843543,0.01972668958932627,0.02524661033903294,0.015814371487200805,0.022084045362410536,0.017935478289776558,0.02095443290376397,0.01969410451159839,0.025108199180405542,0.01615960198561614,0.023506152832938547,0.024210592928246615,0.01820412682561464,0.013801393407560918,0.022648389298375808,0.023051450192479544,0.01643589588859806,0.015938343925125574,0.01673059136262596,0.02188305504318765,0.021814341038218308,0.018898828942454544,0.021739819779213576,0.02088971803909988,0.021281118349655855,0.02268376517123684,0.021857131524049455,0.022186410678923393,0.021605729240112698,0.02370963005469767,0.02099392941141901,0.021469673953510612,0.015911623280443876,0.019167385041793928,0.029145188216429425,0.020374452057507052,0.021588152191606754,0.027546214379299272,0.020684837419947952,0.023325352349310574
TOPIC 7,Network Security,File Transfer,0.09682348678664615,0.05892642043181695,0.08742102725184797,0.09333401065314098,0.06778928857635368,0.04774983165743969,0.05596289036111557,0.05990681929657474,0.07486870419473717,0.07374038010609076,0.06283307609769205,0.05923466860156008,0.07312693043454681,0.09192937870195922,0.06468108411863203,0.06609376214441028,0.0856664948134696,0.07047647790716047,0.06949075026015634,0.06476459254903152,0.07185170256073915,0.06257610818582367,0.06400004985417498,0.04818092944561894,0.05262556410545701,0.06234673880160748,0.04677127805971467,0.06359146988163912,0.0705892309944611,0.061034275926146686,0.0608479750393257,0.046392387157826113,0.058222725276721364,0.06031054215341368,0.05933595760373129,0.05027080800137179,0.060208028448358125,0.051774363622417295,0.060314069681170535,0.045305226818509556,0.05506872674744446,0.05678641224262214,0.05270525056975113,0.05560688188621391,0.07121679501068859,0.06039185884506687,0.06215575632139495,0.060127820983882065,0.052704135205308325,0.06368154935807979,0.05998166939567423,0.06263461259148612,0.05053393236821113,0.04987884918455313,0.05731916007647938,0.05513876169792998,0.05802560870552302,0.06034965367356747,0.047321247703578026,0.04957642338299247,0.05068609929466951,0.062439780163582655,0.05182679292828643,0.04972905848299595,0.053764969636013446,0.053437566771784274,0.05576751092386202,0.05312849948907481,0.04964828887858993,0.0455793553783578,0.04511626993474498,0.05673713266048307,0.054443410273737794,0.05163310951256187,0.06266677022678117,0.05736224648274077,0.04277459838840078,0.07007605362162403,0.05271817525650471,0.036651073453221356,0.049699332252359736,0.05096356937875888,0.05416852221084834,0.060688503887245636,0.041511761255996545,0.06486570225756257,0.060192651034532384,0.04903295575268262,0.059446346052762285,0.05890141826288246,0.05010941505838673,0.04803494970493715,0.05714970744776889,0.05313178861979395,0.05225172212077035,0.039378478577225554,0.05764102574753972,0.04452694867551327,0.05049944328810523,0.054614026711903164,0.05052982443918485,0.06018552475089328,0.05145646616660659,0.04916501926931144,0.04943461690301622,0.04743015851583285,0.043081439012337394,0.03684107237555801,0.04753727301957409,0.056754896292923095,0.05704893731778381,0.03953839121223548,0.05941867084012011,0.04676531906615095,0.04043733948826424,0.051400619108051826,0.05118045941798029,0.06386046597759265,0.055505787911442894,0.058556975907228505,0.05415498151497949,0.056377691866928765,0.043682126987297794,0.05430174136816869,0.04121741600310943,0.043996355717320475,0.070511477448565,0.04731602214442904,0.04990354970719696,0.04964494673452175,0.03971922580201767,0.05497226468333605,0.055593211732744036,0.05960204614621034,0.047359782740790654,0.05684518346285639
TOPIC 8,Network Security,Exploits,0.023043542900510753,0.02907985565522082,0.03389643372679083,0.02457270072702114,0.030759672933279282,0.029698225181422077,0.02957738214132001,0.025096977988915626,0.016894646807443625,0.02064083838946141,0.026330434470631492,0.023495667658108416,0.028437859929366375,0.020711288167599755,0.025687822167372625,0.024930725532866807,0.023976943470592635,0.029967038979004386,0.020894339089936695,0.030114660167885998,0.02451884627397008,0.025655787780590637,0.02475214919451735,0.02211075078721764,0.018342578692109066,0.027940606310447005,0.02232903294831702,0.01696288300337953,0.027768895234534283,0.030124729337664892,0.017622368357344702,0.03401355941337227,0.016663600586626116,0.020854490747111484,0.017941140106765823,0.026880314211687607,0.021109177893783724,0.023120453075058008,0.025847249995223455,0.030246422087275574,0.021056595824009615,0.018544058516656352,0.023802775925257837,0.018790984787911465,0.01935975406063534,0.016301603061040712,0.023200140589653865,0.017119082424096148,0.02023294824907314,0.019967500738403032,0.015778013631773266,0.017957904231772716,0.02002971245413338,0.01660294063652468,0.018282889724514157,0.019408433821449213,0.011554621372155712,0.016798425789950316,0.016093562239672923,0.019079293572551188,0.018437531228247442,0.019099646561781727,0.015976219666841606,0.014140766013436782,0.01632888600914941,0.01555763930021898,0.016563888659243565,0.01851657994439818,0.013721519615036742,0.015333752348981631,0.013479607497308145,0.01955675695601659,0.013476636493107617,0.016845588058025586,0.01816848164399401,0.014091455128248621,0.01574782800748007,0.013161991476685285,0.016276993342240472,0.02462748360727368,0.013965795361839879,0.014793154757795232,0.010191923116950862,0.010799555274027784,0.015964160852942708,0.011021332348373734,0.012542711509325143,0.01290541989477241,0.013393882811789425,0.015141898695500209,0.015639451372692292,0.014463197649134419,0.01674458747838952,0.012902815069021991,0.015643186588886613,0.016480560938748366,0.015921737166101357,0.01773784033046104,0.012779828475650984,0.014638274864809828,0.012079923256461563,0.012902048979379254,0.015288885825243634,0.013223056072344136,0.01532713017014711,0.013318067684479469,0.012190642414275338,0.010812410701218862,0.01209068192797467,0.011372228829455686,0.013938521354948838,0.010529578893223458,0.0136685893019565,0.012911786695123452,0.012254264450691197,0.012134452137466082,0.01902806518750391,0.013774295665270246,0.00942597881612528,0.015117245221936462,0.01685801417062023,0.008794551519288991,0.017092367950048672,0.010596705607650017,0.01357305473365687,0.010697311249164215,0.01463467661682407,0.014188659599844682,0.01046370267932452,0.019032037341165094,0.010987318656828537,0.00522697958259082,0.009976526791697193,0.008540540486023929,0.011247821767129709,0.0125775813739179
TOPIC 9,Cryptography,Encryption,0.0098860719105384,0.02254709430120851,0.03545651991004763,0.034944095809606085,0.019690017576618684,0.04099152559100011,0.021795674536608405,0.030087627540311548,0.0221431362487184,0.021873386451906916,0.04560794962317838,0.0453897952940397,0.03274031241527522,0.03400020508660076,0.02986962079875951,0.03531420014673653,0.028251828145180805,0.02460000269117899,0.02407691742198949,0.031615931819164264,0.024122442713996863,0.021212166783348387,0.03246641298962707,0.02584540423508508,0.026951120078422507,0.02031439352354295,0.027483064527432398,0.030946719319799143,0.03333019623765722,0.028680826877152742,0.03250602068244354,0.024979608417436936,0.030585843022674367,0.031479395514778685,0.03938930008605798,0.03562513286905418,0.030968824910124454,0.028324648182645566,0.027687915649124303,0.033451462249685704,0.03172567463166992,0.029645973772555106,0.023559188497329474,0.034069168369580224,0.03328281030391938,0.025728550871815057,0.037062700517708436,0.028257342505254666,0.03414073556515418,0.033878676213300256,0.026973475670403067,0.033204337608318264,0.021641092543466262,0.0348553402140412,0.030985870565976886,0.03506132264058349,0.03177071858438597,0.03458976080996302,0.026904482685581786,0.026039274072591816,0.03846183541634887,0.024334268251054295,0.030209109631363792,0.02908336609552928,0.028141006261136796,0.04252002197170749,0.03165942970823565,0.03533679715239428,0.02584079680704274,0.036880923186717235,0.030137268526575663,0.03319067644028395,0.03617390876111852,0.037620506260201796,0.028808647274417624,0.03260967009647311,0.04539526272498178,0.03352843580018841,0.030179684601173273,0.03510236389770562,0.03198283397986625,0.039229793825195106,0.039254286727628894,0.031834122353503184,0.04388685078684032,0.034912672539806296,0.035006817332344196,0.023427031610124542,0.03626845615666184,0.04339463039650582,0.03842184824071637,0.02733443429081955,0.03662068542878474,0.0327624485898565,0.043181419694143894,0.04143768405596895,0.03447844256615182,0.04497035255329684,0.039967216589580495,0.029226256145659883,0.05340145551147571,0.039316423701772386,0.025416166442114484,0.035217663662153675,0.04663646589712903,0.034687776674122206,0.038707480354874584,0.04351884416766571,0.044489161070969674,0.03699321641632185,0.036715857274791354,0.0507492420763179,0.030864828792357992,0.031082185652706082,0.03842865111534687,0.044866998770157804,0.0580503483145655,0.03894009893316448,0.056101236349149985,0.039890069305242616,0.05297347277051553,0.05800896550821507,0.045764847257922396,0.025521310444449052,0.04957488086004881,0.04391432578429683,0.05421365572424018,0.033863531745907616,0.038608035018293525,0.04955893468002437,0.046283269452703134,0.04130585686791511,0.03116141409744792,0.032926818534406266,0.057501630867490244,0.054603740453589414
