id,nanswers
"549","12"
"3027","5"
"3486","9"
"4004","6"
"8318","4"
"18943","9"
"19471","1"
"20841","5"
"22519","4"
"23961","4"
"28369","6"
"29175","6"
"29357","8"
"30946","14"
"34708","6"
"38421","2"
"42115","4"
"46693","2"
"50142","9"
"55845","8"
"56709","3"
"58621","10"
"61622","3"
"68792","3"
"69309","5"
"69627","8"
"71077","9"
"73947","18"
"76359","2"
"87694","1"
"95297","4"
"96382","5"
"101362","43"
"101427","5"
"111451","1"
"114052","3"
"117352","6"
"118374","19"
"118910","6"
"120380","10"
"121123","10"
"123976","7"
"131017","5"
"132113","1"
"132134","6"
"133393","15"
"138432","5"
"144324","2"
"153329","4"
"165808","17"
"166340","9"
"166508","2"
"166639","9"
"167917","8"
"169222","1"
"170844","2"
"172392","7"
"172951","9"
"174131","2"
"174225","4"
"174348","3"
"177331","2"
"177560","3"
"182258","9"
"186789","8"
"190461","5"
"190771","10"
"194358","3"
"194869","5"
"195509","7"
"196244","2"
"201505","3"
"205887","1"
"208007","10"
"210832","5"
"211263","5"
"211895","8"
"215498","3"
"221040","3"
"223395","4"
"224049","6"
"224272","1"
"230321","5"
"230994","7"
"232228","3"
"237816","7"
"239194","6"
"239262","3"
"240713","6"
"243426","3"
"243744","4"
"253545","4"
"259897","3"
"260236","7"
"260327","1"
"178578","6"
"265180","2"
"265579","10"
"274533","1"
"274659","5"
"275444","6"
"277044","1"
"277100","1"
"278651","1"
"279693","2"
"280923","3"
"281618","11"
"282762","10"
"290236","3"
"291294","2"
"292967","2"
"295825","3"
"297850","3"
"298363","6"
"300268","2"
"300334","4"
"302936","2"
"304086","1"
"304284","1"
"306489","1"
"307495","7"
"307722","4"
"308609","2"
"311064","11"
"311389","5"
"313859","3"
"318069","2"
"320923","6"
"322262","1"
"323245","1"
"324904","3"
"327499","4"
"337663","2"
"339180","5"
"341966","3"
"343366","2"
"347088","4"
"348589","3"
"350177","8"
"350299","2"
"352172","4"
"354021","1"
"355418","2"
"357567","3"
"358967","2"
"360625","4"
"365309","8"
"369291","2"
"369312","3"
"372268","6"
"372383","8"
"372980","5"
"379445","1"
"382464","4"
"386386","1"
"386982","7"
"388985","7"
"390677","1"
"392928","4"
"393882","5"
"395652","2"
"401656","14"
"402936","9"
"406179","8"
"408431","3"
"410150","2"
"412753","6"
"414034","4"
"415310","2"
"419288","2"
"419563","1"
"426463","2"
"427821","3"
"429352","10"
"429998","2"
"432291","8"
"435408","2"
"435912","2"
"441777","10"
"442594","1"
"442898","6"
"442923","6"
"445177","7"
"446467","3"
"447638","2"
"449497","7"
"449650","5"
"452664","6"
"455220","6"
"455234","2"
"456546","3"
"457727","8"
"461800","5"
"462264","4"
"463768","4"
"471800","6"
"474698","5"
"475421","2"
"476576","4"
"477053","1"
"481160","2"
"488804","5"
"489119","7"
"494211","5"
"503666","3"
"506939","7"
"507753","1"
"513056","8"
"516438","3"
"517062","1"
"518548","4"
"520266","3"
"522967","7"
"525056","3"
"528938","5"
"533200","5"
"533965","14"
"536328","11"
"538059","1"
"538435","3"
"540738","2"
"543947","3"
"544463","10"
"544517","1"
"545172","2"
"545179","0"
"545294","1"
"550667","1"
"550908","2"
"551480","3"
"552681","3"
"563805","3"
"564684","3"
"568995","4"
"570755","4"
"573079","6"
"575817","5"
"577048","3"
"583592","3"
"585358","3"
"590375","2"
"593952","3"
"595114","2"
"595873","1"
"599535","7"
"601300","9"
"601995","4"
"604792","3"
"606324","4"
"613962","4"
"615144","2"
"615704","10"
"623299","4"
"624012","1"
"624898","3"
"629695","7"
"630670","3"
"636912","9"
"637727","8"
"639051","3"
"639217","3"
"639845","4"
"641545","3"
"643355","9"
"651713","4"
"652851","3"
"654239","5"
"655691","3"
"656787","3"
"659197","5"
"659737","5"
"659970","18"
"660175","2"
"661185","4"
"661426","3"
"661534","1"
"661599","1"
"661819","2"
"663890","2"
"673355","3"
"675119","1"
"678454","2"
"679974","3"
"681530","5"
"682306","5"
"683568","2"
"689369","1"
"690566","5"
"693974","1"
"696472","9"
"696483","2"
"696741","3"
"701078","7"
"703963","5"
"708096","1"
"710402","1"
"710834","3"
"711018","2"
"712339","12"
"715096","6"
"715264","2"
"720673","3"
"721446","7"
"723129","1"
"723653","5"
"724195","1"
"724950","7"
"728143","13"
"728531","4"
"728706","4"
"732991","2"
"733435","1"
"733463","2"
"734887","3"
"740679","5"
"744050","2"
"745083","3"
"748622","4"
"750919","1"
"752770","4"
"753081","4"
"754118","3"
"763572","5"
"764565","5"
"768395","4"
"770635","3"
"772858","6"
"774925","10"
"776579","6"
"783412","2"
"785182","2"
"789599","1"
"789759","1"
"793932","1"
"795717","3"
"795888","5"
"796934","9"
"802459","1"
"804969","2"
"806131","3"
"808748","6"
"820334","1"
"823746","4"
"824215","1"
"826323","2"
"828172","2"
"829838","6"
"830074","6"
"833262","1"
"834932","4"
"835124","4"
"837417","7"
"839213","2"
"839280","2"
"845344","2"
"848788","9"
"849077","5"
"852297","2"
"855103","5"
"855394","3"
"855933","5"
"856302","5"
"858232","2"
"861221","1"
"861911","4"
"862350","2"
"868844","2"
"869089","2"
"870019","10"
"870648","2"
"871332","2"
"872929","6"
"874634","1"
"877562","1"
"878520","6"
"881734","2"
"884207","1"
"885439","2"
"886893","2"
"893959","7"
"895739","4"
"897119","1"
"897157","5"
"897293","1"
"898175","1"
"899991","7"
"903650","2"
"904760","3"
"908283","5"
"909819","2"
"912761","2"
"914509","1"
"918408","2"
"919983","1"
"925086","4"
"926137","2"
"929433","1"
"929677","2"
"932910","4"
"933883","7"
"936253","6"
"938897","2"
"938920","1"
"941837","2"
"944162","1"
"945981","4"
"946019","7"
"949727","5"
"953118","6"
"954556","6"
"955975","3"
"956639","1"
"957388","3"
"964261","3"
"965042","3"
"967497","2"
"968064","5"
"970569","1"
"970612","4"
"971369","5"
"974612","3"
"977007","1"
"977686","1"
"980720","12"
"981704","7"
