id,acceptedanswerid,owneruserid
"16861","",""
"1284","",""
"38838","",""
"76210","",""
"78380","",""
"89285","",""
"119926","",""
"121354","",""
"135802","",""
"138705","",""
"141399","",""
"147491","",""
"152093","",""
"154242","",""
"159282","",""
"175309","",""
"185211","",""
"184319","",""
"195717","",""
"204440","",""
"210490","",""
"216069","",""
"228577","",""
"232500","",""
"242976","",""
"252156","",""
"258994","",""
"266606","",""
"272112","",""
"281970","",""
"299475","",""
"300582","",""
"308406","",""
"321787","",""
"325587","",""
"357491","",""
"360348","",""
"362401","",""
"342245","",""
"375390","",""
"376071","",""
"388699","",""
"390359","",""
"421848","",""
"438704","",""
"441052","",""
"461650","",""
"471257","",""
"503967","",""
"511396","",""
"479838","",""
"485023","",""
"525734","",""
"527360","",""
"527973","",""
"534664","",""
"546513","",""
"547049","",""
"551406","",""
"553485","",""
"558360","",""
"562833","",""
"568924","",""
"571669","",""
"579130","",""
"581655","",""
"588327","",""
"592238","",""
"593086","",""
"598949","",""
"605589","",""
"606091","",""
"604718","",""
"625720","",""
"620438","",""
"637090","",""
"637126","",""
"641713","",""
"665792","",""
"667887","",""
"669295","",""
"683549","",""
"687059","",""
"691533","",""
"690473","",""
"701801","",""
"703308","",""
"704194","",""
"718190","",""
"718611","",""
"735001","",""
"740584","",""
"745249","",""
"747394","",""
"747876","",""
"748320","",""
"752890","",""
"761588","",""
"761613","",""
"763498","",""
"764533","",""
"765840","",""
"767010","",""
"770164","",""
"773622","",""
"777305","",""
"780214","",""
"785016","",""
"785574","",""
"786651","",""
"796383","",""
"805141","",""
"806739","",""
"807943","",""
"815297","",""
"816882","",""
"820645","",""
"825638","",""
"834061","",""
"847377","",""
"851093","",""
"852187","",""
"877727","",""
"877743","",""
"883499","",""
"890447","",""
"898148","",""
"876045","",""
"876258","",""
"900115","",""
"906910","",""
"918004","",""
"937048","",""
"955915","",""
"952847","",""
"1000347","",""
"1003365","",""
"1007065","",""
"1035342","",""
"1037798","",""
"1042904","",""
"1043382","",""
"1046635","",""
"1054117","",""
"1058462","",""
"1061063","",""
"1063049","",""
"1074932","",""
"1085764","",""
"1100299","",""
"1117401","",""
"1121222","",""
"1130687","",""
"1131210","",""
"1133519","",""
"1134848","",""
"1141008","",""
"1146059","",""
"1147373","",""
"1162258","",""
"1163319","",""
"1166952","",""
"1167525","",""
"1168052","",""
"1178831","",""
"1179053","",""
"1188798","",""
"1205238","",""
"1211552","",""
"1186385","",""
"1216640","",""
"1228924","",""
"1236481","",""
"1244486","",""
"1266145","",""
"1267051","",""
"1290340","",""
"1302854","",""
"1303305","",""
"1315221","",""
"1321508","",""
"1329642","",""
"1342578","",""
"1344804","",""
"1359939","",""
"1366383","",""
"1367653","",""
"1368952","",""
"1372243","",""
"1375017","",""
"1386367","",""
"1391532","",""
"1392876","",""
"1403253","",""
"1415203","",""
"1415673","",""
"1426179","",""
"1447499","",""
"1455410","",""
"1468462","",""
"1477654","",""
"1479769","",""
"1486205","",""
"1493023","",""
"1498342","",""
"1490946","",""
"1513668","",""
"1533874","",""
"1541054","",""
"1553178","",""
"1555189","",""
"1562306","",""
"1566848","",""
"1571703","",""
"1573710","",""
"1577081","",""
"1601961","",""
"1605275","",""
"1605278","",""
"1607075","",""
"1608706","",""
"1610600","",""
"1620146","",""
"1622492","",""
"1624963","",""
"1625145","",""
"1615252","",""
"1629066","",""
"1633046","",""
"1645747","",""
"1649314","",""
"1656190","",""
"1665472","",""
"1666028","",""
"1707555","",""
"1712855","",""
"1720564","",""
"1731160","",""
"1750214","",""
"1757858","",""
"1762189","",""
"1770942","",""
"1791288","",""
"1793026","",""
"1795938","",""
"1796991","",""
"1801579","",""
"1801842","",""
"1813352","",""
"1838215","",""
"1846889","",""
"1850562","",""
"1851293","",""
"1859410","",""
"1859441","",""
"1859583","",""
"1871774","",""
"1882258","",""
"1888984","",""
"1891236","",""
"1913068","",""
"1927380","",""
"1928810","",""
"1934558","",""
"1923408","",""
"1956807","",""
"1971924","",""
"1989783","",""
"1990722","",""
"1993651","",""
"1999029","",""
"2010886","",""
"2011395","",""
"2012373","",""
"1986261","",""
"2025086","",""
"2035803","",""
"2041055","",""
"2045445","",""
"2059617","",""
"2065558","",""
"2066468","",""
"2067872","",""
"2074282","",""
"2076533","",""
"2077477","",""
"2096331","",""
"2114896","",""
"2117248","",""
"2118180","",""
"2124746","",""
"2109451","",""
"2133472","",""
"2148758","",""
"2150623","",""
"2152718","",""
"2153114","",""
"2161245","",""
"2161485","",""
"2164759","",""
"2180003","",""
"2185479","",""
"2195553","",""
"2199638","",""
"2203987","",""
"2228407","",""
"2223759","",""
"2234828","",""
"2237936","",""
"2242193","",""
"2242210","",""
"2244819","",""
"2253061","",""
"2253396","",""
"2254168","",""
"2256408","",""
"2258421","",""
"2292843","",""
"2307724","",""
"2308895","",""
"2312117","",""
"2312857","",""
"2313020","",""
"2347802","",""
"2352724","",""
"2358244","",""
"2369663","",""
"2379851","",""
"2381329","",""
"2383322","",""
"2361474","",""
"2386354","",""
"2392061","",""
"2398946","",""
"2414023","",""
"2414091","",""
"2415544","",""
"2426937","",""
"2432082","",""
"2448937","",""
"2463251","",""
"2468606","",""
"2468798","",""
"2477862","",""
"2488089","",""
"2499922","",""
"2496509","",""
"2521922","",""
"2525625","",""
"2544235","",""
"2544462","",""
"2544660","",""
"2536098","",""
"2543296","",""
"2559075","",""
"2559231","",""
"2562662","",""
"2584279","",""
"2630012","",""
"2639755","",""
"2644261","",""
"2645464","",""
"2648204","",""
"2656765","",""
"2660576","",""
"2666663","",""
"2666839","",""
"2672373","",""
"2677199","",""
"2681292","",""
"2684546","",""
"2688980","",""
"2683969","",""
"2699099","",""
"2714413","",""
"2705736","",""
"2712416","",""
"2729468","",""
"2729655","",""
"2731091","",""
"2734611","",""
"2763233","",""
"2765293","",""
"2774653","",""
"2781485","",""
"2795723","",""
"2808568","",""
"2813752","",""
"2828134","",""
"2832161","",""
"2821736","",""
"2852387","",""
"2866656","",""
"2869404","",""
"2876774","",""
"2877345","",""
"2878605","",""
"2884731","",""
"2894187","",""
"2895471","",""
"2903361","",""
"2910178","",""
"2914411","",""
"2926984","",""
"2938757","",""
"2944194","",""
"2951738","",""
"2969768","",""
"2973807","",""
"2978976","",""
"2979482","",""
"2983318","",""
"2985600","",""
"2999987","",""
"3003396","",""
"3004604","",""
"3012465","",""
"3015222","",""
"3001800","",""
"3022529","",""
"3023270","",""
"3024967","",""
"3037195","",""
"3037243","",""
"3041210","",""
"3050703","",""
"3054583","",""
"3062838","",""
"3064838","",""
"3080134","",""
"3088684","",""
"3091366","",""
"3093606","",""
"3097536","",""
"3099732","",""
"3111703","",""
"3112663","",""
"3121740","",""
"3134905","",""
"3142279","",""
"3142935","",""
"3145044","",""
"3151057","",""
"3158194","",""
"3161377","",""
"3171759","",""
"3172232","",""
"3177398","",""
"3185614","",""
"3187166","",""
"3193665","",""
"3211764","",""
"3216957","",""
"3221788","",""
"3223215","",""
"3223852","",""
"3188825","",""
"3234391","",""
"3242898","",""
"3256917","",""
"3249532","",""
"3281636","",""
"3285489","",""
"3290851","",""
"3269058","",""
"3297030","",""
"3297158","",""
"3303493","",""
"3305711","",""
"3306367","",""
"3308781","",""
"3312958","",""
"3335842","",""
"3341349","",""
"3342485","",""
"3350933","",""
"3362190","",""
"3352192","",""
"3376515","",""
"3377939","",""
"3383039","",""
"3402498","",""
"3407021","",""
"3419097","",""
"3426169","",""
"3431985","",""
"3435511","",""
"3437593","",""
"3447869","",""
"3470669","",""
"3478954","",""
"3481523","",""
"3506222","",""
"3500926","",""
"3510228","",""
"3513232","",""
"3522238","",""
"3523412","",""
"3529524","",""
"3541796","",""
"3549681","",""
"3573392","",""
"3574474","",""
"3579930","",""
"3585610","",""
"3589093","",""
"3597293","",""
"3597445","",""
"3594884","",""
"3604673","",""
"3604694","",""
"3618788","",""
"3625644","",""
"3620211","",""
"3654104","",""
"3664519","",""
"3678069","",""
"3678170","",""
"3679594","",""
"3689150","",""
"3689777","",""
"3702379","",""
"3698020","",""
"3716665","",""
"3736726","",""
"3743197","",""
"3749083","",""
"3738328","",""
"3738330","",""
"3772529","",""
"3776847","",""
"3778420","",""
"3773440","",""
"3799897","",""
"3790910","",""
"3793039","",""
"3811711","",""
"3814412","",""
"3817303","",""
"3818581","",""
"3827835","",""
"3848198","",""
"3853842","",""
"3859358","",""
"3873128","",""
"3878253","",""
"3883990","",""
"3887166","",""
"3892919","",""
"3914936","",""
"3917897","",""
"3919678","",""
"3919795","",""
"3904529","",""
"3936501","",""
"3943386","",""
"3947138","",""
"3948801","",""
"3949564","",""
"3930353","",""
"3956511","",""
"3963958","",""
"3975481","",""
"3975612","",""
"3978579","",""
"3982132","",""
"3988959","",""
"4007018","",""
"3990342","",""
"3994797","",""
"3997076","",""
"4004886","",""
"4022037","",""
"4022698","",""
"4024938","",""
"4026986","",""
"4005481","",""
"4032587","",""
"4041660","",""
"4046302","",""
"4054525","",""
"4099610","",""
"4070257","",""
"4108595","",""
"4112073","",""
"4119775","",""
"4120341","",""
"4130947","",""
"4139081","",""
"4152108","",""
"4171445","",""
"4166790","",""
"4199549","",""
"4216560","",""
"4243907","",""
"4249060","",""
"4261605","",""
"4267747","",""
"4269690","",""
"4293634","",""
"4300604","",""
"4310995","",""
"4314859","",""
"4320252","",""
"4335347","",""
"4349467","",""
"4344703","",""
"4347484","",""
"4369283","",""
"4373917","",""
"4402291","",""
"4412975","",""
"4425010","",""
"4428129","",""
"4453745","",""
"4467250","",""
"4481701","",""
"4484374","",""
"4458223","",""
"4506406","",""
"4520567","",""
"4530682","",""
"4540725","",""
"4551263","",""
"4554781","",""
"4556669","",""
"4556672","",""
"4560461","",""
"4575336","",""
"4570663","",""
"4580967","",""
"4587873","",""
"4592917","",""
"4602996","",""
"4613009","",""
"4618171","",""
"4621372","",""
"4622280","",""
"4622942","",""
"4645088","",""
"4645206","",""
"4647430","",""
"4628081","",""
"4702885","",""
"4703957","",""
"4721210","",""
"4722151","",""
"4693623","",""
"4737721","",""
"4737797","",""
"4746633","",""
"4752013","",""
"4753196","",""
"4735306","",""
"4756046","",""
"4763177","",""
"4767985","",""
"4795934","",""
"4799083","",""
"4820181","",""
"4831634","",""
"4858825","",""
"4861865","",""
"4863275","",""
"4864295","",""
"4837538","",""
"4883398","",""
"4880392","",""
"4900008","",""
"4915120","",""
"4915688","",""
"4917048","",""
"4924052","",""
"4928623","",""
"4930497","",""
"4932954","",""
"4911374","",""
"4945444","",""
"4945573","",""
"4952339","",""
"4959083","",""
"4967657","",""
"4967917","",""
"4969400","",""
"4989844","",""
"4990076","",""
"4992462","",""
"4984968","",""
"4998578","",""
"5025776","",""
"5027595","",""
"5005999","",""
"5049251","",""
"5055391","",""
"5055923","",""
"5058611","",""
"5062204","",""
"5063769","",""
"5065235","",""
"5075004","",""
"5075534","",""
"5076675","",""
"5077866","",""
"5069388","",""
"5082998","",""
"5089518","",""
"5102825","",""
"5105726","",""
"5112422","",""
"5112654","",""
"5118168","",""
"5127740","",""
"5130343","",""
"5136251","",""
"5139268","",""
"5145638","",""
"5161549","",""
"5161669","",""
"5167174","",""
"5149904","",""
"5155789","",""
"5169236","",""
"5169752","",""
"5170442","",""
"5177800","",""
"5199070","",""
"5200635","",""
"5216806","",""
"5218734","",""
"5225373","",""
"5247678","",""
"5263681","",""
"5265688","",""
"5265747","",""
"5239414","",""
"5240031","",""
"5274693","",""
"5289175","",""
"5291560","",""
"5304531","",""
"5269536","",""
"5327015","",""
"5361372","",""
"5364937","",""
"5367137","",""
"5372115","",""
"5377239","",""
"5385403","",""
"5386295","",""
"5392404","",""
"5393784","",""
"5394727","",""
"5397788","",""
"5401092","",""
"5408767","",""
"5430129","",""
"5432911","",""
"5439568","",""
"5439919","",""
"5442019","",""
"5464489","",""
"5465964","",""
"5470952","",""
"5472762","",""
"5484786","",""
"5512658","",""
"5514292","",""
"5518091","",""
"5541949","",""
"5547397","",""
"5547425","",""
"5568538","",""
"5586841","",""
"5595101","",""
"5609259","",""
"5617595","",""
"5618182","",""
"5620044","",""
"5660184","",""
"5670159","",""
"5676001","",""
"5677846","",""
"5678852","",""
"5685574","",""
"5686531","",""
"5637702","",""
"5695346","",""
"5701075","",""
"5708051","",""
"5711441","",""
"5713645","",""
"5713769","",""
"5719167","",""
"5719805","",""
"5720519","",""
"5739436","",""
"5743285","",""
"5744896","",""
"5745575","",""
"5745613","",""
"5753394","",""
"5785035","",""
"5788194","",""
"5808329","",""
"5816310","",""
"5818869","",""
"5821985","",""
"5832664","",""
