owneruserid,reputation,userviews,creationdate
"3892","5149","426","2008-08-31 17:59:08"
"3957","42690","2803","2008-09-01 02:50:44"
"4012","13116","689","2008-09-01 10:51:15"
"4023","27991","3980","2008-09-01 12:30:39"
"4234","24402","2410","2008-09-02 13:28:31"
"4376","109348","5955","2008-09-03 09:30:40"
"4454","5017","903","2008-09-03 21:37:46"
"4464","1761","188","2008-09-03 22:59:13"
"4534","7751","1300","2008-09-04 17:29:21"
"4555","11743","663","2008-09-04 17:54:35"
"4636","16386","567","2008-09-04 22:44:17"
"4653","151930","12013","2008-09-05 00:53:33"
"4766","111965","2602","2008-09-05 14:10:42"
"4782","31953","1382","2008-09-05 15:13:51"
"4830","21929","1502","2008-09-05 20:04:00"
"4898","3972","587","2008-09-06 13:39:41"
"4977","29275","5634","2008-09-07 07:24:42"
"5055","11340","663","2008-09-07 15:43:03"
"5056","97405","8623","2008-09-07 15:43:17"
"5058","14419","2110","2008-09-07 16:00:39"
"5193","2465","854","2008-09-08 12:23:54"
"5203","811","148","2008-09-08 13:10:19"
"5261","15544","530","2008-09-08 18:44:40"
"5287","15330","1261","2008-09-08 21:29:47"
"5441","130535","5016","2008-09-09 15:34:34"
"5544","6457","726","2008-09-10 11:46:46"
"5548","21435","1298","2008-09-10 12:45:40"
"5552","6220","737","2008-09-10 13:38:06"
"5569","2101","174","2008-09-10 14:12:35"
"5789","4853","310","2008-09-11 11:33:18"
"6068","245166","12023","2008-09-12 08:42:06"
"6084","8488","688","2008-09-12 09:45:16"
"6158","5337","654","2008-09-12 17:40:50"
"6258","22066","1082","2008-09-13 11:19:45"
"6276","21016","1576","2008-09-13 14:11:05"
"6343","316","123","2008-09-14 13:09:48"
"6430","16980","1232","2008-09-15 09:49:11"
"6486","14244","1051","2008-09-15 11:06:04"
"6681","21731","972","2008-09-15 12:29:11"
"6852","4249","342","2008-09-15 12:43:18"
"6992","3948","649","2008-09-15 12:58:25"
"7028","27843","4362","2008-09-15 13:02:20"
"7072","3195","237","2008-09-15 13:07:03"
"7122","39410","3121","2008-09-15 13:12:51"
"7144","6977","480","2008-09-15 13:15:06"
"7205","10860","879","2008-09-15 13:20:33"
"7345","25144","2383","2008-09-15 13:35:27"
"7453","6254","1129","2008-09-15 13:45:58"
"7473","126474","6410","2008-09-15 13:48:50"
"7595","90808","5754","2008-09-15 14:01:51"
"7732","1043","104","2008-09-15 14:18:54"
"7918","18862","1700","2008-09-15 14:41:36"
"7961","10326","421","2008-09-15 14:47:10"
"8114","30023","2522","2008-09-15 15:12:34"
"8362","4085","370","2008-09-15 15:48:29"
"8705","4205","348","2008-09-15 16:39:03"
"8797","1686","150","2008-09-15 16:54:08"
"8995","1392","213","2008-09-15 17:25:51"
"9021","480539","17528","2008-09-15 17:31:26"
"9114","1627","58","2008-09-15 17:45:21"
"9266","39562","2661","2008-09-15 18:14:08"
"9328","20843","1922","2008-09-15 18:26:05"
"9360","98901","3402","2008-09-15 18:32:30"
"9382","52503","4311","2008-09-15 18:36:29"
"9748","2182","245","2008-09-15 19:52:05"
"9774","1645","430","2008-09-15 19:56:20"
"9825","14611","587","2008-09-15 20:04:37"
"9908","15763","1044","2008-09-15 20:23:03"
"10080","12492","2139","2008-09-15 21:06:22"
"10088","12358","707","2008-09-15 21:09:09"
"10420","8286","485","2008-09-15 23:01:25"
"10520","169","16","2008-09-15 23:39:46"
"10644","2602","404","2008-09-16 00:39:23"
"10680","21024","1130","2008-09-16 00:55:16"
"10853","12098","722","2008-09-16 02:22:39"
"10941","4998","386","2008-09-16 03:09:46"
"11019","532","67","2008-09-16 04:02:32"
"11027","6255","984","2008-09-16 04:06:52"
"11105","4032","598","2008-09-16 05:05:11"
"11110","1506","921","2008-09-16 05:08:25"
"11123","89977","2134","2008-09-16 05:18:28"
"11173","13449","840","2008-09-16 05:51:30"
"11503","1107","131","2008-09-16 08:40:51"
"11562","2424","579","2008-09-16 09:10:17"
"11612","3362","666","2008-09-16 09:30:01"
"11683","68354","8162","2008-09-16 10:11:19"
"11755","21236","2676","2008-09-16 10:57:26"
"11911","8998","867","2008-09-16 12:13:45"
"11917","29181","1946","2008-09-16 12:16:35"
"12124","7445","999","2008-09-16 13:16:26"
"12243","28385","2377","2008-09-16 13:42:50"
"12251","695","70","2008-09-16 13:45:07"
"12252","6182","786","2008-09-16 13:45:11"
"12267","7676","609","2008-09-16 13:49:26"
"12388","39898","3343","2008-09-16 14:12:05"
"12452","6078","754","2008-09-16 14:25:21"
"12458","12500","1165","2008-09-16 14:26:50"
"12542","73","47","2008-09-16 14:42:17"
"12597","209271","11961","2008-09-16 14:53:25"
"12689","4838","510","2008-09-16 15:17:35"
"12713","669","112","2008-09-16 15:22:48"
"12861","1978","265","2008-09-16 16:00:57"
"12950","473099","47559","2008-09-16 16:22:14"
"13009","37432","1729","2008-09-16 16:37:56"
"13012","620","101","2008-09-16 16:38:20"
"13281","44554","1252","2008-09-16 18:02:24"
"13320","6350","324","2008-09-16 18:17:53"
"13603","5181","450","2008-09-16 20:08:57"
"13834","6895","786","2008-09-16 20:59:28"
"13930","19768","1431","2008-09-16 21:20:53"
"13959","3275","593","2008-09-16 21:27:37"
"14072","5388","808","2008-09-16 21:53:33"
"14302","34912","2588","2008-09-16 23:04:03"
"14395","15309","889","2008-09-16 23:42:17"
"14440","4120","711","2008-09-17 00:01:47"
"14749","32189","1789","2008-09-17 02:33:00"
"14768","29443","4473","2008-09-17 02:41:24"
"14893","2297","377","2008-09-17 03:49:45"
"15079","1464","381","2008-09-17 05:46:30"
"15152","1414","310","2008-09-17 06:37:57"
"15168","637973","94373","2008-09-17 06:45:47"
"15345","2469","360","2008-09-17 08:31:06"
"15377","111","73","2008-09-17 08:48:16"
"15474","1011","196","2008-09-17 09:44:22"
"15592","27188","5542","2008-09-17 10:56:08"
"15825","21957","1313","2008-09-17 13:01:01"
"16012","32470","1960","2008-09-17 14:05:17"
"16124","5152","404","2008-09-17 14:52:38"
"16241","67512","4406","2008-09-17 15:38:49"
"16534","29652","1413","2008-09-17 18:05:52"
"16642","6674","817","2008-09-17 19:18:12"
"16684","1710","285","2008-09-17 19:44:30"
"16883","318660","28680","2008-09-17 21:54:55"
"16925","1274","178","2008-09-17 22:31:45"
"17123","27756","2386","2008-09-18 02:10:11"
"17312","18531","1840","2008-09-18 06:32:06"
"17335","13017","1294","2008-09-18 07:06:23"
"17635","13295","1596","2008-09-18 12:59:05"
"17675","21855","1526","2008-09-18 13:28:35"
"17925","919","57","2008-09-18 16:21:57"
"18027","10703","795","2008-09-18 17:49:24"
"18103","77930","2036","2008-09-18 18:52:09"
"18309","38364","2761","2008-09-18 22:13:45"
"18392","1290","200","2008-09-19 00:24:43"
"18437","15398","1160","2008-09-19 01:34:52"
"18461","1393","147","2008-09-19 02:25:05"
"18625","3793","341","2008-09-19 07:46:06"
"18631","9051","677","2008-09-19 07:57:37"
"18658","10480","948","2008-09-19 08:49:09"
"18769","139","54","2008-09-19 11:38:58"
"18770","41979","2643","2008-09-19 11:43:53"
"18802","4065","310","2008-09-19 12:29:44"
"18950","10260","516","2008-09-19 15:12:26"
"19024","2219","165","2008-09-19 16:09:53"
"19159","3835","290","2008-09-19 18:29:18"
"19470","1859","151","2008-09-20 03:28:17"
"19471","373","82","2008-09-20 03:28:29"
"19610","255","55","2008-09-20 12:52:24"
"20074","68500","1719","2008-09-21 20:54:05"
"20088","2685","234","2008-09-21 21:35:53"
"20128","99236","4692","2008-09-21 23:23:29"
"20479","30681","750","2008-09-22 14:29:31"
"20520","17084","2833","2008-09-19 23:05:02"
"20553","22128","2005","2008-09-22 16:10:01"
"20601","31571","1252","2008-09-22 17:29:29"
"20745","61558","2909","2008-09-22 21:00:28"
"20816","17480","2544","2008-09-22 23:55:44"
"21002","275","37","2008-09-23 09:45:13"
"21030","24011","497","2008-09-23 10:36:12"
"21061","29645","2498","2008-09-23 11:55:20"
"21603","289","56","2008-09-24 10:22:51"
"21963","4345","218","2008-09-25 01:46:40"
"21969","1374","142","2008-09-25 02:09:34"
"21981","13977","1540","2008-09-25 03:21:53"
"22009","736","230","2008-09-16 02:07:02"
"22114","18651","1711","2008-09-25 11:37:45"
"22164","35291","10410","2008-09-25 13:28:58"
"22227","8583","780","2008-09-25 15:40:21"
"22231","10577","618","2008-09-25 15:52:20"
"22306","19925","321","2008-09-25 18:06:06"
"22404","9334","446","2008-09-25 21:16:09"
"22459","63061","6965","2008-09-25 23:06:55"
"22582","2671","645","2008-09-26 07:50:08"
"22595","46509","1810","2008-09-26 08:28:44"
"22674","21754","1816","2008-09-26 12:48:33"
"23066","4075","344","2008-09-27 21:36:56"
"23164","6586","917","2008-09-28 10:05:40"
"23199","88310","9231","2008-09-28 15:10:39"
"23294","5105","624","2008-09-29 00:14:29"
"23447","10917","338","2008-09-29 13:43:02"
"23478","38450","3430","2008-09-29 15:07:19"
"23643","73228","3579","2008-09-30 01:26:24"
"23671","17836","1567","2008-09-30 04:16:57"
"23744","34179","714","2008-09-30 10:53:51"
"23942","1737","160","2008-09-30 21:24:31"
"24126","9393","1213","2008-10-01 13:10:17"
"24165","4102","235","2008-10-01 14:32:30"
"24224","12646","1072","2008-10-01 17:07:25"
"24391","10971","1219","2008-10-02 05:00:08"
"24461","1356","247","2008-10-02 10:42:40"
"24507","1249","226","2008-10-02 14:19:22"
"24622","3031","93","2008-10-02 19:45:21"
"24789","10027","230","2008-10-03 11:24:50"
"24805","155","54","2008-10-03 12:27:35"
"24873","1856","296","2008-10-03 15:01:34"
"25020","9170","533","2008-10-03 22:44:43"
"25077","9726","612","2008-10-04 07:08:05"
"25412","8793","615","2008-10-06 07:28:19"
"25544","5425","2235","2008-10-06 16:35:25"
"25718","3215","451","2008-10-07 06:27:20"
"25843","2962","435","2008-10-07 15:11:48"
"26286","19589","890","2008-10-08 20:53:44"
"26310","14020","2946","2008-10-08 22:07:57"
"26327","22492","2533","2008-10-08 23:44:18"
"26521","22245","2599","2008-10-09 14:54:41"
"26787","5076","439","2008-10-10 11:36:59"
"26788","6695","379","2008-10-10 11:45:53"
"27012","9832","1318","2008-10-11 04:19:52"
"27305","27053","1559","2008-10-13 03:41:50"
"27328","38957","1061","2008-10-13 06:22:10"
"27703","8011","595","2008-10-14 02:58:30"
"27877","61","3","2008-10-14 14:55:23"
"27938","4493","505","2008-10-14 17:21:33"
"28029","9967","902","2008-10-14 21:16:22"
"28076","1012","129","2008-10-14 03:35:05"
"28118","2866","265","2008-10-15 05:17:04"
"28146","887","83","2008-10-15 08:16:47"
"28207","1964","159","2008-10-15 11:45:55"
"28287","3625","277","2008-10-15 15:35:25"
"28422","42324","1737","2008-10-16 00:22:39"
"28454","2853","377","2008-10-16 03:56:40"
"28528","181","21","2008-10-16 10:04:54"
"28557","38236","2836","2008-10-16 12:34:05"
"28565","4190","120","2008-10-16 13:02:00"
"28714","4246","244","2008-10-16 20:13:22"
"29268","2748","168","2008-10-18 17:59:24"
"29964","14662","580","2008-10-21 13:39:45"
"30006","15608","551","2008-10-21 15:45:42"
"30007","5624","440","2008-10-21 15:45:54"
"30056","7616","293","2008-10-21 18:13:08"
"30187","685","31","2008-10-22 00:21:41"
"30246","8190","543","2008-10-22 06:21:59"
"30594","11741","1617","2008-10-23 00:40:03"
"30674","76250","7770","2008-10-23 06:54:58"
"30850","7179","1046","2008-10-23 15:33:49"
"30900","2095","198","2008-10-23 17:41:41"
"30921","2958","643","2008-10-23 18:23:03"
"30946","34144","2877","2008-10-23 19:56:12"
"31100","5785","665","2008-10-24 07:54:53"
"31206","2904","388","2008-10-24 15:12:57"
"31516","31614","2035","2008-10-25 23:32:12"
"31574","368","20","2008-10-26 10:06:11"
"31610","81644","3797","2008-10-26 17:16:50"
"31671","418041","38282","2008-10-27 01:07:58"
"31677","3115","310","2008-10-27 01:59:45"
"31910","13266","989","2008-10-27 22:55:38"
"32173","21206","983","2008-10-28 19:30:18"
"32247","3854","868","2008-10-29 00:55:49"
"32262","7816","550","2008-10-29 02:41:08"
"32775","22851","1099","2008-10-30 14:38:47"
"33110","911","262","2008-10-31 14:47:40"
"33264","29424","2613","2008-11-01 02:18:32"
"33311","15838","870","2008-11-01 18:17:49"
"33624","7139","1299","2008-11-03 12:18:41"
"33732","153974","11665","2008-11-03 19:14:48"
"33796","55800","5301","2008-11-03 23:16:49"
"34133","8232","559","2008-11-04 12:58:01"
"34134","9179","567","2008-11-04 13:02:52"
"34623","5770","705","2008-11-05 09:45:27"
"34683","4438","320","2008-11-05 13:57:08"
"35483","41455","1670","2008-11-07 14:10:26"
"35634","31602","1933","2008-11-07 21:56:36"
"36130","795","175","2008-11-10 09:39:10"
"36131","8416","591","2008-11-10 09:42:18"
"36191","15080","1560","2008-11-10 13:58:37"
"36330","34958","1692","2008-11-10 20:40:21"
"36620","7465","558","2008-11-11 16:11:55"
"37055","29894","5001","2008-11-12 19:20:19"
"37193","17872","943","2008-11-13 00:33:15"
"37347","596","231","2008-11-13 14:27:47"
"37381","4088","550","2008-11-13 15:58:55"
"37416","6363","647","2008-11-13 17:48:11"
"37450","2449","291","2008-11-13 20:28:54"
"37856","5914","735","2008-11-15 02:11:19"
"37971","11730","1328","2008-11-15 21:08:05"
"38028","309","67","2008-11-16 10:46:34"
"38172","33075","1089","2008-11-17 07:33:02"
"38403","9824","1393","2008-11-17 23:23:43"
"38734","342","159","2008-11-18 23:03:39"
"38883","9406","1133","2008-11-19 10:34:22"
"39036","49490","2452","2008-11-19 17:43:10"
"39242","14479","1211","2008-11-20 08:57:51"
"39321","130947","6601","2008-11-20 13:51:35"
"39489","11937","516","2008-11-20 22:20:16"
"39542","341","70","2008-11-21 02:40:27"
"39590","27280","1958","2008-11-21 07:45:38"
"39655","9702","298","2008-11-21 12:50:13"
"39693","16910","1698","2008-11-21 15:40:40"
"39709","47438","4546","2008-11-21 16:22:36"
"39722","9543","1354","2008-11-21 16:51:09"
"40164","1565","412","2008-11-24 02:22:01"
"40214","23111","1298","2008-11-24 08:39:09"
"40352","5206","446","2008-09-18 18:18:14"
"40521","188333","9018","2008-11-25 05:29:48"
"41360","94152","4979","2008-11-27 12:59:33"
"41384","1079","157","2008-11-27 14:42:02"
"41475","6159","300","2008-11-27 20:56:59"
"41543","68432","3070","2008-11-28 08:04:07"
"41619","43035","5023","2008-11-28 15:08:53"
"41860","7087","1639","2008-11-29 23:15:09"
"42106","21174","2933","2008-12-01 11:44:12"
"42127","2665","255","2008-12-01 13:31:19"
"42139","87223","7323","2008-12-01 14:07:37"
"42372","28424","2324","2008-12-02 08:12:04"
"42749","6665","1205","2008-12-03 08:44:10"
"42847","5885","587","2008-12-03 14:48:23"
"42987","2176","229","2008-12-03 21:17:17"
"43058","3152","441","2008-12-04 01:41:12"
"43089","179276","8245","2008-12-04 04:40:37"
"43140","26356","1804","2008-12-04 09:18:23"
"43615","8594","1803","2008-12-05 12:52:06"
"43734","724","178","2008-12-05 17:55:16"
"44260","595","111","2008-12-08 10:52:53"
"44540","15712","1605","2008-12-09 09:12:48"
"44743","74432","5084","2008-12-09 20:46:18"
"44815","8003","769","2008-12-10 00:45:55"
"44894","3064","400","2008-12-10 08:04:32"
"44916","1996","282","2008-12-10 09:42:25"
"44972","6995","599","2008-09-02 10:00:56"
"45211","775","152","2008-12-11 01:52:39"
"45311","16168","1453","2008-12-11 11:47:59"
"45429","4060","370","2008-12-11 17:11:18"
"45468","796","292","2008-12-11 18:57:01"
"45492","274","50","2008-12-11 20:40:10"
"45843","23762","1230","2008-12-12 21:03:08"
"46064","4607","712","2008-12-14 01:56:05"
"46279","9169","513","2008-12-15 06:48:36"
"46571","14365","2490","2008-12-16 08:32:48"
"46684","519","89","2008-12-16 14:27:25"
"46687","247","84","2008-12-16 14:34:42"
"46782","10023","397","2008-12-16 19:05:07"
"46926","72475","5193","2008-09-18 22:53:54"
"46981","5441","386","2008-12-17 08:37:32"
"47341","28325","2011","2008-12-18 09:55:47"
"47466","488","68","2008-12-18 16:32:23"
"47645","15930","1042","2008-12-19 04:05:15"
"48067","18438","1088","2008-12-20 23:47:47"
"48729","8338","2770","2008-12-23 19:43:18"
"48778","1789","191","2008-12-23 23:18:12"
"48869","5313","1020","2008-12-24 10:23:18"
"49008","2386","199","2008-12-25 06:37:51"
"49048","14927","962","2008-12-25 13:15:05"
"49262","1928","228","2008-12-26 19:25:11"
"49275","2287","450","2008-12-26 21:25:07"
"49318","11208","1647","2008-12-27 04:56:39"
"49372","195","156","2008-12-27 15:08:08"
"49733","5506","727","2008-09-15 19:03:16"
"49887","23882","554","2008-12-29 16:36:59"
"50111","3630","521","2008-12-30 08:49:07"
"50570","1406","88","2008-12-31 19:15:32"
"50667","1732","117","2009-01-01 07:47:32"
"50819","323","88","2009-01-02 06:26:33"
"50899","20590","635","2009-01-02 13:55:07"
"50947","425","70","2009-01-02 16:20:35"
"50985","1387","513","2009-01-02 18:29:33"
"51025","33468","1887","2009-01-02 21:08:42"
"51372","1462","181","2009-01-04 12:52:32"
"51387","28304","2050","2009-01-04 14:57:34"
"52063","426","118","2009-01-06 15:14:16"
"52225","753","64","2009-01-06 23:01:23"
"52843","1879","296","2009-01-08 09:46:19"
"53605","1402","196","2009-01-10 02:48:31"
"53915","3066","512","2009-01-11 17:05:50"
"54082","5235","712","2009-01-12 08:36:25"
"54159","1068","131","2009-01-12 13:06:52"
"54182","7301","328","2009-01-12 14:27:35"
"54408","12000","1007","2009-01-13 01:04:51"
"54420","76076","10405","2008-09-16 01:17:00"
"54746","20367","1533","2009-01-13 20:14:42"
"54829","29275","1434","2009-01-14 00:14:09"
"54838","21250","1016","2009-01-14 00:35:06"
"54929","31261","6771","2009-01-14 09:02:05"
"54964","113073","10727","2009-01-14 11:38:17"
"55327","7173","653","2009-01-15 07:01:33"
"55402","665","89","2009-01-15 12:15:26"
"55514","1221","103","2009-01-15 16:50:04"
"55750","476","214","2009-01-16 06:06:09"
"55787","13349","1287","2009-01-16 10:01:44"
"55896","2369","377","2009-01-16 16:18:59"
"56256","17150","1335","2009-01-17 19:36:09"
"56395","3052","911","2009-01-18 11:13:19"
"56449","27090","997","2009-01-18 17:17:24"
"56524","16464","2014","2009-01-18 23:46:41"
"56640","867","187","2009-01-19 10:57:59"
"56697","63","52","2009-01-19 14:24:53"
"56864","9703","1007","2008-10-08 21:56:58"
"56952","14549","865","2009-01-20 04:39:48"
"56954","4235","420","2009-01-20 04:42:00"
"57135","36581","4518","2009-01-20 15:06:34"
"57428","155886","10071","2009-01-21 08:23:46"
"57508","18583","4063","2009-01-21 12:53:17"
"57997","21775","2981","2009-01-22 17:58:50"
"58082","30825","3047","2009-01-22 22:18:39"
"58135","2912","478","2009-01-23 01:37:31"
"58251","3244","582","2009-01-23 10:55:32"
"58291","15","31","2009-01-23 13:41:24"
"58386","735","126","2009-01-23 18:22:44"
"58394","43761","1562","2009-01-23 18:51:59"
"58456","3952","523","2009-01-23 22:11:37"
"58634","5034","425","2009-01-24 18:14:30"
"58839","8004","708","2009-01-25 19:08:50"
"58856","20627","2379","2009-01-25 20:18:45"
"58959","539","151","2009-01-26 09:39:12"
"59015","25664","1248","2009-01-26 14:15:37"
"59242","30145","1385","2009-01-27 08:12:53"
"59249","9044","761","2009-01-27 08:36:37"
"59300","5978","396","2009-01-27 11:12:50"
"59333","1365","129","2009-01-27 13:34:02"
"59351","871","214","2009-01-27 14:30:25"
"59494","11702","955","2009-01-27 20:14:23"
"59941","3736","414","2009-01-28 21:17:13"
"60172","1849","403","2009-01-29 12:04:39"
"60188","104489","5570","2009-01-29 13:01:41"
"60598","14328","624","2009-01-30 12:29:08"
"60682","66948","6054","2009-01-30 16:21:47"
"60734","193","75","2009-01-30 17:49:55"
"60892","4306","390","2009-01-31 01:17:30"
"61217","1293","167","2009-02-01 15:51:25"
"61561","21","12","2009-02-02 15:55:05"
"61635","1118","159","2009-02-02 18:57:37"
"61906","71","40","2009-02-03 12:23:09"
"61962","6745","846","2009-02-03 14:34:20"
"62192","38472","1287","2009-02-03 23:53:51"
"62653","7837","1263","2009-02-04 22:26:15"
"62895","492","130","2009-02-05 13:49:44"
"62898","4793","383","2009-02-05 14:00:16"
"62918","687","239","2009-02-05 14:55:47"
"62923","10586","1385","2009-02-05 15:09:43"
"63308","8646","718","2009-02-06 13:02:02"
"63309","38077","2433","2009-02-06 13:02:26"
"63377","5210","316","2009-02-06 15:55:39"
"63627","21289","1777","2009-02-07 08:25:11"
"63652","9038","249","2009-02-07 12:47:42"
"63898","25095","3340","2009-02-08 15:47:03"
"64004","107120","2767","2009-02-09 00:39:12"
"64120","8480","1173","2009-02-09 10:54:52"
"64226","29804","1089","2009-02-09 16:17:59"
"64279","21017","1465","2009-02-09 19:19:03"
"64334","40025","3908","2009-02-09 21:08:32"
"64340","893","236","2009-02-09 21:22:07"
"64421","15166","1056","2009-02-10 03:51:45"
"64586","8592","1168","2009-02-10 14:32:53"
"64709","9292","612","2009-02-10 19:01:48"
"64873","13776","637","2009-02-11 02:30:47"
"64911","13151","1476","2009-02-11 04:51:04"
"64923","8771","295","2009-02-11 06:11:31"
"65244","492","158","2009-02-11 19:25:51"
"65387","221457","14129","2009-02-12 03:01:00"
"65479","53","36","2009-02-12 10:27:36"
"65503","25467","853","2009-02-12 12:00:41"
"65519","913","138","2009-02-12 12:50:41"
"65545","4195","827","2009-02-12 13:39:47"
"65917","6081","539","2009-02-13 06:25:50"
"65967","1713","210","2009-02-13 08:45:27"
"65995","1000","76","2009-02-13 10:36:32"
"66158","8431","1142","2009-02-13 17:10:53"
"66519","19268","2507","2009-02-14 22:34:12"
"66681","3932","2651","2009-02-15 18:36:13"
"66696","11015","1414","2009-02-15 19:33:58"
"66851","20836","883","2009-02-16 08:21:34"
"67001","3193","149","2009-02-16 15:22:29"
"67082","193","79","2009-02-16 20:05:44"
"67120","448","86","2009-02-16 21:56:36"
"67329","1552","291","2009-02-17 12:02:53"
"67348","41","34","2009-02-17 12:49:10"
"67350","6937","281","2009-02-17 12:51:52"
"67381","6964","1511","2009-02-17 13:58:00"
"67819","5663","859","2009-02-18 12:31:40"
"67825","6285","454","2009-02-18 12:59:31"
"67872","6982","506","2009-02-18 15:06:46"
"67875","4240","416","2009-02-18 15:10:56"
"68172","17289","1407","2009-02-19 02:42:35"
"68183","83557","3233","2009-02-19 03:16:03"
"68473","10155","1097","2009-02-19 15:55:24"
"68490","2547","153","2009-02-19 16:18:14"
"68608","3346","271","2009-02-19 20:37:18"
"68694","2022","125","2009-02-20 00:19:42"
"68788","35612","1215","2009-01-03 03:42:56"
"68905","3698","486","2009-02-20 12:55:13"
"69048","417","72","2009-02-20 18:37:36"
"69313","5546","787","2009-02-21 13:36:36"
"69572","13222","579","2008-11-18 15:31:11"
"69672","311","38","2009-02-22 21:19:04"
"69803","45349","2776","2009-02-23 08:38:02"
"69948","6590","716","2009-02-23 16:45:55"
"69993","20403","1842","2009-02-23 18:24:15"
"70140","10088","444","2009-02-23 23:39:19"
"70226","2739","668","2009-02-24 06:16:15"
"70288","6496","548","2009-02-24 10:11:03"
"70424","2837","389","2009-02-24 15:30:53"
"70592","4433","1001","2009-02-24 22:33:13"
"70942","28729","4801","2009-02-25 17:01:58"
"71126","3649","806","2009-02-25 23:31:38"
