id,acceptedanswerid,owneruserid
"3027","",""
"4004","",""
"18943","",""
"29357","",""
"58621","",""
"69309","",""
"87694","",""
"96382","",""
"123976","",""
"129629","",""
"131017","",""
"132113","",""
"111451","",""
"114052","",""
"118910","",""
"153329","",""
"174225","",""
"186789","",""
"206438","",""
"208007","",""
"201505","",""
"215498","",""
"221040","",""
"223395","",""
"229596","",""
"230994","",""
"237816","",""
"239194","",""
"243744","",""
"260236","",""
"265180","",""
"273452","",""
"274533","",""
"281068","",""
"281485","",""
"281618","",""
"300334","",""
"307495","",""
"311389","",""
"323245","",""
"324904","",""
"347088","",""
"355418","",""
"357567","",""
"379445","",""
"386386","",""
"415310","",""
"419563","",""
"426463","",""
"427821","",""
"442594","",""
"447785","",""
"471800","",""
"506939","",""
"452664","",""
"455220","",""
"545179","",""
"601300","",""
"606098","",""
"606324","",""
"613962","",""
"626303","",""
"630670","",""
"654239","",""
"655691","",""
"682306","",""
"696741","",""
"703963","",""
"723129","",""
"724950","",""
"756492","",""
"770635","",""
"789599","",""
"793932","",""
"795717","",""
"802459","",""
"804969","",""
"823746","",""
"824215","",""
"834932","",""
"828172","",""
"848788","",""
"855394","",""
"861221","",""
"872929","",""
"877562","",""
"884207","",""
"897157","",""
"897293","",""
"893959","",""
"904760","",""
"912761","",""
"938920","",""
"939040","",""
"941837","",""
"934171","",""
"946019","",""
"978350","",""
"983964","",""
"992408","",""
"995501","",""
"1003960","",""
"1007066","",""
"1040724","",""
"1043271","",""
"1048439","",""
"1048549","",""
"1048722","",""
"1038904","",""
"1052184","",""
"1057871","",""
"1062589","",""
"1077466","",""
"1078397","",""
"1081976","",""
"1090615","",""
"1091106","",""
"1096400","",""
"1103203","",""
"1116101","",""
"1126684","",""
"1149447","",""
"1163985","",""
"1188732","",""
"1193578","",""
"1197888","",""
"1213224","",""
"1238023","",""
"1277276","",""
"1262331","",""
"1263750","",""
"1298450","",""
"1299845","",""
"1305354","",""
"1315604","",""
"1327690","",""
"1324098","",""
"1334651","",""
"1338546","",""
"1338972","",""
"1345691","",""
"1364487","",""
"1392074","",""
"1394616","",""
"1394916","",""
"1395740","",""
"1417893","",""
"1408492","",""
"1426984","",""
"1428341","",""
"1430095","",""
"1442330","",""
"1448455","",""
"1463182","",""
"1469899","",""
"1471654","",""
"1478887","",""
"1480750","",""
"1465638","",""
"1486122","",""
"1492878","",""
"1496549","",""
"1504097","",""
"1499283","",""
"1534489","",""
"1536035","",""
"1539263","",""
"1553028","",""
"1558287","",""
"1560875","",""
"1562548","",""
"1559705","",""
"1586602","",""
"1597727","",""
"1598231","",""
"1602880","",""
"1638434","",""
"1651442","",""
"1656426","",""
"1631406","",""
"1688484","",""
"1704264","",""
"1706613","",""
"1736036","",""
"1757341","",""
"1795690","",""
"1796197","",""
"1798381","",""
"1800922","",""
"1802264","",""
"1843771","",""
"1853945","",""
"1859473","",""
"1870211","",""
"1872592","",""
"1902453","",""
"1867445","",""
"1925104","",""
"1927246","",""
"1954971","",""
"1958188","",""
"1962852","",""
"1951487","",""
"1973748","",""
"2006473","",""
"2037072","",""
"2037162","",""
"2049363","",""
"2074918","",""
"2082262","",""
"2086288","",""
"2079336","",""
"2100632","",""
"2103001","",""
"2108047","",""
"2116655","",""
"2118302","",""
"2121867","",""
"2128243","",""
"2130267","",""
"2140713","",""
"2141808","",""
"2142475","",""
"2145121","",""
"2151580","",""
"2159724","",""
"2161198","",""
"2173465","",""
"2175651","",""
"2187322","",""
"2189408","",""
"2197689","",""
"2213071","",""
"2214843","",""
"2226883","",""
"2252966","",""
"2300952","",""
"2322759","",""
"2333196","",""
"2342816","",""
"2347964","",""
"2350559","",""
"2351791","",""
"2360861","",""
"2386189","",""
"2414569","",""
"2415310","",""
"2423616","",""
"2464914","",""
"2466268","",""
"2445217","",""
"2460911","",""
"2509229","",""
"2513279","",""
"2522754","",""
"2524013","",""
"2524796","",""
"2528622","",""
"2533262","",""
"2547555","",""
"2563676","",""
"2568841","",""
"2569360","",""
"2548475","",""
"2556015","",""
"2597047","",""
"2604291","",""
"2621706","",""
"2622555","",""
"2624779","",""
"2632699","",""
"2654144","",""
"2676732","",""
"2685592","",""
"2686877","",""
"2699847","",""
"2703863","",""
"2735811","",""
"2737095","",""
"2741588","",""
"2715368","",""
"2743944","",""
"2743973","",""
"2746932","",""
"2761458","",""
"2769144","",""
"2770550","",""
"2774239","",""
"2775595","",""
"2776385","",""
"2786571","",""
"2792084","",""
"2815523","",""
"2832938","",""
"2833221","",""
"2854364","",""
"2862612","",""
"2882651","",""
"2883727","",""
"2889680","",""
"2900731","",""
"2926704","",""
"2911313","",""
"2931262","",""
"2935449","",""
"2962038","",""
"2972055","",""
"2973993","",""
"2979964","",""
"2986626","",""
"2987831","",""
"2945393","",""
"2990537","",""
"3047393","",""
"3048078","",""
"3049413","",""
"3052212","",""
"3058290","",""
"3062609","",""
"3063316","",""
"3073477","",""
"3087215","",""
"3087270","",""
"3093606","",""
"3106499","",""
"3107522","",""
"3108490","",""
"3100161","",""
"3110153","",""
"3125890","",""
"3127267","",""
"3129100","",""
"3129646","",""
"3130459","",""
"3151407","",""
"3138210","",""
"3139759","",""
"3142602","",""
"3175737","",""
"3181535","",""
"3194040","",""
"3195608","",""
"3178680","",""
"3204928","",""
"3219896","",""
"3224983","",""
"3226886","",""
"3232086","",""
"3234391","",""
"3236088","",""
"3240026","",""
"3247471","",""
"3261880","",""
"3262557","",""
"3255234","",""
"3283425","",""
"3305760","",""
"3319288","",""
"3327423","",""
"3334237","",""
"3334349","",""
"3335364","",""
"3331548","",""
"3360223","",""
"3395008","",""
"3413297","",""
"3415029","",""
"3423999","",""
"3426814","",""
"3436710","",""
"3443356","",""
"3462701","",""
"3466776","",""
"3469468","",""
"3470431","",""
"3471093","",""
"3496807","",""
"3500724","",""
"3529126","",""
"3529346","",""
"3535951","",""
"3474610","",""
"3551643","",""
"3558481","",""
"3549633","",""
"3570655","",""
"3577289","",""
"3579199","",""
"3623236","",""
"3625658","",""
"3621773","",""
"3638281","",""
"3640561","",""
"3655012","",""
"3661444","",""
"3661960","",""
"3678190","",""
"3679521","",""
"3689468","",""
"3690396","",""
"3691587","",""
"3684898","",""
"3693741","",""
"3740425","",""
"3748039","",""
"3757474","",""
"3760504","",""
"3774556","",""
"3795209","",""
"3796749","",""
"3797115","",""
"3812449","",""
"3817267","",""
"3817449","",""
"3848521","",""
"3873156","",""
"3883875","",""
"3894748","",""
"3925173","",""
"3928920","",""
"3936515","",""
"3942813","",""
"3944405","",""
"3947947","",""
"3970429","",""
"3987776","",""
"3999733","",""
"4007390","",""
"4008013","",""
"4014128","",""
"4024843","",""
"4029956","",""
"4033553","",""
"4040964","",""
"4052676","",""
"4068201","",""
"4069647","",""
"4082223","",""
"4094459","",""
"4122623","",""
"4122690","",""
"4132875","",""
"4134335","",""
"4155394","",""
"4165680","",""
"4160675","",""
"4193442","",""
"4196456","",""
"4199818","",""
"4207485","",""
"4208093","",""
"4210182","",""
"4213453","",""
"4222967","",""
"4229660","",""
"4229966","",""
"4231018","",""
"4238112","",""
"4243386","",""
"4258539","",""
"4254632","",""
"4287689","",""
"4300498","",""
"4317720","",""
"4342347","",""
"4343403","",""
"4343529","",""
"4335264","",""
"4339734","",""
"4357394","",""
"4364028","",""
"4377898","",""
"4323205","",""
"4395813","",""
"4397479","",""
"4425821","",""
"4445812","",""
"4460135","",""
"4480725","",""
"4476979","",""
"4495236","",""
"4497311","",""
"4506694","",""
"4506252","",""
"4521119","",""
"4536368","",""
"4548253","",""
"4549253","",""
"4560314","",""
"4561199","",""
"4561466","",""
"4573776","",""
"4593387","",""
"4600106","",""
"4601347","",""
"4606299","",""
"4609669","",""
"4635749","",""
"4654020","",""
"4662202","",""
"4666399","",""
"4695396","",""
"4697984","",""
"4706559","",""
"4650353","",""
"4710247","",""
"4723368","",""
"4717814","",""
"4718646","",""
"4730967","",""
"4748947","",""
"4755238","",""
"4763628","",""
"4774805","",""
"4771225","",""
"4772470","",""
"4811519","",""
"4821001","",""
"4852199","",""
"4862241","",""
"4868836","",""
"4882352","",""
"4866125","",""
"4907890","",""
"4915459","",""
"4921285","",""
"4933187","",""
"4938522","",""
"4940943","",""
"4947544","",""
"4948576","",""
"4943467","",""
"4946122","",""
"4966893","",""
"4975843","",""
