id,score
"17817","13"
"29680","7"
"33104","9"
"38838","14"
"39983","3"
"45097","5"
"49158","6"
"51283","28"
"52344","1"
"52646","20"
"61760","2"
"75980","1399"
"81410","14"
"86477","137"
"86513","541"
"95213","99"
"114148","1"
"116682","1"
"119818","0"
"120189","2"
"121490","3"
"128028","4"
"141427","5"
"142573","1"
"153039","5"
"155751","2"
"162159","179"
"176255","2"
"179355","293"
"184028","3"
"185149","-1"
"195509","5"
"198974","10"
"205468","2"
"223097","11"
"240362","3"
"250932","-4"
"268320","5"
"271031","3"
"272342","6"
"278122","11"
"278651","1"
"283774","13"
"286824","2"
"288287","0"
"291665","4"
"292362","4"
"295566","78"
"308501","3"
"316390","17"
"319113","5"
"333532","23"
"334259","3"
"335019","7"
"338563","0"
"339732","1"
"343111","0"
"355043","30"
"381042","4"
"395045","12"
"395592","77"
"399572","3"
"406415","1"
"429005","11"
"433558","1"
"438886","2"
"443430","28"
"447537","19"
"452415","8"
"454813","3"
"467885","2"
"467897","1"
"468089","1"
"470531","1"
"472552","0"
"475840","-1"
"476821","10"
"477053","3"
"479499","5"
"482213","0"
"484261","13"
"491914","57"
"496152","4"
"503469","2"
"505235","0"
"507591","0"
"512825","14"
"514688","6"
"516127","6"
"522064","16"
"526391","1"
"534051","5"
"540496","0"
"553485","1"
"559600","7"
"561039","14"
"572107","1"
"579661","1"
"581730","3"
"593419","5"
"593593","11"
"594443","1"
"595228","74"
"597028","52"
"608453","0"
"615144","0"
"625768","9"
"631671","0"
"633445","1"
"641713","0"
"647696","7"
"651466","3"
"651590","6"
"651713","1"
"651819","1"
"671042","7"
"675392","4"
"681530","1"
"682260","135"
"686455","4"
"688196","169"
"688686","0"
"690730","1"
"691276","9"
"701580","11"
"713600","0"
"718611","27"
"721446","11"
"723886","12"
"724950","2"
"733463","0"
"734561","8"
"739850","6"
"746347","10"
"747641","371"
"754633","0"
"754761","14"
"756800","5"
"768268","104"
"770830","0"
"774627","0"
"779959","17"
"793812","109"
"798785","-3"
"801506","0"
"805887","4"
"808748","1"
"808816","97"
"810043","6"
"821375","4"
"824040","2"
"834988","2"
"839983","1"
"841984","2"
"844719","3"
"846797","1"
"856047","-1"
"858773","6"
"859306","2"
"860246","2"
"863323","1"
"877727","3"
"877916","4"
"884209","2"
"885909","7"
"897157","8"
"900115","0"
"904442","2"
"906900","9"
"908283","1"
"921486","3"
"923948","4"
"926137","44"
"942518","2"
"945015","18"
"945981","1"
"946170","32"
"948172","74"
"948192","1"
"948507","-2"
"957884","2"
"977686","1"
"983977","0"
"991542","0"
"999010","5"
"1000351","1"
"1006674","7"
"1013720","0"
"1020368","56"
"1022112","69"
"1040724","3"
"1043996","0"
"1046722","2"
"1053556","13"
"1058338","0"
"1062254","2"
"1063876","7"
"1068271","4"
"1070835","0"
"1071837","1"
"1081449","1"
"1084410","0"
"1085236","3"
"1085756","54"
"1086801","13"
"1088000","5"
"1091665","2"
"1097427","0"
"1097923","3"
"1099697","1"
"1103200","1"
"1105434","26"
"1110758","1"
"1113902","19"
"1125772","15"
"1130296","11"
"1135398","1"
"1139632","1"
"1143417","4"
"1149611","14"
"1150111","3"
"1157775","4"
"1161378","3"
"1162521","2"
"1163985","1"
"1164118","0"
"1168983","0"
"1172045","3"
"1180512","0"
"1180716","0"
"1192716","0"
"1197191","0"
"1200091","3"
"1206390","0"
"1214595","1"
"1214974","0"
"1215556","3"
"1215709","2"
"1216213","4"
"1216640","2"
"1216903","0"
"1217170","2"
"1217926","11"
"1221371","45"
"1222249","3"
"1238628","4"
"1241181","1"
"1241570","7"
"1244182","4"
"1244932","1"
"1253396","0"
"1267873","1"
"1275888","0"
"1275948","10"
"1276238","2"
"1276647","2"
"1279418","0"
"1281795","20"
"1282949","1"
"1283909","1"
"1290423","0"
"1292792","1"
"1296597","1"
"1297025","1"
"1301117","0"
"1303746","1"
"1308057","1"
"1317598","4"
"1321969","7"
"1323925","1"
"1327048","-1"
"1328361","0"
"1333648","3"
"1344188","0"
"1347099","16"
"1350748","0"
"1352169","4"
"1368164","5"
"1371333","1"
"1375393","0"
"1376746","0"
"1380144","2"
"1383142","8"
"1387005","7"
"1388609","35"
"1403646","3"
"1415205","39"
"1415218","0"
"1420499","2"
"1427649","5"
"1432592","0"
"1435315","1"
"1447499","2"
"1457733","1"
"1457793","0"
"1460915","0"
"1462462","0"
"1463182","1"
"1463867","45"
"1466122","2"
"1469084","0"
"1482803","1"
"1484671","1"
"1485020","0"
"1492560","0"
"1495371","2"
"1503122","4"
"1508825","1"
"1510442","2"
"1513871","14"
"1516715","1"
"1519735","0"
"1520973","1"
"1526233","1"
"1528012","6"
"1530083","1"
"1532193","51"
"1534166","2"
"1534489","5"
"1547884","81"
"1551070","4"
"1555149","1"
"1560300","0"
"1576040","5"
"1580504","1"
"1597153","2"
"1600888","0"
"1614811","8"
"1617858","1"
"1622145","7"
"1625816","5"
"1626919","6"
"1628185","0"
"1628799","3"
"1630609","0"
"1631134","5"
"1631624","2"
"1637275","35"
"1638248","4"
"1640731","0"
"1646822","0"
"1650854","5"
"1651118","7"
"1652178","25"
"1655626","1"
"1655769","245"
"1660060","28"
"1666650","1"
"1675383","1"
"1676845","0"
"1677463","1"
"1683198","1"
"1695326","6"
"1702415","2"
