id,nanswers
"43199","2"
"78869","4"
"84680","8"
"93911","6"
"96945","3"
"102778","1"
"123902","3"
"126798","5"
"140113","3"
"143523","4"
"150167","9"
"161160","1"
"163113","1"
"182133","4"
"183830","5"
"190376","5"
"221149","3"
"232839","1"
"267738","3"
"271031","4"
"271518","3"
"288289","2"
"292362","4"
"295436","3"
"300334","4"
"304268","21"
"308609","2"
"309202","1"
"320355","2"
"325637","2"
"338578","2"
"339004","2"
"339531","3"
"340820","1"
"346225","6"
"353010","1"
"361231","6"
"363329","1"
"372268","6"
"373518","6"
"376561","6"
"385907","3"
"390150","9"
"411331","5"
"415953","34"
"427046","1"
"430755","7"
"437375","2"
"472739","3"
"473566","4"
"480895","4"
"496651","12"
"520255","2"
"537596","6"
"545082","3"
"545667","6"
"561938","2"
"565531","3"
"567482","4"
"568227","3"
"570450","6"
"580686","6"
"592403","3"
"610896","4"
"622732","3"
"683885","1"
"684081","6"
"687291","1"
"705728","3"
"719556","1"
"719747","2"
"723129","1"
"723886","2"
"729195","2"
"759722","2"
"770969","2"
"785973","14"
"800172","3"
"808988","2"
"810493","7"
"811590","2"
"812275","4"
"820261","3"
"829522","3"
"834932","4"
"836007","1"
"836281","3"
"839051","2"
"839213","2"
"841446","2"
"842222","2"
"846957","3"
"848205","1"
"848734","2"
"851093","1"
"853332","5"
"859111","5"
"862571","2"
"865460","1"
"867751","4"
"868776","4"
"869255","1"
"874903","6"
"875467","8"
"885005","1"
"889406","2"
"890935","6"
"901251","3"
"904346","1"
"906402","15"
"908748","6"
"909979","3"
"920809","1"
"924968","3"
"925377","2"
"934474","1"
"937412","1"
"948933","1"
"949190","1"
"950885","3"
"951477","2"
"955624","6"
"956657","2"
"964547","2"
"967194","2"
"968565","4"
"975054","1"
"977321","2"
"995514","15"
"997304","1"
"1000347","2"
"1003365","3"
"1009766","3"
"1010356","1"
"1012363","4"
"1013720","1"
"1016372","4"
"1019837","4"
"1028388","2"
"1031558","3"
"1032721","11"
"1037009","1"
"1037590","2"
"1045895","6"
"1051953","3"
"1057041","4"
"1061171","5"
"1068271","4"
"1069142","2"
"1075128","6"
"1093202","2"
"1105913","1"
"1130904","4"
"1139447","3"
"1175074","2"
"1175352","2"
"1187949","4"
"1199802","4"
"1200091","2"
"1202535","1"
"1202910","6"
"1205135","16"
"1216213","2"
"1217046","3"
"1225633","3"
"1226083","2"
"1227478","3"
"1233206","2"
"1234598","1"
"1236481","1"
"1238628","5"
"1255083","2"
"1258404","1"
"1269359","3"
"1270703","6"
"1283982","2"
"1284771","3"
"1291978","6"
"1301297","4"
"1303220","4"
"1305243","2"
"1315833","1"
"1354803","7"
"1362115","1"
"1365187","3"
"1374170","4"
"1376674","3"
"1391643","3"
"1396375","4"
"1398556","1"
"1400023","2"
"1401248","4"
"1405872","1"
"1413184","1"
"1418846","2"
"1422977","3"
"1423520","1"
"1423741","1"
"1433336","4"
"1440030","2"
"1441548","3"
"1473604","3"
"1473997","1"
"1476963","3"
"1488404","5"
"1492043","1"
"1492762","1"
"1497297","1"
"1497322","2"
"1498108","3"
"1502465","1"
"1503241","3"
"1508314","5"
"1511674","2"
"1524107","3"
"1531740","5"
"1540007","3"
"1541585","2"
"1552330","2"
"1554970","3"
"1555476","3"
"1564446","2"
"1580012","2"
"1582537","1"
"1589164","1"
"1589216","3"
"1589996","1"
"1593253","2"
"1599012","1"
"1612191","2"
"1613212","6"
"1615871","5"
"1622492","2"
"1623924","1"
"1624137","1"
"1626549","7"
"1644059","1"
"1645747","4"
"1647759","4"
"1650596","6"
"1662769","4"
"1665736","3"
"1666052","9"
"1667215","3"
"1694466","3"
"1709441","1"
"1710423","1"
"1722984","4"
"1725863","2"
"1731966","6"
"1734558","3"
"1754144","2"
"1754215","2"
"1760785","4"
"1761365","2"
"1582115","3"
"1455037","3"
"1386978","2"
"1269735","4"
"1581759","2"
"1577081","2"
"1384968","6"
"1572813","1"
"1455856","4"
"1454021","6"
"1761482","1"
"1762391","3"
"1769015","2"
"1785199","1"
"1786325","4"
"1798829","3"
"1803254","2"
"1807432","1"
"1814048","2"
"1816141","3"
"1819228","1"
"1820995","4"
"1826075","1"
"1828775","18"
"1850445","1"
"1856552","2"
"1878052","3"
"1880929","8"
"1890542","4"
"1896715","5"
"1900179","2"
"1905216","1"
"1907111","4"
"1912785","1"
"1913068","2"
"1913244","2"
"1915535","2"
"1918542","1"
"1925104","4"
"1927246","1"
"1927380","2"
"1939289","1"
"1947608","2"
"1953995","2"
"1955612","2"
"1956506","3"
"1962823","1"
"1962852","2"
"1970195","3"
"1976022","1"
"2016190","12"
"2018487","2"
"2019199","1"
"2023549","3"
"2043018","5"
"2049363","1"
"2054687","4"
"2055314","3"
"2059421","2"
"2061822","4"
"2069392","2"
"2072241","2"
"2090765","5"
"2097214","2"
"2100433","2"
"2101151","4"
"2121047","1"
"2122080","4"
"2123975","2"
"2130162","4"
"2133597","3"
"2135864","3"
"2138574","4"
"2138686","3"
"2138940","9"
"2139517","1"
"2143182","2"
"2143653","2"
"2150801","1"
"2162797","2"
"2162830","3"
"2175892","2"
"2180206","1"
"2181215","3"
"2185951","2"
"2186249","2"
"2186836","3"
"2189010","2"
"2200176","5"
"2200723","2"
"2200785","1"
"2207402","6"
"2218618","2"
"2221730","1"
"2224030","2"
"2228441","1"
"1936862","1"
"2099003","1"
"1935348","1"
"2229646","2"
"2230720","2"
"2230981","2"
"2232581","1"
"2232618","2"
"2234951","1"
"2238135","3"
"2238345","4"
"2239716","2"
"2240931","4"
"2241068","3"
"2250421","4"
"2255854","2"
"2264038","1"
"2268703","4"
"2270215","4"
"2280375","4"
"2283577","2"
"2285479","3"
"2288683","3"
"2290570","2"
"2294628","1"
"2295223","11"
"2308774","6"
"2309074","2"
"2314809","5"
"2318465","2"
"2327368","2"
"2328757","1"
"2335896","3"
"2336497","2"
"2343691","4"
"2362581","2"
"2363084","2"
"2367274","1"
"2377402","1"
"2378986","2"
"2383296","1"
"2391488","3"
"2400099","2"
"2403286","2"
"2408564","3"
"2413199","3"
"2419520","2"
"2432418","1"
"2435194","2"
"2435850","1"
"2442758","2"
"2445686","2"
"2446292","1"
"2451588","2"
"2457795","2"
"2463687","3"
"2469197","4"
"2475626","1"
"2478770","1"
"2498009","6"
