id,score
"549","5399"
"3486","5"
"29175","1"
"33745","10"
"37343","3"
"38421","21"
"39564","3"
"39916","21"
"42115","3"
"46693","4"
"50142","22"
"55845","6"
"56709","6"
"58621","25"
"61622","4"
"65494","1"
"69309","2"
"69627","1"
"84641","1"
"87694","4"
"90517","2"
"101427","7"
"102788","12"
"114052","3"
"118374","16"
"118910","13"
"121123","8"
"123976","7"
"127459","3"
"129629","2"
"132384","0"
"133393","17"
"144324","2"
"153329","5"
"166340","74"
"166508","0"
"167917","9"
"168610","46"
"171519","105"
"182258","22"
"186125","1"
"190461","2"
"196244","3"
"201505","6"
"209242","14"
"215498","1"
"219944","3"
"219999","11"
"230321","7"
"230994","-1"
"239194","34"
"242669","1"
"253545","3"
"257015","0"
"260327","0"
"265180","0"
"265579","6"
"273452","118"
"276310","9"
"277044","190"
"278651","1"
"282762","3"
"288287","0"
"292967","0"
"295515","3"
"295825","1"
"297952","3"
"300268","3"
"300334","8"
"302936","2"
"304086","3"
"307495","8"
"308609","2"
"308659","9"
"309615","20"
"311389","4"
"313859","7"
"318069","3"
"318214","1"
"320923","4"
"321061","2"
"323245","0"
"324904","2"
"327499","5"
"341966","2"
"343366","2"
"348589","0"
"350299","15"
"352172","5"
"353815","0"
"360625","4"
"362386","4"
"365309","27"
"372383","2"
"379319","0"
"386386","0"
"388749","20"
"393882","12"
"395375","1"
"401985","18"
"402936","16"
"407687","0"
"419563","1"
"426463","4"
"429352","3"
"429998","2"
"432291","11"
"435912","5"
"449497","8"
"452664","7"
"454813","3"
"455220","1"
"457307","5"
"457727","3"
"463768","3"
"471800","9"
"475833","5"
"477053","3"
"477144","31"
"479535","21"
"493646","2"
"502001","1"
"506939","2"
"513056","17"
"516127","6"
"518548","8"
"520266","12"
"521418","35"
"522723","3"
"533200","6"
"536328","3"
"539816","4"
"540738","2"
"545179","5"
"545294","15"
"546242","0"
"550908","1"
"551480","3"
"552108","0"
"561024","12"
"563805","4"
"570755","2"
"590375","0"
"593952","5"
"594049","1"
"601995","11"
"602625","1"
"604792","2"
"606324","2"
"607560","11"
"610048","8"
"615704","76"
"623299","8"
"630670","2"
"633445","1"
"633890","0"
"635088","0"
"635171","7"
"637727","3"
"639051","3"
"639217","8"
"639845","0"
"641545","3"
"643355","86"
"645609","0"
"651466","3"
"651713","1"
"652851","6"
"654239","1"
"656787","2"
"659970","128"
"661185","1"
"661426","2"
"661599","43"
"661819","0"
"663890","9"
"675119","0"
"681991","2"
"682306","0"
"683568","0"
"685937","0"
"686481","3"
"696472","51"
"696483","0"
"708096","2"
"710834","2"
"711018","1"
"712339","82"
"715096","0"
"715969","3"
"717854","15"
"721446","11"
"723129","3"
"723653","63"
"724195","0"
"728143","73"
"728531","6"
"733435","0"
"734887","0"
"738188","0"
"740679","1"
"745083","2"
"748622","41"
"752332","2"
"752770","1"
"754118","0"
"754761","14"
"764565","3"
"766675","1"
"767978","2"
"773912","0"
"779973","1"
"781312","2"
"784848","1"
"791677","3"
"798785","-3"
"800922","5"
"802459","2"
"804155","2"
"806131","39"
"808748","1"
"819593","0"
"821817","8"
"823746","19"
"826323","1"
"827604","0"
"834932","0"
"835124","2"
"839280","0"
"840537","57"
"841152","6"
"845344","2"
"848788","9"
"852297","0"
"855103","0"
"855394","6"
"856302","3"
"857153","5"
"858232","8"
"871332","1"
"871966","2"
"872929","5"
"877562","0"
"878520","5"
"881734","15"
"884207","2"
"886893","2"
"895739","20"
"897157","8"
"898026","2"
"903650","2"
"914509","1"
"918408","0"
"919983","3"
"925086","4"
"926137","44"
"929433","0"
"933883","25"
"934171","0"
"937168","17"
"937503","3"
"938897","0"
"938920","1"
"939040","19"
"941837","0"
"944162","1"
"949727","18"
"955975","1"
"960415","6"
"961339","2"
"964261","1"
"965304","15"
"967497","7"
"975307","3"
"975399","2"
"977007","2"
"978350","24"
"980720","3"
"981226","2"
"981704","2"
"982682","20"
"992408","4"
"992704","0"
"994404","0"
"1000860","0"
"1003960","0"
"1006674","7"
"1008601","2"
"1013200","2"
"1014593","11"
"1016522","2"
"1021909","0"
"1022994","0"
"1023486","2"
"1025466","1"
"1026855","43"
"1027693","1"
"1036872","0"
"1040465","1"
"1040724","3"
"1043621","13"
"1048439","2"
"1049653","16"
"1050729","5"
"1056190","2"
"1057871","1"
"1058071","2"
"1061134","2"
"1064203","2"
"1066976","0"
"1070835","0"
"1072497","1"
"1078397","4"
"1079131","6"
"1084410","0"
"1087224","3"
"1090615","1"
"1093532","7"
"1096151","0"
"1096400","5"
"1103262","1"
"1105434","26"
"1105818","1"
"1111517","1"
"1112962","0"
"1113405","0"
"1115832","1"
"1119868","0"
"1119947","6"
"1126684","8"
"1127358","2"
"1128789","0"
"1130296","11"
"1139021","2"
"1139622","4"
"1142477","0"
"1149932","2"
"1157425","2"
"1158195","3"
"1160924","8"
"1163985","1"
"1164245","1"
"1165632","-1"
"1168821","1"
"1170738","8"
"1176579","3"
"1176929","10"
"1177285","0"
"1178061","0"
"1184543","13"
"1186251","1"
"1193578","1"
"1198080","1"
"1198316","0"
"1198756","10"
"1198900","7"
"1201048","60"
"1203120","1"
"1207292","0"
"1213224","1"
"1215556","3"
"1215570","2"
"1218093","11"
"1219899","254"
"1224021","41"
"1225720","0"
"1240851","1"
"1250689","0"
"1252140","1"
"1253396","0"
"1255996","4"
"1258104","-1"
"1262081","11"
"1262331","2"
"1263976","0"
"1263980","0"
"1275045","6"
"1275526","3"
"1275814","0"
"1277276","4"
"1280702","9"
"1281102","3"
"1281795","20"
"1283594","15"
"1292228","5"
"1294486","2"
"1297696","1"
"1298450","1"
"1299845","1"
"1301980","0"
"1307251","8"
"1309280","1"
"1315604","1"
"1318148","2"
"1323337","5"
"1325378","4"
"1327690","1"
"1329730","2"
"1331792","0"
"1335880","0"
"1338972","0"
"1341908","2"
"1345691","0"
"1350516","2"
"1350748","0"
"1354665","0"
"1356102","20"
"1357553","2"
"1364262","9"
"1364487","0"
"1366182","3"
"1368034","2"
"1378463","2"
"1379907","4"
"1382215","3"
"1384236","0"
"1384282","15"
"1385082","15"
"1386139","4"
"1387073","1"
"1387193","1"
"1391328","17"
"1391692","10"
"1392074","1"
"1394267","-1"
"1394616","2"
"1395260","1"
"1396688","3"
"1397091","6"
"1399157","2"
"1401454","0"
"1401895","0"
"1402696","13"
"1404381","2"
"1405637","1"
"1405872","2"
"1408227","1"
"1408492","0"
"1412193","9"
"1412195","3"
"1419069","8"
"1419800","14"
"1420138","3"
"1421245","3"
"1422154","1"
"1424205","2"
"1424947","7"
"1426984","8"
"1427908","1"
"1428341","0"
"1430316","1"
"1432592","0"
"1432664","26"
"1436383","0"
"1441209","2"
"1442538","3"
"1443411","0"
"1446285","2"
"1448072","1"
"1450459","0"
"1451067","1"
"1452527","4"
"1453073","109"
