id,score
"3027","21"
"4004","42"
"6847","11"
"8318","10"
"14350","2"
"14617","228"
"16003","2"
"18943","13"
"19471","1"
"19956","2"
"20841","5"
"22519","2"
"22880","124"
"23961","3"
"23988","2"
"24468","11"
"24723","24"
"28369","5"
"29357","2"
"30946","18"
"31865","1"
"32369","425"
"32991","2"
"34708","14"
"38779","6"
"40853","31"
"45093","7"
"46415","2"
"47323","11"
"49455","3"
"51124","5"
"52239","11"
"52830","1"
"53728","65"
"55862","21"
"57384","4"
"57800","3"
"64432","3"
"68792","8"
"70450","47"
"75057","44"
"77686","0"
"87365","18"
"95297","6"
"95852","1"
"96382","8"
"99999","8"
"101362","32"
"108518","32"
"109293","8"
"111451","1"
"111576","26"
"117352","4"
"117920","0"
"118463","11"
"120206","3"
"120380","11"
"121490","3"
"121493","0"
"123159","0"
"132113","2"
"138311","19"
"138432","1"
"139046","3"
"139053","5"
"141427","5"
"143632","6"
"144696","17"
"148059","24"
"157938","129"
"162296","0"
"166411","2"
"166639","4"
"170844","4"
"172392","5"
"174131","8"
"174225","15"
"174348","245"
"177331","1"
"177560","3"
"183656","10"
"184328","35"
"186789","1"
"188114","3"
"188835","4"
"190771","24"
"194358","2"
"194869","2"
"195509","5"
"196150","5"
"197268","3"
"197388","8"
"197835","0"
"198071","4"
"198803","2"
"201863","4"
"202011","709"
"205070","36"
"205468","2"
"205668","2"
"205887","1"
"206438","47"
"208007","18"
"210832","2"
"211263","1"
"211385","3"
"211895","51"
"211941","0"
"212510","62"
"212858","2"
"213380","99"
"215302","4"
"215306","19"
"221040","3"
"223395","2"
"223480","31"
"224049","12"
"224272","8"
"226316","1"
"228138","16"
"229596","6"
"232484","0"
"232990","0"
"235759","6"
"237816","12"
"239262","11"
"240713","8"
"241040","6"
"242648","2"
"243744","1"
"246822","3"
"248789","1"
"252180","27"
"252974","2"
"254980","3"
"255723","18"
"258721","13"
"259372","0"
"259897","8"
"261202","0"
"262145","3"
"263367","8"
"263818","3"
"265305","-1"
"267451","5"
"267607","8"
"269713","6"
"270453","7"
"273165","19"
"273396","29"
"274533","0"
"274659","17"
"275444","8"
"276132","0"
"276177","1"
"277100","1"
"277695","3"
"278273","3"
"279693","0"
"281068","2"
"281618","9"
"281843","2"
"290236","2"
"290460","0"
"291102","1"
"291294","5"
"291744","0"
"295156","26"
"295910","1"
"296193","2"
"297136","8"
"299826","5"
"303096","4"
"304284","10"
"304658","2"
"306489","2"
"307448","1"
"307722","6"
"309497","7"
"310476","1"
"311064","24"
"312254","0"
"315240","5"
"317175","7"
"317788","5"
"319508","3"
"322262","1"
"327097","8"
"333812","1"
"337663","3"
"340568","10"
"341585","0"
"342378","52"
"344314","1"
"344774","1"
"347056","5"
"347948","8"
"348090","1"
"350177","2"
"350588","2"
"353799","10"
"354021","0"
"354068","1"
"354323","3"
"355418","0"
"355632","0"
"357567","1"
"358967","4"
"359342","22"
"360520","142"
"362948","2"
"365158","0"
"367180","12"
"369291","1"
"369312","5"
"372268","6"
"372980","76"
"375524","20"
"379445","1"
"380336","8"
"382464","25"
"384489","20"
"384725","0"
"387104","5"
"388985","1"
"390677","1"
"390908","0"
"392928","13"
"395045","12"
"402705","3"
"403394","2"
"404806","16"
"406179","1"
"408431","1"
"409725","1"
"410253","1"
"412753","3"
"413677","5"
"415310","2"
"419288","0"
"421458","7"
"426294","3"
"427821","0"
"432753","2"
"434776","1"
"435408","0"
"441777","6"
"442443","20"
"442594","0"
"442898","2"
"442923","68"
"444698","13"
"445177","9"
"447638","11"
"447785","1"
"449650","3"
"454771","2"
"455234","2"
"456109","24"
"457471","7"
"460519","19"
"461120","1"
"461886","2"
"465997","2"
"473531","0"
"473687","66"
"475216","8"
"476576","0"
"476701","0"
"478455","0"
"481098","3"
"481845","13"
"482341","4"
"483197","2"
"485866","1"
"487739","0"
"488637","1"
"489119","46"
"491109","0"
"494211","6"
"495392","7"
"500586","1"
"503666","5"
"507124","2"
"507753","1"
"508538","1"
"512174","21"
"516438","0"
"519872","2"
"521101","68"
"522778","5"
"522967","53"
"525056","6"
"525156","8"
"526576","14"
"528938","4"
"529971","1"
"532070","2"
"533965","72"
"536584","89"
"538059","3"
"538435","22"
"539348","3"
"540524","12"
"543947","1"
"544463","37"
"545172","5"
"545849","0"
"549987","3"
"550742","2"
"552681","4"
"553353","15"
"555076","4"
"555222","9"
"558877","1"
"559995","0"
"564632","1"
"564684","5"
"568970","1"
"575817","31"
"579224","5"
"580534","21"
"587638","4"
"589834","95"
"590708","15"
"594443","1"
"595114","12"
"596057","2"
"601209","3"
"601300","96"
"604210","34"
"606830","5"
"607372","1"
"612178","7"
"612728","2"
"613962","68"
"615144","0"
"615954","0"
"617109","3"
"622061","5"
"622930","6"
"624012","4"
"626303","2"
"627395","0"
"629755","9"
"632300","5"
"632503","2"
"641810","0"
"655042","3"
"657676","2"
"658826","0"
"659737","4"
"661081","0"
"661534","1"
"673355","6"
"678454","2"
"678471","1"
"680753","7"
"681928","22"
"684662","1"
"689369","1"
"689508","8"
"690566","16"
"696629","4"
"696702","0"
"696741","0"
"696793","3"
"700529","2"
"701078","18"
"701192","2"
"706924","0"
"710402","4"
"713600","0"
"713611","1"
"714631","5"
"715113","0"
"715264","3"
"715348","6"
"720673","6"
"722008","4"
"724950","2"
"725367","0"
"728706","0"
"728899","2"
"729908","4"
"732991","1"
"733463","0"
"733753","20"
"735778","1"
"738071","2"
"740812","3"
"740837","4"
"744050","3"
"744530","12"
"746998","83"
"747538","4"
"750831","0"
"750919","2"
"753801","3"
"757857","23"
"760358","3"
"763450","4"
"763572","2"
"765448","0"
"767310","18"
"768395","0"
"770635","21"
"772858","9"
"774569","6"
"774925","6"
"776579","13"
"777100","0"
"779959","17"
"781658","15"
"781766","6"
"782733","0"
"783412","3"
"783523","7"
"785182","7"
"786029","4"
"788844","0"
"789759","3"
"792097","8"
"793903","0"
"793932","0"
"795717","8"
"795888","3"
"796934","2"
"797764","0"
"800685","140"
"801347","5"
"806787","23"
"809590","2"
"810533","13"
"812894","0"
"812945","4"
"816224","6"
"820030","9"
"820334","0"
"821375","4"
"822969","0"
"823821","2"
"823853","0"
"823996","0"
"824215","0"
"827016","2"
"828172","15"
"829838","18"
"830074","47"
"830472","3"
"832237","2"
"832483","2"
"833262","1"
"833358","1"
"834155","2"
"841984","2"
"842357","3"
"847188","0"
"849077","4"
"851538","3"
"855302","9"
"855473","1"
"855933","2"
"858036","2"
"859589","2"
"861221","0"
"861577","2"
"861911","12"
"862350","4"
"862571","2"
"867009","2"
"869089","5"
"869320","34"
"870019","17"
"870648","1"
"871914","2"
"873562","0"
"874634","50"
"878722","0"
"881661","7"
"893959","47"
"897293","5"
"898175","1"
"900763","3"
"901214","13"
"901251","5"
"901946","7"
"904760","3"
"905331","9"
"908283","1"
"909819","0"
"910241","7"
"912761","3"
"915039","3"
"915839","0"
"915860","0"
"918022","2"
"918676","73"
"919733","3"
"920542","3"
"922779","18"
"926402","4"
"929677","13"
"932423","2"
"932910","3"
"935218","1"
"936253","1"
"936306","1"
"938031","23"
"941528","2"
"943488","3"
"945584","2"
"945998","0"
"946019","3"
"946547","2"
"949543","1"
"949570","3"
"951487","2"
"953118","12"
"954556","10"
"956639","2"
"962354","3"
"965042","10"
"967514","0"
"968064","1"
"968337","2"
"969539","3"
"969942","1"
"970114","2"
"970569","0"
"974612","2"
"976696","4"
"977686","1"
"978533","1"
"983964","27"
"984106","0"
"984208","2"
"984633","8"
"984773","27"
"986119","0"
"986403","8"
"992944","0"
"994291","0"
"995580","0"
"997972","4"
"999010","5"
"1000232","0"
"1000281","9"
"1001744","7"
"1002952","12"
"1004707","0"
"1006120","0"
"1006841","8"
"1007308","4"
"1007348","0"
"1008779","0"
"1011777","8"
"1011782","0"
"1012396","1"
"1020218","35"
"1024073","1"
"1024730","1"
"1025432","21"
"1031856","2"
"1033766","1"
"1034415","8"
"1037590","21"
"1038904","1"
"1043271","2"
"1046025","0"
"1048549","0"
"1048722","5"
"1052184","5"
"1052771","3"
"1053940","1"
"1055078","1"
"1055677","0"
"1057501","2"
"1057571","5"
"1057768","3"
"1058680","1"
"1059689","2"
"1062367","1"
"1062589","6"
"1063021","1"
"1063138","0"
"1063533","0"
"1069722","14"
"1070486","4"
"1074542","0"
"1076165","3"
"1077466","1"
"1079130","0"
"1079710","1"
"1081976","0"
"1082386","1"
"1088945","0"
"1089342","4"
"1089896","2"
"1090494","2"
"1091665","2"
"1095349","0"
"1095871","178"
"1098452","10"
"1101305","0"
"1102884","16"
"1103203","2"
"1105493","2"
"1105971","0"
"1108267","1"
"1114103","0"
"1119281","0"
"1122086","7"
"1123138","1"
"1125330","1"
"1126732","2"
"1128950","0"
"1131733","1"
"1134312","0"
"1135809","4"
"1137361","0"
"1137830","1"
"1137904","3"
"1139137","3"
"1141542","1"
"1142670","5"
"1144840","4"
