id,score
"2525","160"
"2970","23"
"5078","21"
"8472","317"
"10731","8"
"17670","2"
"21965","17"
"23713","1"
"30800","1"
"32333","5"
"32412","9"
"32964","11"
"33104","9"
"36296","4"
"38846","9"
"41169","4"
"42833","26"
"43992","5"
"44799","9"
"50769","16"
"51094","259"
"51283","28"
"54096","14"
"54991","231"
"55296","13"
"55572","5"
"58679","0"
"64059","23"
"64469","2"
"65734","3"
"65879","37"
"70170","2"
"72304","2"
"78599","1"
"86090","16"
"86513","541"
"87371","0"
"90413","19"
"92456","6"
"97614","6"
"103177","0"
"104592","18"
"107566","19"
"108088","18"
"109997","90"
"110123","1"
"111248","8"
"115503","1"
"116684","21"
"117129","9"
"120116","7"
"120189","2"
"121504","3"
"125438","6"
"127363","9"
"128028","4"
"133549","1"
"134658","5"
"136065","0"
"136798","11"
"137392","1"
"141203","180"
"141428","3"
"141484","24"
"142722","12"
"149848","35"
"150923","0"
"153416","0"
"154430","18"
"155220","4"
"158257","0"
"162031","6"
"164268","6"
"167252","1"
"168946","32"
"170606","5"
"171237","5"
"173329","17"
"173875","14"
"174387","6"
"178210","3"
"180870","48"
"181130","2"
"187655","617"
"188266","224"
"192268","8"
"192811","2"
"197357","0"
"197621","0"
"198462","285"
"201796","3"
"205923","59"
"206276","2"
"206318","26"
"207819","8"
"215131","2"
"217547","1"
"220077","5"
"225475","3"
"225838","11"
"231204","0"
"231592","4"
"232895","0"
"233217","149"
"234253","0"
"234871","2"
"234872","2"
"239063","4"
"239979","2"
"241282","3"
"243646","66"
"244152","0"
"244283","5"
"249318","3"
"253673","4"
"253724","4"
"254935","25"
"259534","3"
"259663","1"
"262023","0"
"262531","1"
"262554","1"
"268182","4"
"272409","3"
"272447","3"
"273496","2"
"273534","3"
"273803","2"
"275824","16"
"277881","8"
"281891","6"
"284500","3"
"285400","6"
"290405","17"
"290630","1"
"291941","2"
"295436","2"
"295973","1"
"301024","15"
"301557","5"
"301855","0"
"302279","6"
"302893","2"
"303149","49"
"305044","19"
"306830","8"
"307047","1"
"308501","3"
"308980","0"
"310929","1"
"315171","1"
"316367","4"
"316390","17"
"317652","7"
"319634","2"
"320477","2"
"323067","9"
"326699","142"
"326818","85"
"330207","90"
"331901","0"
"332365","1103"
"338563","0"
"339312","9"
"340129","0"
"340820","6"
"340984","5"
"341290","21"
"341956","1"
"341981","3"
"344280","0"
"347945","5"
"349668","238"
"351354","4"
"353609","0"
"354161","1"
"355883","1"
"356116","0"
"360838","1"
"365095","1"
"369981","12"
"371928","0"
"372933","3"
"376519","0"
"377901","5"
"379276","8"
"379941","2"
"381042","4"
"384451","6"
"386374","3"
"393580","16"
"406358","2"
"407771","3"
"407977","6"
"409782","1"
"409807","10"
"412440","-1"
"413279","2"
"420854","8"
"424210","52"
"425221","6"
"426888","10"
"430599","2"
"436715","5"
"437061","63"
"438886","2"
"443151","11"
"443487","2"
"449922","1"
"450732","2"
"451288","2"
"453908","6"
"454048","302"
"456837","0"
"457193","17"
"459614","4"
"463832","17"
"464511","2"
"465910","1"
"466748","4"
"467150","1"
"469733","3"
"473806","1"
"476640","3"
"477930","7"
"479499","5"
"481148","13"
"483018","3"
"484068","0"
"487332","0"
"489552","1"
"490920","11"
"492954","3"
"494860","2"
"496152","4"
