id,favorite
"549","6607"
"3027","3"
"3486",""
"4004","17"
"18943","6"
"19471",""
"20841","2"
"22519",""
"23961",""
"28369","1"
"29175",""
"30946","5"
"34708","8"
"38421","9"
"42115","1"
"46693","1"
"47323","14"
"50142","10"
"55845","1"
"56709","1"
"58621","7"
"61622","1"
"68792","5"
"69309",""
"69627",""
"73947","176"
"76359","1"
"87694","3"
"95297","2"
"96382","2"
"101362","16"
"101427",""
"102496","3"
"108518","8"
"109293","7"
"111451",""
"114052",""
"117352","1"
"117920",""
"118374","6"
"118463","5"
"118910","3"
"121123","3"
"121493",""
"123976","3"
"129629","1"
"131017","3"
"132113","1"
"132134","5"
"133393","7"
"138432","1"
"139046","1"
"143632","2"
"144324",""
"148059","8"
"153329",""
"166340","25"
"166508",""
"166639","0"
"167917","3"
"170844","1"
"172392","2"
"174225","7"
"174348","78"
"177331",""
"177560",""
"182258","7"
"184328","11"
"186789","5"
"190461","2"
"190771","6"
"194358",""
"194869","1"
"195509",""
"196244","1"
"201505","1"
"202011","359"
"205468",""
"205887",""
"206438","32"
"208007","9"
"209242","10"
"210832","1"
"211263",""
"211895","27"
"215498",""
"216324",""
"221040","1"
"223395","2"
"223480","8"
"224049","5"
"224272","2"
"228138","12"
"229596","9"
"230321","8"
"230994",""
"232228","6"
"237816","6"
"239194","10"
"239262","5"
"240713","9"
"243426",""
"243744",""
"252180","10"
"252974",""
"253545","1"
"259897","1"
"260236","10"
"260327",""
"263367","6"
"265180",""
"265579","6"
"269713","6"
"273452","73"
"274533","2"
"274659","13"
"275444","6"
"278651","1"
"279693","1"
"281068","1"
"281618","4"
"282762","1"
"288287",""
"290236",""
"291102",""
"291294","2"
"292967",""
"295825","1"
"297850","2"
"299826",""
"300268",""
"302936",""
"304086",""
"304284","1"
"306489",""
"307495","5"
"307722",""
"311064","10"
"311389",""
"313859","3"
"318069","1"
"320923","5"
"322262",""
"323245",""
"324904",""
"327499",""
"337663","2"
"339180","1"
"341966","1"
"343366",""
"344774","1"
"347056","4"
"347088",""
"348589",""
"350299","8"
"352172","1"
"354021",""
"354068","1"
"355418","1"
"357567",""
"358967","2"
"359342","39"
"360625","1"
"365309","25"
"369291","3"
"369312","2"
"372383","4"
"372980","23"
"379319",""
"379445",""
"382464","6"
"384489","5"
"384725",""
"386386",""
"388985",""
"390677",""
"392928","13"
"393882","5"
"395652",""
"401656","626"
"402936","3"
"404806","12"
"406179","1"
"408431","4"
"410150","1"
"412753","3"
"413677","3"
"414034","9"
"415310",""
"419288",""
"419563","2"
"426294",""
"426463","0"
"427821",""
"429998","1"
"432291","7"
"435408",""
"441777","2"
"442594",""
"442898",""
"442923","25"
"445177","6"
"446467","1"
"447638","9"
"447785",""
"449497","6"
"449650","4"
"452664","6"
"455220",""
"455234","1"
"456546","1"
"457307",""
"457471","3"
"457727","1"
"461800","7"
"463768","2"
"471800","7"
"473531",""
"474698",""
"477053",""
"483197",""
"485866",""
"488804","8"
"489119","32"
"494211","3"
"502001",""
"503666","4"
"507753","1"
"513056","5"
"516438",""
"518548","2"
"520266","8"
"522967","24"
"525056","2"
"532070",""
"533200","2"
"533965","15"
"536328","1"
"536584","71"
"538059","3"
"538435","26"
"539348",""
"543947","1"
"544239","8"
"544463","32"
"545172","3"
"545179","1"
"545294","2"
"550908",""
"551480","1"
"552681","2"
"555222","5"
"563805",""
"564684",""
"568995","19"
"570755","3"
"575817","5"
"583592","2"
"585358","2"
"590375",""
"590708","2"
"593952","4"
"595114","3"
"599535","10"
"601300","28"
"601995","3"
"602625",""
"604210","9"
"604792","2"
"606324","2"
"607372","1"
"613962","25"
"615144",""
"615704","36"
"615954",""
"623299",""
"624012","1"
"626303","2"
"629695",""
"629755","5"
"630670",""
"636912",""
"637727",""
"639051","3"
"639217","7"
"639845",""
"641545",""
"643355","32"
"651713","1"
"652851","2"
"654239","1"
"655691",""
"659197","11"
"659737",""
"659970","68"
"660175",""
"661081",""
"661185","1"
"661426","1"
"661534",""
"661599","33"
"661819","2"
"675119",""
"678454",""
"681530",""
"681991","1"
"682306",""
"683568",""
"689369","0"
"690566","4"
"696472","16"
"696483",""
"696741",""
"701078","7"
"703963","2"
"708096",""
"710402","1"
"710834",""
"711018",""
"712339","17"
"715096",""
"715113",""
"715264",""
"715348","4"
"720673","2"
"721446","8"
"723653","38"
"724195",""
"724950","5"
"725367",""
"728143","18"
"728706",""
"732991",""
"733463",""
"735778",""
"740679","1"
"740812","1"
"744050","1"
"745083","1"
"748622","8"
"750919","1"
"752770","1"
"753081","0"
"754118",""
"757857","11"
"763572","2"
"764565","7"
"767978",""
"768395",""
"772858","6"
"774925","4"
"776579","3"
"779959","3"
"781312",""
"783412","1"
"784848",""
"785182",""
"789599",""
"790232","10"
"793903",""
"793932",""
"795717","3"
"795888","1"
"796934",""
"800685","72"
"802459",""
"804155",""
"804969","4"
"806787","12"
"808748",""
"812945","2"
"822969","1"
"823746","13"
"823853","2"
"823996",""
"824215",""
"826323",""
"827016","1"
"828172","14"
"829838","15"
"830074","9"
"832237","1"
"833262",""
"835124",""
"837417",""
"839280",""
"840537","52"
"845344","2"
"848788","2"
"849077","1"
"852297",""
"855302",""
"855394","3"
"855933","0"
"858232","2"
"861577","1"
"861911","1"
"869089","0"
"870019","8"
"870648",""
"871332",""
"871914",""
"872929","1"
"873562",""
"874634","5"
"878520","1"
"881734","2"
"884207","1"
"885439",""
"886893","4"
"893959","19"
"895739","14"
"897157",""
"897293",""
"898175",""
"903650",""
"904760","2"
"908283",""
"909819","1"
"912761","1"
"918408",""
"918676","29"
"920542",""
"925086","1"
"926137","30"
"926402",""
"929433","1"
"929677","2"
"932910",""
"933883","9"
"934171",""
"936253",""
"938897",""
"938920",""
"939040","10"
"941837","0"
"942544","1"
"944162",""
"945981",""
"945998",""
"946019","3"
"949727","14"
"951487","1"
"953118",""
"954556","4"
"955975",""
"964261","0"
"965042","8"
"967497","3"
"968064","1"
"969539","1"
"969942",""
"970569",""
"974612","1"
"977007",""
"977686","1"
"978350","6"
"978533",""
"980720","1"
"981704",""
"982682","8"
"983896","1"
"984633","5"
"992408","2"
"992704",""
"995501",""
"995580",""
"997972","2"
"1001744","3"
"1002952","11"
"1006120",""
"1006841","2"
"1007066",""
"1007308",""
"1007348",""
"1012396","1"
"1013200",""
"1014593","7"
"1020218","12"
"1021909",""
"1024073","2"
"1024730",""
"1026855","8"
"1027138","1"
"1027693",""
"1033766",""
"1037250","1"
"1038904",""
"1040465",""
"1040724","2"
"1043271","1"
"1048439","1"
"1048549",""
"1048722",""
"1050729","2"
"1052184","1"
"1055078",""
"1056190",""
"1057501",""
"1057871",""
"1058071","1"
"1058680",""
"1061134","2"
"1062367",""
"1062589",""
"1064203","2"
"1066491",""
"1070486",""
"1070835",""
"1072497",""
"1074542",""
"1076165","2"
"1077466","0"
"1078397","2"
"1079130",""
"1079131","2"
"1081976","1"
"1082386",""
"1084410",""
"1084814","0"
"1088945","1"
"1089896","1"
"1090615",""
"1091106",""
"1091665",""
"1093532","3"
"1095349",""
"1096400","1"
"1098452","3"
"1101305","1"
"1103203","1"
"1103262","1"
"1105818","1"
"1105971","0"
"1111517","1"
"1113405",""
"1114103",""
"1115832",""
"1116101",""
"1119281","1"
"1122086","6"
"1123138",""
"1126732",""
"1128789","1"
"1128950","0"
"1130296","6"
"1134312","2"
"1137361",""
"1137830",""
"1139021",""
"1139137","0"
"1139622","3"
"1146262","4"
"1149447",""
"1149932",""
"1152872","2"
"1160924","5"
"1162829","2"
"1163985","1"
"1169652","1"
"1170738","4"
"1175091",""
"1177285",""
"1180365","6"
"1182584","20"
"1186251",""
"1188732","0"
"1191822","6"
"1191973","1"
"1192485","6"
"1193578",""
"1196418","6"
"1197888","0"
"1198080",""
"1198900",""
"1203046",""
"1203120",""
"1206025",""
"1207207","0"
"1213224","0"
"1214231","1"
"1214621","15"
"1215556",""
"1215570",""
"1218093","2"
"1219899","97"
"1223667",""
"1226406","4"
"1227330","2"
"1231735",""
"1234990","1"
"1238023","0"
"1239220",""
"1239550","1"
"1240851",""
"1243971","1"
"1253994",""
"1255759",""
"1255996","3"
"1257299","10"
"1257812","0"
"1261994",""
"1262081","8"
"1262331",""
"1263750","1"
"1263976",""
"1274105","1"
"1275526",""
"1278099","1"
"1278974","5"
"1281102","2"
"1282243","1"
"1282949","1"
"1283594","11"
"1286578","2"
"1289061","189"
"1289879",""
"1293950","6"
"1298450",""
"1298588",""
"1299845","1"
"1300066","1"
"1301863","3"
"1301980",""
"1303643",""
"1305354",""
"1306461","3"
"1306865","5"
"1306942","6"
"1307998","1"
"1315604",""
"1320345","2"
"1320682","1"
"1321080",""
"1323067","1"
"1323337","3"
"1324098",""
"1325378","3"
"1326001","3"
"1327690","1"
"1329285","3"
"1331792",""
"1333606",""
"1334651","1"
"1338972","1"
"1340366","7"
"1346070","2"
"1350516","1"
"1353933","1"
"1354665","1"
"1354999","267"
"1356102","9"
"1357569","1"
"1362262",""
"1364262","1"
"1364487",""
"1366182","2"
"1371129",""
"1372623",""
"1373574","2"
"1378463","2"
"1379702","1"
"1379907","1"
"1387193","2"
"1392074","1"
"1393514","2"
"1394916",""
"1395260",""
"1396688","1"
"1401639","0"
"1402696","6"
"1404381","1"
"1405637","0"
"1408492",""
"1412193","2"
"1412417",""
"1417162","2"
"1419800","13"
"1422154",""
"1424205","2"
"1426984","1"
"1427908",""
"1427932",""
"1428341",""
"1430095",""
"1430446","8"
"1432664","19"
"1435696","1"
"1435700",""
"1436383",""
"1437889",""
"1442330",""
"1442538",""
"1443411",""
"1446285",""
"1448455","25"
"1451067",""
"1452201",""
"1452527","1"
"1453073","46"
"1461088","2"
"1461272","1"
"1462284","3"
"1463182",""
"1464267","1"
"1465638","0"
"1468943",""
"1469899","625"
"1471130",""
"1471654","1"
"1472404",""
"1476891","3"
"1480750",""
"1481940",""
"1483892","81"
"1485419","5"
"1486122","2"
"1486673",""
"1487738","0"
"1488604","0"
"1492421",""
"1492878","6"
"1496549","1"
"1497311","2"
"1498306",""
"1499283","1"
"1499798",""
"1502687","0"
"1503947","1"
"1504097",""
"1508431","2"
"1508705",""
"1515823","2"
"1521189","8"
"1521198",""
"1521819",""
"1522127",""
"1527172","5"
"1528012","3"
"1530797",""
"1532014","5"
"1534489","2"
"1536035",""
"1539263",""
"1540801",""
"1543753","3"
"1549442","2"
"1550876","2"
"1550947","0"
"1551070","1"
"1551463","3"
"1552060",""
"1554954","2"
"1556554","4"
"1558287",""
"1558392","1"
"1559705",""
"1559892","8"
"1559915","5"
"1560875",""
"1562548","5"
"1563438","1"
"1564979",""
"1566623",""
"1570913","3"
"1573468","5"
"1574958",""
"1575516","2"
"1577514","1"
"1580720",""
"1582894","44"
"1583461",""
"1583553","35"
"1586602","2"
"1588126",""
"1589430",""
"1590183",""
"1592534","222"
"1595013","15"
"1597727",""
"1598231","9"
"1602880",""
"1602901","18"
"1603801",""
"1604267","1"
"1606093","2"
"1610582","4"
"1617045",""
"1617390","1"
"1619117",""
"1619418","3"
"1623230",""
"1623958","1"
"1629075",""
"1631406",""
"1633091",""
"1633917",""
"1634425","11"
"1638434",""
"1642598","3"
"1645007","51"
"1646274","11"
"1650780",""
"1651442","1"
"1652914",""
"1655144","1"
"1656426",""
"1657322",""
"1660976",""
"1661899",""
"1665963",""
"1671694",""
"1673618","1"
"1674437",""
"1675229","1"
"1677195","1"
"1679296","1"
"1688484",""
"1688568","4"
"1688626",""
"1691229","2"
"1695014","3"
"1702415",""
"1704264","2"
"1704333","2"
"1705054",""
"1706158",""
"1706613","11"
"1707062",""
"1716214",""
"1721078",""
"1722160","7"
"1722908","1"
"1723721","2"
"1725263",""
"1726406",""
"1729051","7"
"1732182","1"
"1735572","1"
"1736161","2"
"1737199","1"
"1740277",""
"1741376","2"
"1742214",""
"1743764","2"
"1745440",""
"1745743","18"
"1746438",""
"1747179",""
"1748500","2"
"1751152","10"
"1757341","2"
"1757618","1"
"1759943",""
"1760458",""
"1762221","2"
"1762588","1"
"1773235",""
"1773775",""
"1778778","0"
"1783137","22"
"1786532","3"
"1788150","19"
"1793993",""
"1794964",""
"1795492",""
"1795690","1"
"1795970","3"
"1796197","1"
"1797777","11"
"1798381","1"
"1800922","3"
"1802264",""
"1802805",""
"1804163","2"
"1807046",""
"1809091","2"
"1809843","3"
"1811646",""
"1815620",""
"1821483",""
"1823368",""
"1823433","1"
"1824796","0"
"1831478",""
"1836223","1"
"1837627","1"
"1843078",""
"1843218",""
"1843771",""
"1844778",""
"1845981",""
"1848593","0"
"1853945",""
"1854491","2"
"1855661",""
"1856989",""
"1859473",""
"1862541",""
"1863130",""
"1864819","2"
"1867445",""
"1868415",""
"1868532",""
"1869947","2"
"1870047","0"
"1870211",""
"1871485","1"
"1872592",""
"1878283",""
"1878767","3"
"1890310","2"
"1892347",""
"1892886",""
"1893405",""
"1898695","1"
"1899724",""
"1902453",""
"1903194",""
"1904231","1"
"1905171",""
"1906027",""
"1906691","1"
"1906927","4"
"1911382","7"
"1913894","1"
"1914409","1"
"1917708",""
"1922373",""
"1923046","0"
"1923435","15"
"1928990","1"
"1930005","3"
"1937243",""
"1937962","11"
"1938446",""
"1946720",""
"1949640","3"
"1951432",""
"1951487",""
"1952168",""
"1953954","16"
"1954270","1"
"1954971","4"
"1955343",""
"1968882","1"
"1969375","1"
"1971657","1"
"1973031",""
"1973748",""
"1973897",""
"1976715",""
"1995639",""
"1997154",""
"1999824","21"
"1999961","1"
"2000431","1"
"2003776","3"
"2004080",""
"2006473",""
"2008173","39"
"2008519","5"
"2011862",""
"2017094","11"
"2017881",""
"2022289","7"
"2025627",""
"2033026","120"
"2037072","2"
"2037162","1"
"2041072",""
"2043595","2"
"2045221","0"
"2049451",""
"2050652",""
"2052213","15"
"2055258","1"
"2055423",""
"2056297",""
"2060750",""
"2064198",""
"2069217",""
"2069231",""
"2073126",""
"2073564","4"
"2074207",""
"2074932","4"
"2079366","2"
"2080976",""
"2082262","2"
"2086288","1"
"2087182","1"
"2087432","1"
"2090872",""
"2093732",""
"2095419","3"
"2100632",""
"2103001",""
"2103621","2"
"2104520",""
"2104982","1"
"2107036","1"
"2107162",""
"2108047",""
"2108946",""
"2108969",""
"2109668","5"
"2111246","2"
"2112436","2"
"2112685","21"
"2113009","3"
"2113984","4"
"2116655",""
"2118302","1"
"2119920","1"
"2120655","3"
"2121867",""
"2123586",""
"2125869",""
"2128243","2"
"2130043",""
"2130267","3"
"2131843","2"
"2134553",""
"2140244","1"
"2140713",""
"2141808","2"
"2142156","3"
"2142475","1"
"2144101","1"
"2144429","3"
"2145121",""
"2145780",""
"2146189","2"
"2148584","1"
"2148936",""
"2150912","15"
"2151087","4"
"2151222","1"
"2151580","1"
"2155509","0"
"2155678","1"
"2159724","2"
"2161198",""
"2161246","1"
"2161758",""
"2169568","2"
