id,favorite
"657","5"
"1284","1"
"6847","2"
"14350",""
"16003","1"
"16861","30"
"19956","1"
"22880","60"
"23988",""
"24468","1"
"31865",""
"32369","99"
"32991",""
"38779","1"
"38838","5"
"40853","19"
"41220","4"
"44391","9"
"45093","1"
"46415","1"
"49455",""
"51124",""
"52239","5"
"52830",""
"53728","42"
"54200","9"
"55862","12"
"57384","1"
"57800",""
"59022",""
"64432",""
"66870","5"
"70450","8"
"71328","33"
"75057","18"
"80291",""
"87365","9"
"89285",""
"92561",""
"93451","3"
"95852",""
"96624","9"
"97765",""
"99999","2"
"101337","5"
"111576","17"
"111763","3"
"113526","1"
"120206",""
"120977",""
"121354","1"
"121490","1"
"123159","1"
"134988",""
"135802","6"
"136837","1"
"137254","2"
"138311","1"
"139053","1"
"139199","45"
"139483",""
"141399",""
"141427","1"
"144696","12"
"146520","1"
"147491",""
"148068",""
"154242",""
"155400",""
"157938","58"
"162296",""
"183656","5"
"184319",""
"185262","9"
"188114",""
"188491","5"
"188835","3"
"195175",""
"195717","0"
"196150","4"
"197268",""
"197388","3"
"197835",""
"198071",""
"198803",""
"199017","12"
"200545","7"
"201863","5"
"205070","18"
"205153",""
"205668","1"
"210820",""
"211001","5"
"211385","1"
"211941",""
"212510","38"
"212858",""
"213380","52"
"215302","2"
"215306","7"
"216069",""
"226316",""
"228476","2"
"232484",""
"232500","12"
"232990",""
"235759","1"
"241040","1"
"242648","3"
"244952","1"
"246822","2"
"248789",""
"254980",""
"255723","11"
"258721","4"
"259372","2"
"261202",""
"262145","5"
"263818","1"
"265305",""
"266255","1"
"266606","1"
"267451","7"
"267607","2"
"270010",""
"270453","3"
"272112","1"
"273165",""
"273396","19"
"276132","3"
"276177",""
"277695",""
"278273",""
"279418",""
"281843",""
"281970",""
"284796",""
"286938","22"
"290460",""
"291744",""
"292276",""
"295156","27"
"295910",""
"296193",""
"297136","1"
"297498",""
"298535","4"
"300582","6"
"303096","1"
"304616","2"
"304658","1"
"306703","1"
"307448",""
"308756","15"
"309497","2"
"310476",""
"312254",""
"315240","3"
"317175","3"
"317788",""
"319508","2"
"327097","8"
"332833","1"
"340568","2"
"341585","3"
"342378","76"
"343488","1"
"343995","4"
"344314","2"
"344719","1"
"347948","2"
"350588","0"
"350697","2"
"353799","3"
"353968","3"
"354323",""
"355632",""
"360348","2"
"362948","1"
"365158",""
"367180","4"
"373761",""
"375390","4"
"375524","2"
"380336","4"
"381890","4"
"386047","2"
"387104","3"
"390908",""
"395045","14"
"396164","53"
"402705","2"
"403394",""
"409725","1"
"410253",""
"412184",""
"413137",""
"413802","4"
"420843","108"
"421458","6"
"422903",""
"427598","22"
"430386","1"
"432753",""
"434776",""
"437962","1"
"442443","4"
"443411","2"
"443988","1"
"444698","2"
"448431","1"
"450160","5"
"451623","2"
"454771","1"
"456109","10"
"460519","12"
"461120",""
"465997",""
"466506","3"
"467391","3"
"471257",""
"473687","39"
"475216","6"
"476701",""
"477649","10"
"478251","3"
"478455",""
