id,score
"2525","160"
"2970","23"
"5611","21"
"10731","8"
"21965","17"
"23102","52"
"23713","1"
"28965","17"
"32333","5"
"34896","54"
"36296","4"
"38846","9"
"39772","4"
"41169","4"
"43992","5"
"49473","11"
"51094","259"
"55010","3"
"55572","5"
"58679","0"
"59656","15"
"60757","5"
"61057","1"
"64469","2"
"64631","10"
"65734","3"
"65879","37"
"70170","2"
"71756","12"
"72166","45"
"76210","3"
"76581","0"
"87431","0"
"93771","1"
"97614","6"
"97984","405"
"99001","5"
"106001","8"
"107566","19"
"108088","18"
"110575","116"
"113090","6"
"113423","35"
"116415","2"
"117129","9"
"119926","4"
"120116","7"
"121504","3"
"125438","6"
"130585","1"
"131902","5"
"133549","1"
"134658","5"
"137212","167"
"138175","8"
"138705","6"
"141203","180"
"142431","3"
"142722","12"
"143750","15"
"148964","7"
"153416","0"
"154844","6"
"157924","16"
"158257","0"
"159114","1"
"162031","6"
"162159","179"
"162915","0"
"172486","32"
"173329","17"
"173727","1"
"173875","14"
"175309","0"
"176195","4"
"178479","346"
"180870","48"
"181130","2"
"184265","2"
"185149","-1"
"187736","77"
"193002","1"
"195648","6"
"196177","0"
"197621","0"
"198462","285"
"204440","2"
"206276","2"
"206318","26"
"210490","3"
"211099","3"
"214431","1"
"220437","17"
"225475","3"
"228577","4"
"231204","0"
"231592","4"
"239905","20"
"241953","2"
"242976","1"
"243995","2"
"244283","5"
"245600","7"
"247110","65"
"247304","272"
"249318","3"
"252156","13"
"253724","4"
"258299","42"
"258889","3"
"258994","14"
"259534","3"
"260664","17"
"268182","4"
"269253","2"
"271090","3"
"272409","3"
"272503","52"
"272806","4"
"273652","3"
"274560","168"
"275824","16"
"276832","13"
"278571","2"
"284163","0"
"285400","6"
"290630","1"
"295436","2"
"295628","23"
"300933","2"
"301024","15"
"301557","5"
"301948","2"
"302279","6"
"302357","1"
"302893","2"
"303028","7"
"305044","19"
"306668","83"
"308406","19"
"308980","0"
"312621","1"
"315171","1"
"316367","4"
"316390","17"
"319634","2"
"320477","2"
"321061","2"
"325587","3"
"326818","85"
"327512","0"
"335677","5"
"335888","11"
"336057","71"
"341271","22"
"341956","1"
"342245","10"
"343078","2"
"346826","4"
"347945","5"
"348109","296"
"354472","1"
"356116","0"
"356562","27"
"357491","4"
"360838","1"
"362401","3"
"365095","1"
"365495","4"
"368329","8"
"371928","0"
"372933","3"
"374748","-1"
"376071","0"
"382113","14"
"386374","3"
"390359","3"
"396324","2"
"398179","5"
"403174","156"
"407771","3"
"407977","6"
"407990","1"
"409807","10"
"411410","5"
"412440","-1"
"413279","2"
"419738","0"
"420854","8"
"421848","0"
"431698","11"
"437146","26"
"444181","8"
"446551","3"
"448963","172"
"454368","7"
"454497","17"
"457014","4"
"457193","17"
"458647","0"
"459614","4"
"461650","5"
"465180","5"
"466737","42"
"468288","101"
"470382","2"
"481743","11"
"483018","3"
"484068","0"
"485023","12"
"487332","0"
"487876","1"
"489552","1"
"490920","11"
"491930","0"
"493909","3"
"496152","4"
"498234","15"
"503220","1"
"503967","0"
"505606","0"
"511396","6"
"514307","0"
"516802","3"
"518635","0"
"524676","4"
"524778","0"
"524908","3"
"536739","5"
"537103","12"
"537596","17"
"537989","5"
"541517","4"
"546513","1"
"553485","1"
