id,score
"3027","21"
"4004","42"
"8318","10"
"14617","228"
"18943","13"
"19471","1"
"20841","5"
"22519","2"
"23961","3"
"24723","24"
"29357","2"
"30946","18"
"32369","425"
"32991","2"
"34708","14"
"45093","7"
"46415","2"
"47323","11"
"50142","22"
"52830","1"
"53728","65"
"55845","6"
"55862","21"
"56709","6"
"57800","3"
"61622","4"
"68792","8"
"73947","212"
"75057","44"
"77686","0"
"87365","18"
"87694","4"
"95297","6"
"96382","8"
"101362","32"
"102496","7"
"108518","32"
"109293","8"
"111451","1"
"111576","26"
"117352","4"
"117920","0"
"118463","11"
"118910","13"
"120380","11"
"121493","0"
"123159","0"
"131017","7"
"132113","2"
"138311","19"
"138432","1"
"139046","3"
"144696","17"
"148059","24"
"162296","0"
"166639","4"
"167917","9"
"170844","4"
"174131","8"
"174225","15"
"174348","245"
"177331","1"
"177560","3"
"184328","35"
"186789","1"
"188114","3"
"190771","24"
"194358","2"
"194869","2"
"195509","5"
"198071","4"
"198803","2"
"201863","4"
"202011","709"
"205070","36"
"205468","2"
"205668","2"
"205887","1"
"206438","47"
"208007","18"
"210832","2"
"211263","1"
"211895","51"
"211941","0"
"212510","62"
"212858","2"
"213380","99"
"215302","4"
"215306","19"
"216324","3"
"221040","3"
"223395","2"
"223480","31"
"224049","12"
"224272","8"
"228138","16"
"229596","6"
"232228","11"
"232484","0"
"232990","0"
"235759","6"
"237816","12"
"239262","11"
"240713","8"
"241040","6"
"242648","2"
"243744","1"
"246822","3"
"252180","27"
"252974","2"
"253545","3"
"258721","13"
"259897","8"
"262145","3"
"263367","8"
"265305","-1"
"267607","8"
"270453","7"
"274533","0"
"274659","17"
"275444","8"
"277100","1"
"277695","3"
"278273","3"
"279693","0"
"281068","2"
"281618","9"
"290236","2"
"291102","1"
"291294","5"
"295156","26"
"295825","1"
"295910","1"
"296193","2"
"297850","5"
"299826","5"
"300268","3"
"304284","10"
"304658","2"
"306489","2"
"307448","1"
"307495","8"
"307722","6"
"310476","1"
"311064","24"
"312254","0"
"313859","7"
"317788","5"
"319508","3"
"322262","1"
"337663","3"
"339180","4"
"341585","0"
"343995","7"
"344314","1"
"344774","1"
"347056","5"
"347088","4"
"347948","8"
"348090","1"
"348589","0"
"350177","2"
"354021","0"
"354068","1"
"354323","3"
"355418","0"
"357567","1"
"358967","4"
"359342","22"
"360520","142"
"365309","27"
"369291","1"
"369312","5"
"372268","6"
"372980","76"
"375524","20"
"379445","1"
"382464","25"
"384489","20"
"384725","0"
"386386","0"
"388985","1"
"390677","1"
"390908","0"
"392928","13"
"401656","1182"
"402705","3"
"403394","2"
"404806","16"
"406179","1"
"408431","1"
"412753","3"
"413677","5"
"414034","15"
"415310","2"
"419288","0"
"427821","0"
"432291","11"
"432753","2"
"434776","1"
"435408","0"
"441777","6"
"442594","0"
"442898","2"
"442923","68"
"444698","13"
"445177","9"
"446467","1"
"447638","11"
"447785","1"
"449650","3"
"452664","7"
"455234","2"
"456109","24"
"456546","4"
"457471","7"
"461886","2"
"465997","2"
"473531","0"
"476576","0"
"476701","0"
"477649","8"
"478251","6"
"481845","13"
"483197","2"
"485866","1"
"488804","6"
"489119","46"
"491109","0"
"494211","6"
"500586","1"
"503666","5"
"507753","1"
"512174","21"
"516438","0"
"519872","2"
"521101","68"
"522967","53"
"523629","12"
"526576","14"
"528938","4"
"529971","1"
"532070","2"
"533965","72"
"534742","20"
"536584","89"
"538059","3"
"538435","22"
"539348","3"
"540524","12"
"543947","1"
"544239","8"
"544463","37"
"545172","5"
"550742","2"
"552681","4"
"553353","15"
"555076","4"
"555222","9"
"558877","1"
"564632","1"
"564684","5"
"568970","1"
"568995","15"
"575817","31"
"579224","5"
"583592","1"
"589834","95"
"590708","15"
"599509","6"
"599535","13"
"601209","3"
"601300","96"
"602625","1"
"604210","34"
"607372","1"
"612178","7"
"612728","2"
"613962","68"
"615144","0"
"615954","0"
"617109","3"
"622930","6"
"624012","4"
"626303","2"
"627395","0"
"629695","0"
"629755","9"
"632300","5"
"636912","10"
"637727","3"
"639845","0"
"646195","22"
"655042","3"
"655691","4"
"657676","2"
"658826","0"
"659197","39"
"659970","128"
"661081","0"
"661426","2"
"661534","1"
"661819","0"
"673355","6"
"678454","2"
"681530","1"
"682306","0"
"689369","1"
"689508","8"
"690566","16"
"696702","0"
"696741","0"
"696793","3"
"700529","2"
"701078","18"
"703963","0"
"705636","0"
"710402","4"
"712339","82"
"713611","1"
"715096","0"
"715113","0"
"715264","3"
"715348","6"
"720673","6"
"722008","4"
"723945","3"
"724950","2"
"725367","0"
"728706","0"
"729908","4"
"732991","1"
"733435","0"
"733463","0"
"735778","1"
"738071","2"
"740812","3"
"740837","4"
"744050","3"
"744530","12"
"746998","83"
"750831","0"
"750919","2"
"752770","1"
"753081","2"
"757857","23"
"763572","2"
"768395","0"
"770635","21"
"770830","0"
"772858","9"
"774569","6"
"774925","6"
"776579","13"
"777100","0"
"779959","17"
"783412","3"
"785182","7"
"786029","4"
"789599","1"
"789759","3"
"790232","36"
"792097","8"
"793903","0"
"793932","0"
"795717","8"
"795888","3"
"796934","2"
"800685","140"
"806787","23"
"809590","2"
"810533","13"
"812945","4"
"820307","4"
"820334","0"
"822969","0"
"823821","2"
"823853","0"
"823996","0"
"824215","0"
"827016","2"
"828172","15"
"829838","18"
"830074","47"
"832237","2"
"832483","2"
"833262","1"
"833358","1"
"837417","0"
"840537","57"
"842357","3"
"845344","2"
"849077","4"
"851538","3"
"855302","9"
"855473","1"
"855933","2"
"858036","2"
"860895","2"
"861221","0"
"861577","2"
"861911","12"
"862350","4"
"867009","2"
"869089","5"
"869320","34"
"870019","17"
"870648","1"
"871332","1"
"871914","2"
"873562","0"
"874634","50"
"878520","5"
"878722","0"
"881661","7"
"885439","1"
"893959","47"
"897293","5"
"898175","1"
"900763","3"
"901214","13"
"904760","3"
"905331","9"
"908283","1"
"909819","0"
"912761","3"
"915839","0"
"915860","0"
"918408","0"
"918676","73"
"920542","3"
"922779","18"
"926402","4"
"929677","13"
"932423","2"
"932910","3"
"935218","1"
"936253","1"
"936306","1"
"941528","2"
"942544","1"
"943488","3"
"945981","1"
"945998","0"
"946019","3"
"951487","2"
"953118","12"
"954556","10"
"955975","1"
"956639","2"
"961830","1"
"965042","10"
"967497","7"
"968064","1"
"969539","3"
"969942","1"
"970569","0"
"974612","2"
"977686","1"
"978533","1"
"981587","1"
"981704","2"
"983964","27"
"984106","0"
"984208","2"
"984633","8"
"984773","27"
"986119","0"
"992704","0"
"995501","1"
"995580","0"
"997972","4"
"999010","5"
"1000232","0"
"1000281","9"
"1002952","12"
"1004707","0"
"1006120","0"
"1006841","8"
"1007308","4"
"1007348","0"
"1011782","0"
"1012396","1"
"1013200","2"
"1020218","35"
"1024073","1"
"1024730","1"
"1025432","21"
"1026855","43"
"1027138","3"
"1033766","1"
"1037250","2"
"1037590","21"
"1038904","1"
"1043271","2"
"1046025","0"
"1048549","0"
"1052184","5"
"1052771","3"
"1055078","1"
"1057501","2"
"1058680","1"
"1062367","1"
"1062589","6"
"1063021","1"
"1063533","0"
"1066491","0"
"1069722","14"
"1070486","4"
"1074542","0"
"1076165","3"
"1077466","1"
"1079130","0"
"1079710","1"
"1081976","0"
"1082386","1"
"1084814","4"
"1088945","0"
"1089896","2"
"1090494","2"
"1091665","2"
"1091696","4"
"1094274","3"
"1095349","0"
"1095871","178"
"1098452","10"
"1101305","0"
"1102884","16"
"1103203","2"
"1105971","0"
"1108267","1"
"1114103","0"
"1116101","1"
"1119281","0"
"1122086","7"
"1123138","1"
"1125330","1"
"1126732","2"
"1128950","0"
"1134312","0"
"1135809","4"
"1137361","0"
"1137830","1"
"1139137","3"
"1144840","4"
"1146262","5"
"1146396","0"
"1149447","1"
"1152872","2"
"1159729","36"
"1161340","6"
"1162829","7"
"1168731","7"
"1169652","5"
"1175091","2"
"1180365","20"
"1181155","0"
"1188732","4"
"1191213","1"
"1191973","13"
"1192572","2"
"1193220","0"
"1193529","49"
"1196418","24"
"1197888","2"
"1198900","7"
"1199058","42"
"1203046","0"
"1203120","1"
"1206025","2"
"1207207","2"
"1212508","2"
"1214231","6"
"1214621","12"
"1217065","3"
"1223667","1"
"1226083","11"
"1226406","11"
"1227330","1"
"1231551","0"
"1231735","1"
"1234990","2"
"1238023","3"
"1239220","1"
"1239550","0"
"1241024","1"
"1243971","1"
"1244182","4"
"1253994","3"
"1255759","0"
"1257299","84"
"1257812","8"
"1259053","2"
"1261994","1"
"1262081","11"
"1263750","3"
"1263766","3"
"1267998","14"
"1274105","0"
"1278099","1"
"1278974","5"
"1281102","3"
"1282243","1"
"1282949","1"
"1286578","1"
"1289879","0"
"1293950","55"
"1294887","0"
"1298450","1"
"1298588","8"
"1300066","2"
"1301863","9"
"1303643","4"
"1306461","5"
"1306865","19"
"1306942","11"
"1307998","4"
"1309995","0"
